date,close,ROI,BBL_12_1.0,BBU_12_1.0,BBM_12_1.0,BBL_20_1.0,BBU_20_1.0,BBM_20_1.0,BBL_12_2.0,BBU_12_2.0,BBM_12_2.0,BBL_20_2.0,BBU_20_2.0,BBM_20_2.0,Entry_signal_long_1,Exit_signal_long_1,Entry_signal_short_1,Exit_signal_short_1
2020-08-04,11096.54,0.0037503120737254476,10577.827126934148,10982.58787306585,10780.2075,10577.350746685197,10911.169253314803,10744.26,10375.446753868298,11184.968246131699,10780.2075,10410.441493370392,11078.078506629607,10744.26,0,0,0,0
2020-08-05,11125.44,0.002604415430395468,10573.56660316386,11015.74173016947,10794.654166666664,10581.090664037833,10953.303335962168,10767.197,10352.479039661059,11236.829293672274,10794.654166666664,10394.984328075665,11139.409671924335,10767.197,0,0,0,0
2020-08-06,11267.08,0.012731181867863263,10570.805906101225,11090.837427232105,10830.821666666663,10575.824340831716,11009.818659168284,10792.8215,10310.790145535784,11350.853187797546,10830.821666666663,10358.827181663431,11226.815818336567,10792.8215,0,0,0,0
2020-08-07,11139.39,-0.011333016185205104,10578.303995663488,11128.112671003179,10853.208333333334,10577.6095673051,11038.339432694902,10807.9745,10303.39965799364,11403.017008673027,10853.208333333334,10347.244634610197,11268.704365389805,10807.9745,0,0,0,0
2020-08-10,11085.17,-0.004867411949846412,10627.341304409605,11163.172028923733,10895.256666666668,10599.163520125974,11065.081479874028,10832.1225,10359.425942152542,11431.087391180794,10895.256666666668,10366.204540251949,11298.040459748057,10832.1225,0,0,0,0
2020-08-11,10876.08,-0.018862137432263167,10693.052421235672,11162.952578764329,10928.0025,10610.778210594151,11072.122789405854,10841.450500000004,10458.102342471346,11397.902657528655,10928.0025,10380.105921188298,11302.795078811709,10841.450500000004,0,0,0,0
2020-08-12,11157.72,0.025895359357415385,10739.411167705279,11197.150498961386,10968.280833333332,10625.717897326997,11102.787102673008,10864.252500000002,10510.541502077227,11426.020164589438,10968.280833333332,10387.18329465399,11341.321705346014,10864.252500000002,0,0,0,0
2020-08-13,11178.37,0.0018507365304023526,10832.44700600158,11211.759660665086,11022.103333333333,10650.364571875114,11133.33142812489,10891.848000000002,10642.790678669826,11401.415987996841,11022.103333333333,10408.881143750228,11374.814856249775,10891.848000000002,0,0,0,0
2020-08-14,11164.45,-0.0012452620552012572,10908.386949375596,11219.398050624404,11063.8925,10676.325364583963,11159.293635416045,10917.809500000003,10752.881398751191,11374.903601248809,11063.8925,10434.841229167923,11400.777770832081,10917.809500000003,0,0,0,0
2020-08-17,11288.57,0.011117430773571302,10988.158497388804,11235.136502611194,11111.6475,10679.311214544743,11189.95678545526,10934.634000000004,10864.669494777607,11358.62550522239,11111.6475,10423.988429089486,11445.27957091052,10934.634000000004,0,0,0,0
2020-08-18,11399.03,0.009785118930032866,11022.106119344411,11283.380547322251,11152.743333333332,10688.788584467184,11237.075415532825,10962.932000000004,10891.468905355494,11414.01776131117,11152.743333333332,10414.645168934365,11511.218831065647,10962.932000000004,0,0,0,0
2020-08-19,11318.64,-0.007052354454721298,11039.89305133503,11309.520281998302,11174.706666666667,10701.004775183035,11269.648224816972,10985.326500000003,10905.079436003394,11444.333897329941,11174.706666666667,10416.683050366071,11553.96994963394,10985.326500000003,0,0,0,0
2020-08-20,11477.05,0.01399549769230224,11048.83248508646,11363.999181580206,11206.415833333333,10742.350560653083,11317.94843934692,11030.149500000005,10891.249136839586,11521.58252982708,11206.415833333333,10454.551621306166,11605.74737869384,11030.149500000005,0,0,0,0
2020-08-21,11555.16,0.006805755834469629,11058.122413017554,11426.329253649108,11242.225833333332,10803.461709972342,11364.040290027666,11083.751000000006,10874.018992701778,11610.432673964886,11242.225833333332,10523.172419944678,11644.32958005533,11083.751000000006,0,0,0,0
2020-08-24,11626.17,0.006145306512415294,11057.063402725158,11487.236597274843,11272.15,10843.51579259205,11419.165207407956,11131.340500000006,10841.976805450317,11702.323194549688,11272.15,10555.691085184095,11706.989914815913,11131.340500000006,0,0,0,0
2020-08-25,11721.81,0.008226268840039186,11074.77558746619,11566.594412533816,11320.685000000005,10910.454758473836,11471.157241526173,11190.806000000004,10828.866174932375,11812.50382506763,11320.685000000005,10630.103516947669,11751.50848305234,11190.806000000004,0,0,0,0
2020-08-26,11971.94,0.021338854664936683,11097.88530133918,11691.279698660825,11394.582500000002,10953.699891791764,11558.808108208246,11256.254000000004,10801.18810267836,11987.976897321643,11394.582500000002,10651.14578358352,11861.362216416492,11256.254000000004,0,0,0,0
2020-08-27,11926.16,-0.003823941650225482,11197.61799859708,11766.56033473626,11482.08916666667,11007.089952115923,11626.483047884085,11316.786500000006,10913.146830527492,12051.031502805847,11482.08916666667,10697.393404231845,11936.179595768164,11316.786500000006,0,0,0,0
2020-08-28,11995.85,0.005843456737122389,11251.878997910471,11851.987668756203,11551.933333333334,11042.394645618391,11700.17535438162,11371.285000000005,10951.824662487605,12152.04200417907,11551.933333333334,10713.504291236775,12029.065708763232,11371.285000000005,0,0,0,0
2020-08-31,12110.7,0.009574144391602202,11314.754846430493,11944.500153569517,11629.627500000004,11065.249179714221,11782.88282028579,11424.066000000004,10999.88219286098,12259.37280713903,11629.627500000004,10706.432359428436,12141.699640571573,11424.066000000004,0,0,0,0
2020-09-01,12292.86,0.015041244519309329,11392.277405208133,12055.045928125212,11723.661666666672,11085.054022538146,11882.709977461864,11483.882000000005,11060.893143749592,12386.430189583753,11723.661666666672,10686.22604507629,12281.53795492372,11483.882000000005,0,0,0,0
2020-09-02,12420.54,0.01038651705136151,11461.554848200349,12174.430151799661,11817.992500000006,11108.111315366177,11989.162684633835,11548.637000000004,11105.117196400695,12530.867803599316,11817.992500000006,10667.585630732343,12429.688369267671,11548.637000000004,0,0,0,0
2020-09-03,11771.37,-0.05226584351405017,11516.9999156884,12181.041750978276,11849.020833333338,11135.86478291861,12011.838217081398,11573.851500000004,11184.978998043465,12513.06266862321,11849.020833333338,10697.878065837218,12449.824934162792,11573.851500000004,0,0,0,0
2020-09-04,11622.13,-0.012678218423174292,11576.57522217459,12172.04811115875,11874.31166666667,11172.069243650625,12023.907756349387,11597.988500000007,11278.83877768251,12469.784555650833,11874.31166666667,10746.149987301242,12449.827012698772,11597.988500000007,0,0,0,0
2020-09-08,11068.26,-0.04765649670069072,11476.790999364106,12203.700667302572,11840.24583333334,11170.136762031274,12024.14923796874,11597.143000000007,11113.336165394872,12567.155501271809,11840.24583333334,10743.13052406254,12451.155475937474,11597.143000000007,0,0,0,0
2020-09-09,11395.85,0.02959724473404135,11449.515327104165,12204.424672895848,11826.970000000007,11227.66833402244,12018.594665977571,11623.131500000007,11072.060654208326,12581.879345791687,11826.970000000007,10832.205168044875,12414.057831955139,11623.131500000007,0,0,0,0
2020-09-10,11154.12,-0.021212107916478318,11365.405767864837,12209.859232135172,11787.632500000005,11227.264590805176,12018.638409194837,11622.951500000005,10943.17903572967,12632.085964270342,11787.632500000005,10831.577681610346,12414.325318389669,11622.951500000005,0,0,0,0
2020-09-11,11087.4,-0.005981646243719885,11266.355425093992,12203.174574906021,11734.765000000005,11216.857079835137,12019.948920164878,11618.403000000008,10797.945850187974,12671.584149812035,11734.765000000005,10815.311159670266,12421.494840329751,11618.403000000008,0,0,0,0
2020-09-14,11277.76,0.017169038728646946,11197.719680992946,12156.113652340395,11676.916666666672,11228.509883447148,12019.627116552863,11624.068500000007,10718.52269531922,12635.310638014123,11676.916666666672,10832.951266894292,12415.185733105724,11624.068500000007,0,0,0,0
2020-09-15,11438.87,0.014285638282779622,11159.512696891414,12113.10563644193,11636.309166666673,11241.342312779983,12021.824687220029,11631.583500000004,10682.716227116156,12589.902106217187,11636.309166666673,10851.101125559957,12412.065874440055,11631.583500000004,0,0,0,0
2020-09-16,11247.6,-0.01672105723729711,11099.531684067915,12048.37831593209,11573.955000000005,11227.601052575625,12020.422947424388,11624.012000000004,10625.10836813583,12522.801631864175,11573.955000000005,10831.190105151243,12416.833894848767,11624.012000000004,0,0,0,0
2020-09-17,11080.95,-0.014816494185426188,11026.677872888677,11949.60712711133,11488.142500000005,11202.729315486577,12021.525684513439,11612.127500000008,10565.21324577735,12411.07175422266,11488.142500000005,10793.331130973142,12430.923869026876,11612.127500000008,0,0,0,0
2020-09-18,10936.98,-0.01299256832672302,10965.556847032907,11784.748152967102,11375.152500000006,11149.38355144207,12020.86444855795,11585.124000000007,10555.961194065814,12194.343805934197,11375.152500000006,10713.643102884129,12456.604897115889,11585.124000000007,0,0,0,0
2020-09-21,10980.22,0.003953559392080752,10996.508103136885,11513.743563529792,11255.125833333339,11100.075608407267,12012.678391592752,11556.37700000001,10737.89037294043,11772.361293726248,11255.125833333339,10643.774216814523,12468.979783185496,11556.37700000001,0,0,0,0
2020-09-22,11186.37,0.018774669359994837,11005.148912783965,11407.602753882715,11206.375833333339,11071.082442067483,11997.691557932532,11534.387000000008,10803.921992234591,11608.829674432087,11206.375833333339,10607.777884134955,12460.99611586506,11534.387000000008,0,0,0,0
2020-09-23,10833.33,-0.0315598357644169,10959.76679621298,11321.518203787029,11140.642500000005,11003.555392317336,11976.370607682678,11489.963000000007,10778.891092425954,11502.393907574053,11140.642500000005,10517.147784634666,12462.77821536535,11489.963000000007,0,0,0,0
2020-09-24,10896.47,0.005828309485633731,10932.842373466554,11319.810959866785,11126.32666666667,10946.433643427465,11925.945356572549,11436.189500000008,10739.358080266438,11513.295253066899,11126.32666666667,10456.677786854922,12415.701213145096,11436.189500000008,0,0,0,0
2020-09-25,11151.13,0.02337087148406769,10931.478439327977,11280.388227338697,11105.933333333334,10917.936645272765,11876.93935472725,11397.438000000007,10757.023545322618,11454.843121344054,11105.933333333334,10438.435290545518,12356.440709454497,11397.438000000007,0,0,0,0
2020-09-28,11364.45,0.01912989983974733,10933.8195539059,11313.102112760776,11123.460833333338,10907.52042888922,11824.215571110795,11365.868000000008,10744.17827447846,11502.743392188215,11123.460833333338,10449.172857778434,12282.56314222158,11365.868000000008,0,0,0,0
2020-09-29,11322.95,-0.0036517385355208103,10945.496786737836,11340.683213262175,11143.090000000006,10902.985818103678,11749.97518189634,11326.480500000007,10747.903573475664,11538.276426524346,11143.090000000006,10479.491136207347,12173.469863792669,11326.480500000007,0,0,0,0
2020-09-30,11418.06,0.008399754480943544,10944.737080844208,11364.826252489132,11154.781666666673,10924.099726707067,11641.38127329295,11282.740500000007,10734.692495021744,11574.870838311597,11154.781666666673,10565.458953414129,12000.022046585891,11282.740500000007,0,0,0,0
2020-10-01,11583.2,0.01446305239243806,10935.92033735863,11397.697995974717,11166.809166666673,10989.093293402124,11492.653706597894,11240.873500000007,10705.031508050584,11628.58682528276,11166.809166666673,10737.313086804239,11744.433913195779,11240.873500000007,0,0,0,0
2020-10-02,11255.69,-0.02827457006699363,10936.325505261728,11398.641161404952,11167.483333333339,10996.244580708433,11433.934419291587,11215.08950000001,10705.167677190117,11629.79898947656,11167.483333333339,10777.399661416855,11652.779338583165,11215.08950000001,0,0,0,0
2020-10-05,11509.06,0.02251039252147136,10954.218360140734,11452.09997319261,11203.159166666672,11000.41996935315,11418.452030646868,11209.436000000007,10705.277553614796,11701.040779718547,11203.159166666672,10791.403938706291,11627.468061293726,11209.436000000007,0,0,0,0
2020-10-06,11291.27,-0.01892335255876665,10997.554968031118,11467.811698635554,11232.683333333334,11013.559195945816,11427.6138040542,11220.586500000007,10762.426602728898,11702.940063937776,11232.683333333334,10806.531891891622,11634.641108108395,11220.586500000007,0,0,0,0
2020-10-07,11503.19,0.01876848219907945,11043.731962935732,11508.796370397607,11276.26416666667,11012.841577606978,11439.065422393038,11225.953500000007,10811.199759204792,11741.328574128547,11276.26416666667,10799.729655213947,11652.177344786067,11225.953500000007,0,0,0,0
2020-10-08,11550.94,0.004151022455510135,11063.358151851948,11549.931848148059,11306.645000000004,11021.541352900691,11470.047647099324,11245.794500000007,10820.071303703891,11793.218696296115,11306.645000000004,10797.288205801377,11694.30079419864,11245.794500000007,0,0,0,0
2020-10-09,11725.85,0.015142490567867206,11160.197492354611,11601.845840978733,11381.021666666673,11032.716081524824,11522.717918475193,11277.717000000008,10939.373318042553,11822.670015290794,11381.021666666673,10787.715163049636,11767.718836950378,11277.717000000008,0,0,0,0
2020-10-12,12088.11,0.03089413560637388,11231.09961005968,11729.550389940327,11480.325000000004,11013.501052412312,11622.967947587707,11318.23450000001,10981.874220119356,11978.775779880654,11480.325000000004,10708.767604824614,11927.701395175403,11318.23450000001,0,0,0,0
2020-10-13,12083.17,-0.0004086660362951911,11277.426187487737,11838.563812512273,11557.995000000004,11001.450610068508,11699.448389931511,11350.44950000001,10996.85737497547,12119.132625024537,11557.995000000004,10652.451720137004,12048.447279863016,11350.44950000001,0,0,0,0
2020-10-14,11985.36,-0.008094730108075932,11311.41473632022,11908.060263679785,11609.737500000005,11011.801173999378,11762.873826000645,11387.33750000001,11013.091972640437,12206.383027359569,11609.737500000005,10636.264847998747,12138.410152001274,11387.33750000001,0,0,0,0
2020-10-15,11898.57,-0.007241334428002233,11363.438361388686,11951.973305277983,11657.705833333335,11043.402525084384,11813.034474915637,11428.21850000001,11069.170889444036,12246.240777222634,11657.705833333335,10658.58655016876,12197.85044983126,11428.21850000001,0,0,0,0
2020-10-16,11852.17,-0.0038996282746581725,11405.121197959685,11982.642135373653,11693.88166666667,11096.303374643878,11851.652625356142,11473.97800000001,11116.3607292527,12271.402604080637,11693.88166666667,10718.628749287744,12229.327250712275,11473.97800000001,0,0,0,0
2020-10-19,11634.35,-0.018378069163705883,11410.791951323066,11985.496382010277,11698.14416666667,11146.081770415296,11867.287229584725,11506.68450000001,11123.439735979462,12272.848597353879,11698.14416666667,10785.47904083058,12227.88995916944,11506.68450000001,0,0,0,0
2020-10-20,11677.84,0.0037380687361132647,11481.40705274742,11985.23961391925,11733.323333333336,11176.941168000889,11885.57483199913,11531.258000000009,11229.490772161509,12237.155894505162,11733.323333333336,10822.624336001763,12239.891663998256,11531.258000000009,0,0,0,0
2020-10-21,11665.37,-0.0010678344625375538,11503.194243830958,11989.504089502381,11746.349166666667,11258.17252440758,11887.54747559244,11572.860000000011,11260.039320995244,12232.65901233809,11746.349166666667,10943.485048815153,12202.234951184873,11572.860000000011,0,0,0,0
2020-10-22,11662.91,-0.0002108805807274905,11577.609641858158,11977.028691475181,11777.31916666667,11339.465236156331,11882.898763843694,11611.182000000012,11377.90011704965,12176.738216283691,11777.31916666667,11067.748472312649,12154.615527687376,11611.182000000012,0,0,0,0
2020-10-23,11692.57,0.0025431045939650065,11610.252230660959,11975.949436005712,11793.100833333338,11388.718822068598,11887.789177931423,11638.254000000012,11427.403627988584,12158.798038678091,11793.100833333338,11139.183644137185,12137.324355862842,11638.254000000012,0,0,0,0
2020-10-26,11504.52,-0.016082862877878745,11600.401843151314,11978.063156848692,11789.232500000006,11401.92283035486,11888.59216964516,11645.25750000001,11411.571186302624,12166.893813697383,11789.232500000006,11158.588160709707,12131.926839290314,11645.25750000001,0,0,0,0
2020-10-27,11598.95,0.008208078216214165,11582.541739281309,11974.773260718695,11778.657500000005,11427.418383271675,11890.696616728344,11659.05750000001,11386.42597856262,12170.889021437386,11778.657500000005,11195.779266543339,12122.335733456679,11659.05750000001,0,0,0,0
2020-10-28,11142.76,-0.0393302842067601,11455.44834648701,11944.308320179663,11699.878333333336,11391.46177142858,11899.123228571443,11645.29250000001,11211.018359640684,12188.73830702599,11699.878333333336,11137.631042857143,12152.953957142876,11645.29250000001,0,0,0,0
2020-10-29,11350.74,0.01866503451568557,11407.741026454292,11869.943973545707,11638.8425,11371.655584068352,11895.683415931666,11633.669500000007,11176.639552908584,12101.045447091416,11638.8425,11109.641668136697,12157.697331863325,11633.669500000007,0,0,0,0
2020-10-30,11052.95,-0.026235293910352956,11302.081580346448,11820.201752986888,11561.141666666668,11342.867311697293,11904.197688302727,11623.53250000001,11043.02149402623,12079.261839307106,11561.141666666668,11062.202123394578,12184.862876605444,11623.53250000001,0,0,0,0
2020-11-02,11084.76,0.0028779647062548985,11224.298236167288,11762.350097166047,11493.324166666667,11297.54352511517,11907.091474884852,11602.31750000001,10955.272305667908,12031.376027665427,11493.324166666667,10992.769550230332,12211.865449769688,11602.31750000001,0,0,0,0
2020-11-03,11279.91,0.01760525261710666,11195.979776674352,11695.291889992312,11445.635833333336,11296.355368469263,11907.14363153076,11601.749500000009,10946.323720015376,11944.947946651291,11445.635833333336,10990.961236938512,12212.53776306151,11601.749500000009,0,0,0,0
2020-11-04,11777.02,0.044070387086421865,11194.999535486217,11720.050464513784,11457.525,11308.563468660468,11922.318531339552,11615.44100000001,10932.474070972432,11982.57592902757,11457.525,11001.685937320923,12229.196062679097,11615.44100000001,0,0,0,0
2020-11-05,12078.07,0.025562493737804504,11177.348533464507,11804.406466535493,11490.8775,11318.551262070589,11965.043737929434,11641.797500000011,10863.819566929013,12117.935433070988,11490.8775,10995.305024141167,12288.289975858856,11641.797500000011,0,0,0,0
2020-11-06,12091.35,0.0010995134156368547,11170.094209270721,11882.657457395948,11526.375833333335,11321.839662774482,11998.30533722554,11660.072500000013,10813.812585208105,12238.939081458562,11526.375833333335,10983.606825548957,12336.538174451067,11660.072500000013,0,0,0,0
2020-11-09,11830.39,-0.021582370868430845,11175.04953068033,11905.615469319675,11540.332500000002,11321.440509124737,11972.932490875286,11647.186500000009,10809.766561360655,12270.898438639348,11540.332500000002,10995.69451824946,12298.67848175056,11647.186500000009,0,0,0,0
2020-11-10,11624.29,-0.017421234633853918,11171.420527218395,11897.864472781606,11534.642500000002,11315.08297248822,11933.402027511804,11624.242500000013,10808.198554436793,12261.08644556321,11534.642500000002,11005.923444976426,12242.561555023596,11624.242500000013,0,0,0,0
2020-11-11,11892.93,0.023110228667729386,11189.684131238846,11944.335868761158,11567.010000000002,11315.493895842625,11923.748104157396,11619.62100000001,10812.35826247769,12321.661737522314,11567.010000000002,11011.366791685241,12227.875208314781,11619.62100000001,0,0,0,0
2020-11-12,11827.14,-0.005531858003032132,11201.267213146168,11970.7844535205,11586.025833333333,11314.966446875656,11917.132553124367,11616.049500000012,10816.508592959004,12355.54307370766,11586.025833333333,11013.883393751299,12218.215606248723,11616.049500000012,0,0,0,0
2020-11-13,11937.84,0.009359828327051291,11282.63396764122,12021.931032358776,11652.2825,11315.132603313024,11925.533396686997,11620.33300000001,10912.985435282444,12391.579564717556,11652.2825,11009.932206626036,12230.733793373982,11620.33300000001,0,0,0,0
2020-11-16,12013.38,0.006327777889467257,11337.500908280454,12077.504091719547,11707.5025,11321.653081570694,11956.91591842933,11639.28450000001,10967.499316560905,12447.505683439096,11707.5025,11004.021663141377,12274.547336858644,11639.28450000001,0,0,0,0
2020-11-17,11977.49,-0.002987502268304132,11471.333073415824,12097.761926584175,11784.5475,11327.777573313797,11980.756426686226,11654.267000000009,11158.118646831643,12410.976353168353,11784.5475,11001.288146627581,12307.245853372442,11654.267000000009,0,0,0,0
2020-11-18,11894.71,-0.006911297776078351,11629.067381049297,12075.019285617362,11852.04333333333,11334.83639404726,11996.631605952758,11665.73400000001,11406.091428765263,12297.995237901394,11852.04333333333,11003.938788094507,12327.52921190551,11665.73400000001,0,0,0,0
2020-11-19,11985.43,0.007626919866058123,11777.39392870332,12044.279404630004,11910.836666666662,11343.336278775663,12020.383721224352,11681.86000000001,11643.951190739974,12177.722142593351,11910.836666666662,11004.81255755132,12358.9074424487,11681.86000000001,0,0,0,0
2020-11-20,11906.44,-0.006590501967805862,11794.917557826533,12048.325775506797,11921.621666666664,11350.316098536072,12034.790901463944,11692.553500000007,11668.213448986398,12175.029884346928,11921.621666666664,11008.078697072136,12377.028302927883,11692.553500000007,0,0,0,0
2020-11-23,11905.94,-4.199408051441811e-05,11790.543920105425,12024.011079894568,11907.277499999995,11370.224100291147,12055.024899708873,11712.624500000007,11673.810340210854,12140.744659789141,11907.277499999995,11027.823700582288,12397.425299417731,11712.624500000007,0,0,0,0
2020-11-24,12079.81,0.01460363482429772,11791.200201312267,12021.43146535439,11906.315833333327,11385.889070670477,12087.44592932954,11736.667500000007,11676.084569291208,12136.547097375449,11906.315833333327,11035.110641340947,12438.22435865907,11736.667500000007,0,0,0,0
2020-11-25,12152.22,0.005994299579215268,11801.074197646743,12065.195802353248,11933.134999999995,11454.142008593994,12120.138991406024,11787.140500000007,11669.013395293494,12197.256604706497,11933.134999999995,11121.143517187978,12453.13748281204,11787.140500000007,0,0,0,0
2020-11-27,12258.21,0.008721863165742638,11862.143158809871,12109.780174523452,11985.96166666666,11500.284062371204,12164.743937628811,11832.514000000006,11738.324650953078,12233.598682380245,11985.96166666666,11168.054124742395,12496.97387525762,11832.514000000006,0,0,0,0
2020-11-30,12268.32,0.0008247533693745979,11873.284118076244,12161.20421525708,12017.244166666662,11602.592891131811,12183.972108868204,11893.282500000007,11729.324069485827,12305.164263847495,12017.244166666662,11311.903282263616,12474.661717736399,11893.282500000007,0,0,0,0
2020-12-01,12455.33,0.015243325899552797,11890.996827293313,12248.189839373346,12069.593333333327,11713.260022661785,12210.36197733823,11961.811000000007,11712.400321253295,12426.786345413362,12069.593333333327,11464.709045323558,12458.912954676454,11961.811000000007,0,0,0,0
2020-12-02,12456.41,8.670986637837608e-05,11908.152034749675,12317.462965250315,12112.807499999995,11804.911301797105,12236.36069820291,12020.636000000008,11703.49656949936,12522.11843050063,12112.807499999995,11589.186603594202,12452.085396405813,12020.636000000008,0,0,0,0
2020-12-03,12467.13,0.0008606010881144767,11925.14602681944,12376.093973180547,12150.619999999995,11825.67973746418,12284.603262535837,12055.141500000007,11699.672053638891,12601.567946361101,12150.619999999995,11596.217974928351,12514.065025071664,12055.141500000007,0,0,0,0
2020-12-04,12528.48,0.004920940104097715,11954.062094156985,12439.009572509674,12196.53583333333,11824.910669125284,12330.41333087473,12077.662000000008,11711.588354980637,12681.483311686023,12196.53583333333,11572.159338250562,12583.164661749453,12077.662000000008,0,0,0,0
2020-12-07,12596.47,0.005426835498001381,12007.383731711194,12502.647934955468,12255.015833333333,11824.766343267294,12381.069656732725,12102.918000000007,11759.751630089055,12750.280036577606,12255.015833333333,11546.61468653458,12659.221313465438,12102.918000000007,0,0,0,0
2020-12-08,12635.72,0.0031159523263264433,12054.870164573516,12563.543168759817,12309.206666666665,11848.74683983952,12437.622160160501,12143.184500000007,11800.533662480362,12817.879670852968,12309.206666666665,11554.309179679023,12732.059820320992,12143.184500000007,0,0,0,0
2020-12-09,12364.64,-0.02145346683845484,12126.871214446865,12567.908785553132,12347.39,11908.796078631885,12451.607921368131,12180.202000000007,11906.352428893733,12788.427571106267,12347.39,11637.390157263762,12723.013842736254,12180.202000000007,0,0,0,0
2020-12-10,12401.74,0.003000491724789445,12217.479836975544,12559.933496357786,12388.706666666665,11938.772552215964,12472.512447784053,12205.642500000007,12046.253007284424,12731.160326048906,12388.706666666665,11671.902604431922,12739.382395568096,12205.642500000007,0,0,0,0
2020-12-11,12375.41,-0.002123089179421611,12271.924128253471,12554.755871746524,12413.339999999998,11979.274217081993,12486.837782918024,12233.056000000008,12130.50825650694,12696.171743493054,12413.339999999998,11725.492434163973,12740.619565836045,12233.056000000008,0,0,0,0
2020-12-14,12462.21,0.007013909034124799,12323.894282225803,12554.450717774193,12439.1725,12010.561015751367,12507.987984248652,12259.274500000007,12208.616064451611,12669.728935548386,12439.1725,11761.847531502724,12756.701468497295,12259.274500000007,0,0,0,0
2020-12-15,12595.92,0.010729236628174377,12359.233342696518,12575.396657303483,12467.315,12035.918254838869,12540.884745161147,12288.401500000007,12251.151685393032,12683.478314606968,12467.315,11783.435009677729,12793.367990322287,12288.401500000007,0,0,0,0
2020-12-16,12668.16,0.005735190442619498,12397.981511240196,12603.288488759805,12500.635,12067.993593140369,12577.87640685965,12322.935000000007,12295.328022480393,12705.941977519607,12500.635,11813.052186280725,12832.817813719292,12322.935000000007,0,0,0,0
2020-12-17,12752.06,0.006622903405072211,12401.141391112678,12649.583608887324,12525.3625,12114.602594119318,12617.002405880701,12365.802500000007,12276.920282225356,12773.804717774648,12525.3625,11863.402688238628,12868.202311761392,12365.802500000007,0,0,0,0
2020-12-18,12738.18,-0.0010884515913506254,12412.77504517463,12684.91162149203,12548.843333333332,12155.864748579796,12651.015251420225,12403.44000000001,12276.706757015934,12820.97990965073,12548.843333333332,11908.289497159578,12898.59050284044,12403.44000000001,0,0,0,0
2020-12-21,12690.26,-0.003761918892651872,12428.338758804088,12706.536241195912,12567.4375,12216.785848113766,12668.476151886252,12442.63100000001,12289.240017608172,12845.634982391828,12567.4375,11990.940696227526,12894.321303772495,12442.63100000001,0,0,0,0
2020-12-22,12717.56,0.002151256160236148,12438.320282486531,12728.068050846805,12583.194166666664,12288.043113038262,12678.38088696176,12483.21200000001,12293.446398306394,12872.941935026938,12583.194166666664,12092.874226076514,12873.549773923509,12483.21200000001,0,0,0,0
