date,date,open,high,low,close,SMA_5,SMA_10,SMA_15,SMA_20,SMA_50,EMA_5,EMA_10,EMA_15,EMA_20,EMA_50,RSI_4,RSI_6,RSI_14,BBL_12_1.0,BBM_12_1.0,BBU_12_1.0,BBB_12_1.0,BBP_12_1.0,BBL_20_1.0,BBM_20_1.0,BBU_20_1.0,BBB_20_1.0,BBP_20_1.0,BBL_12_2.0,BBM_12_2.0,BBU_12_2.0,BBB_12_2.0,BBP_12_2.0,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ROI
2020-10-26 02:00:00,2020-10-26 02:00:00,1897.21,1898.83,1896.15,1897.86,1898.0339999999992,1898.2460000000003,1899.4273333333333,1901.2535000000003,,1897.9556300874815,1898.7870826924718,1899.6537510109376,1900.7035919136877,,44.90771259732971,43.10070406623014,42.707996040190004,1896.338084253178,1899.035,1901.731915746822,0.28403012549237,0.2821585636509454,1896.4752044714776,1901.2535000000003,1906.031795528523,0.5026468620331456,0.14490475947502354,1893.641168506356,1899.035,1904.428831493644,0.56806025098474,0.3910792818254727,1891.6969089429551,1901.2535000000003,1910.8100910570454,1.0052937240662672,0.32245237973750757,-2.4617951982809245,0.08048591587808307,-2.5422811141590076,-2.793464234383464,,,0.00033733568062732644
2020-10-26 03:00:00,2020-10-26 03:00:00,1897.86,1902.15,1896.93,1900.49,1898.3119999999992,1898.0900000000006,1899.5413333333336,1900.7440000000001,,1898.8004200583212,1899.096704021113,1899.7582821345704,1900.6832498266697,,67.45161813191214,57.04505919444379,48.50772122569638,1896.3379336017515,1898.8891666666668,1901.4403997315821,0.26870794880501514,0.8137371797480835,1896.5116541281518,1900.7440000000001,1904.9763458718485,0.445335707685868,0.4699930006087609,1893.7867005368362,1898.8891666666668,1903.9916327964975,0.5374158976100303,0.6568685898740417,1892.2793082563035,1900.7440000000001,1909.2086917436968,0.890671415371736,0.48499650030438046,-1.9658313296424694,0.4611598276132307,-2.4269911572557,-2.4798763955873255,0.4124908907624052,-2.8923672863497307,0.0013857713424594298
2020-10-26 04:00:00,2020-10-26 04:00:00,1900.47,1902.0,1896.27,1898.53,1898.3339999999994,1898.5690000000002,1899.3793333333335,1900.1315000000002,,1898.710280038881,1898.9936669263652,1899.604746867749,1900.4781784146057,,47.95333963104049,46.79023271267562,44.86282610279585,1896.4085174651882,1898.4566666666667,1900.5048158681452,0.2157699185280509,0.5179023416068343,1896.5995432216384,1900.1315000000002,1903.663456778362,0.3717591943885721,0.2732843151122803,1894.36036826371,1898.4566666666667,1902.5529650696235,0.4315398370560779,0.5089511708034177,1893.0675864432765,1900.1315000000002,1907.195413556724,0.7435183887771681,0.3866421575561438,-1.8328097795013036,0.4753451022035171,-2.3081548817048207,-2.362280494586912,0.42406943341025505,-2.786349927997167,-0.0010313129771796214
2020-10-26 05:00:00,2020-10-26 05:00:00,1898.53,1903.01,1897.71,1902.82,1899.3839999999993,1898.9870000000003,1899.3506666666667,1899.7365000000002,,1900.0801866925874,1899.689363848844,1900.0066535092803,1900.7012090417861,,71.76922272383496,63.85608387681895,53.15913598108745,1896.3419826841339,1898.5208333333333,1900.6996839825326,0.22953139211792084,1.4865675438209633,1897.130728521147,1899.7365000000002,1902.3422714788535,0.2743297798250741,1.0916673862277206,1894.1631320349345,1898.5208333333333,1902.878534631732,0.4590627842358417,0.9932837719104817,1894.5249570422934,1899.7365000000002,1904.948042957707,0.5486595596501722,0.7958336931138474,-1.1383943444620854,0.9358084297941884,-2.074202774256274,-1.9010041562576134,0.7082766173916428,-2.6092807736492563,0.0022596429869425894
2020-10-26 06:00:00,2020-10-26 06:00:00,1902.82,1905.35,1901.3,1904.76,1900.8919999999994,1899.4420000000002,1899.5186666666666,1899.8015000000003,,1901.640124461725,1900.6112976945087,1900.6008218206202,1901.087760561616,,77.87389071657054,69.2142063055972,56.35716594734769,1897.1395206135314,1899.4391666666663,1901.7388127198012,0.242139479220127,1.6568809308894017,1897.0841342574192,1899.8015000000003,1902.5188657425813,0.28606838583725963,1.4123725824426603,1894.8398745603965,1899.4391666666663,1904.038458772936,0.484278958440254,1.0784404654447008,1894.3667685148382,1899.8015000000003,1905.2362314851623,0.5721367716745193,0.9561862912213301,-0.3696481915160348,1.3636436661921914,-1.7332918577082261,-1.3631836158999704,0.9968777261994286,-2.360061342099399,0.0010195394204390862
2020-10-26 07:00:00,2020-10-26 07:00:00,1904.76,1905.62,1902.75,1903.93,1902.1059999999993,1900.0700000000002,1899.5326666666665,1900.0970000000004,,1902.4034163078168,1901.2146981136889,1901.0169690930427,1901.3584500319382,,69.32264409292387,64.31896523098163,54.638400346197166,1897.2624195766452,1899.8799999999999,1902.4975804233545,0.27555218470162735,1.273615198957246,1897.2646509656056,1900.0970000000004,1902.9293490343953,0.2981267834636692,1.1766468315615966,1894.6448391532906,1899.8799999999999,1905.1151608467092,0.5511043694032547,0.886807599478623,1894.432301931211,1900.0970000000004,1905.7616980687899,0.5962535669273145,0.8383234157808118,0.07238743564835204,1.4445434346852626,-1.3721559990369105,-0.9924902168629615,1.09405690018915,-2.0865471170521115,-0.00043575043575039274
2020-10-26 08:00:00,2020-10-26 08:00:00,1903.92,1906.31,1900.08,1901.5,1902.3079999999995,1900.3100000000002,1899.4959999999999,1900.2330000000006,,1902.1022775385445,1901.2665711839272,1901.0773479564123,1901.3719309812775,,48.523126831794194,51.517892692052385,49.84542016137722,1897.3289661422639,1899.9875,1902.646033857736,0.27984751033741795,0.7844613010285383,1897.401914844464,1900.2330000000006,1903.0640851555372,0.2979724229119885,0.7237657877442462,1894.6704322845276,1899.9875,1905.3045677154723,0.5596950206748599,0.6422306505142631,1894.5708296889275,1900.2330000000006,1905.8951703110738,0.595944845823977,0.611882893872123,0.06438459756918746,1.1492324772848785,-1.084847879715691,-0.8845966396479525,0.9615603819233272,-1.8461570215712797,-0.001276307427268919
2020-10-26 09:00:00,2020-10-26 09:00:00,1901.5,1906.78,1900.07,1905.22,1903.6459999999993,1900.9900000000002,1900.2613333333331,1900.4460000000006,,1903.1415183590298,1901.9853764232132,1901.5951794618607,1901.7384137449653,,68.07489037957549,64.49799472319415,56.18233968118271,1897.681334762332,1900.618333333333,1903.5553319043343,0.3090571651858359,1.283396136467703,1897.404877631012,1900.4460000000006,1903.4871223689893,0.32004301821663755,1.2849075802870464,1894.7443361913306,1900.618333333333,1906.4923304753356,0.6181143303716958,0.8916980682338362,1894.3637552620235,1900.4460000000006,1906.5282447379777,0.6400860364332512,0.8924537901435379,0.5459101747344448,1.3046064435601088,-0.758696268825664,-0.49323162456835234,1.0823403176023418,-1.5755719421706942,0.001956350249802785
2020-10-26 10:00:00,2020-10-26 10:00:00,1905.21,1908.59,1902.44,1903.67,1903.8159999999993,1901.6,1900.5966666666666,1900.4670000000006,,1903.3176789060199,1902.2916716189925,1901.854532029128,1901.9223743406828,,56.213357931810194,56.883316876782345,53.16800545245603,1897.9817551982553,1900.9991666666665,1904.0165781350777,0.31745531732158566,0.9425702893513397,1897.404123642889,1900.4670000000006,1903.529876357112,0.3223288125614875,1.022874518353102,1894.9643437298441,1900.9991666666665,1907.0339896034889,0.6349106346431713,0.7212851446756698,1894.3412472857776,1900.4670000000006,1906.5927527142235,0.644657625122975,0.761437259176551,0.6718189631396854,1.1444121855722795,-0.47259322243259416,-0.30463246318640813,1.016751583187429,-1.321384046373837,-0.0008135543401811551
2020-10-26 11:00:00,2020-10-26 11:00:00,1903.7,1905.86,1898.98,1904.48,1903.759999999999,1902.3259999999998,1900.8813333333333,1900.5790000000009,,1903.70511927068,1902.6895495064482,1902.1827155254869,1902.1659577368084,,60.95385683257437,59.85543869023255,54.54063380233502,1898.450758858589,1901.5041666666664,1904.5575744747437,0.32115709884873933,0.9872970661602372,1897.4088034263175,1900.5790000000009,1903.7491965736842,0.3336032412947179,1.1152615317899177,1895.397351050512,1901.5041666666664,1907.6109822828207,0.6423141976974548,0.7436485330801277,1894.238606852634,1900.5790000000009,1906.9193931473678,0.6672064825894598,0.8076307658949479,0.8536369152816405,1.0609841101713877,-0.20734719488974723,-0.08878260782216785,0.9860811508413354,-1.0748637586635033,0.00042549391438639894
2020-10-26 12:00:00,2020-10-26 12:00:00,1904.49,1906.3,1903.04,1904.21,1903.815999999999,1902.9609999999998,1901.3186666666663,1900.6035000000006,,1903.87341284712,1902.9659950507303,1902.436126084801,1902.3606284285408,,58.15557627744085,58.24933987988275,53.97276448771151,1899.185598111956,1902.0574999999997,1904.9294018880432,0.30197845102406917,0.8747516600343764,1897.405975834419,1900.6035000000006,1903.8010241655822,0.33647461615025176,1.0639519536427642,1896.3136962239125,1902.0574999999997,1907.8013037760868,0.6039569020481383,0.6873758300171882,1894.2084516688374,1900.6035000000006,1906.9985483311639,0.6729492323005035,0.7819759768213821,0.9294953275987154,0.9094740179907701,0.02002130960794532,0.059803832794386835,0.9077340731663122,-0.8479302403719253,-0.00014177098210532701
2020-10-26 13:00:00,2020-10-26 13:00:00,1904.21,1905.13,1900.4,1902.68,1904.051999999999,1903.1799999999996,1901.5573333333332,1900.6350000000007,,1903.4756085647468,1902.9139959505974,1902.4666103242007,1902.3910447686799,,43.17857741044188,49.26097737722817,50.74826878299976,1900.0773814663899,1902.5124999999996,1904.9476185336093,0.2559897539290532,0.534392576313765,1897.4194236008225,1900.6350000000007,1903.8505763991789,0.3383686398680639,0.8179834260075479,1897.6422629327799,1902.5124999999996,1907.3827370672193,0.5119795078581303,0.5171962881568817,1894.2038472016443,1900.6350000000007,1907.066152798357,0.6767372797361279,0.658991713003774,0.7634458145380449,0.5947396039440797,0.16870621059396526,0.05348490355913782,0.7211321151448505,-0.6676472115857127,-0.000803482809143885
2020-10-26 14:00:00,2020-10-26 14:00:00,1902.68,1904.19,1902.37,1903.46,1903.699999999999,1903.6729999999995,1901.893333333333,1901.1210000000005,,1903.4704057098313,1903.0132694141253,1902.5907840336754,1902.4928500288056,,51.643619603052734,53.63760734734755,52.31242537635129,1901.0282579817265,1902.979166666666,1904.9300753516056,0.2050373140297554,0.6232331725841049,1898.2909509024157,1901.1210000000005,1903.9510490975854,0.2977242477027851,0.9132437140393769,1899.077349296787,1902.979166666666,1906.8809840365452,0.4100746280595108,0.5616165862920525,1895.4609018048309,1901.1210000000005,1906.7810981951702,0.5954484954055702,0.7066218570196885,0.7330381625854443,0.4514655615931832,0.2815726009922611,0.11014688317777654,0.6222352758107915,-0.512088392633015,0.0004099480732440153
2020-10-26 15:00:00,2020-10-26 15:00:00,1903.46,1904.15,1900.68,1902.49,1903.4639999999988,1903.6399999999999,1902.2213333333332,1901.3135000000007,,1903.1436038065544,1902.9181295206479,1902.578186029466,1902.4925785974908,,41.41361112059597,47.520612183093924,50.178221953454866,1901.347437794205,1903.1458333333328,1904.9442288724606,0.18899187940610224,0.3176615435637517,1898.5305438379305,1901.3135000000007,1904.0964561620708,0.2927403778566921,0.7113759490778667,1899.5490422550772,1903.1458333333328,1906.7426244115884,0.3779837588122045,0.4088307717818759,1895.7475876758606,1901.3135000000007,1906.8794123241407,0.5854807557133603,0.6056879745389376,0.5693552134755464,0.2302260899866282,0.3391291234889182,0.07590601953779696,0.47039552973664955,-0.3944895101988526,-0.0005095983104451696
