date,date,open,high,low,close,SMA_5,SMA_10,SMA_15,SMA_20,SMA_50,EMA_5,EMA_10,EMA_15,EMA_20,EMA_50,RSI_4,RSI_6,RSI_14,BBL_12_1.0,BBM_12_1.0,BBU_12_1.0,BBB_12_1.0,BBP_12_1.0,BBL_20_1.0,BBM_20_1.0,BBU_20_1.0,BBB_20_1.0,BBP_20_1.0,BBL_12_2.0,BBM_12_2.0,BBU_12_2.0,BBB_12_2.0,BBP_12_2.0,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ROI
2020-07-22,2020-07-22,10850.92,10910.24,10776.24,10870.75,10785.516,10751.191,,,,10811.987797896663,10750.760661157025,,,,64.2582901129757,63.86341228434991,,10599.264602374602,10725.218333333332,10851.172064292063,2.348739709424353,1.0777187605278327,,,,,,10473.31087141587,10725.218333333332,10977.125795250795,4.69747941884874,0.7888593802639143,,,,,,,,,,,,0.0034782383941025508
2020-07-23,2020-07-23,10853.16,10885.38,10531.21,10580.59,10776.342,10733.791000000001,,,,10734.855198597776,10719.820540946657,,,,32.81488398734089,39.260638286604454,,10611.35326737609,10729.933333333332,10848.513399290576,2.2102665929687655,-0.12971517230889992,,,,,,10492.773201418844,10729.933333333332,10967.09346524782,4.420533185937566,0.18514241384555244,,,,,,,,,,,,-0.02669181059264536
2020-07-24,2020-07-24,10389.53,10543.42,10313.94,10483.13,10743.923999999999,10698.471000000001,,,,10650.946799065183,10676.785897138174,,,,26.916348863915548,33.98379766258462,,10576.868301437398,10714.635833333332,10852.403365229266,2.571576561983331,-0.34020461914134736,,,,,,10439.100769541465,10714.635833333332,10990.1708971252,5.143153123966662,0.07989769042932632,,,,,,,,,,,,-0.009211206558424556
2020-07-27,2020-07-27,10547.11,10689.55,10527.64,10674.38,10688.383999999998,10705.688,10696.048,,,10658.757866043456,10676.348461294869,10696.048,,,50.29381739097633,49.85474216479498,51.57311683945948,10570.353146270727,10707.951666666666,10845.550187062605,2.5700250557588245,0.37800862040498534,,,,,,10432.754625874788,10707.951666666666,10983.148707458544,5.140050111517649,0.4390043102024927,,,,,,,,,,,,0.018243597093616115
2020-07-28,2020-07-28,10644.33,10662.19,10527.43,10532.5,10628.269999999999,10689.986,10696.614,,,10616.671910695637,10650.194195604892,10675.604500000001,,,38.20558983925259,41.065851697317676,45.78697148381747,10542.867616445508,10682.632499999998,10822.397383554488,2.616674935779915,-0.03708948979829494,,,,,,10403.102732891019,10682.632499999998,10962.162267108977,5.23334987155983,0.23145525510085252,,,,,,,,,,,,-0.013291638483921231
2020-07-29,2020-07-29,10602.4,10694.88,10587.2,10662.98,10586.715999999997,10686.116,10696.366,,,10632.107940463758,10652.518887313094,10674.0264375,,,52.2719872448588,50.66414932802221,51.20845321267979,10550.025403980158,10687.696666666665,10825.367929353171,2.5762569238306066,0.4102330210955206,,,,,,10412.354141293652,10687.696666666665,10963.039192039678,5.152513847661213,0.4551165105477603,,,,,,,,,,,,0.01238832186090666
2020-07-30,2020-07-30,10578.63,10737.03,10531.79,10715.51,10613.699999999997,10695.020999999999,10693.760666666667,,,10659.908626975839,10663.97181689253,10679.2118828125,,,57.468868760458996,54.26281369578101,53.23601446505996,10551.955710258457,10689.8625,10827.769289741542,2.5801415077423595,0.592988532501076,,,,,,10414.048920516912,10689.8625,10965.676079483086,5.160283015484753,0.5464942662505377,,,,,,,,,,,,0.004926390183607188
2020-07-31,2020-07-31,10886.36,10908.34,10707.4,10905.88,10698.249999999996,10721.087,10698.397333333334,,,10741.89908465056,10707.955122912068,10707.545397460939,,,72.13152191163003,65.2773061383757,59.76194141208363,10555.446549520933,10706.879166666666,10858.311783812398,2.8286976025130084,1.1570606685804798,,,,,,10404.013932375201,10706.879166666666,11009.74440095813,5.657395205026017,0.8285303342902399,,,,,,,,,,,,0.017765836623734987
2020-08-03,2020-08-03,11018.02,11085.5,10997.67,11055.08,10774.389999999998,10731.386999999999,10728.588666666668,10715.6335,,10846.292723100374,10771.068736928055,10750.987222778322,10715.6335,,79.51237165512967,71.68934952974315,64.00193189032375,10563.783935631205,10742.597499999998,10921.41106436879,3.3290563919721072,1.373766207566682,10563.917939951634,10715.6335,10867.349060048366,2.8316675826653768,1.6186937578841198,10384.97037126241,10742.597499999998,11100.224628737586,6.658112783944248,0.9368831037833388,10412.202379903267,10715.6335,11019.064620096733,5.663335165330788,1.0593468789420566,,,,,,,0.013680693350742956
2020-08-04,2020-08-04,11048.5,11097.85,11002.55,11096.54,10887.197999999999,10757.734,10755.723333333335,10744.26,,10929.708482066917,10830.245330213862,10794.18131993103,10751.91030952381,,81.34313033066671,73.33153705078873,65.10237818524554,10577.827126934148,10780.207499999999,10982.58787306585,3.7546656326578325,1.2815295900681862,10577.350746685197,10744.26,10911.169253314803,3.1069473991657537,1.555303984062449,10375.446753868298,10780.207499999999,11184.968246131699,7.509331265315631,0.8907647950340948,10410.441493370392,10744.26,11078.078506629608,6.213894798331541,1.0276519920312215,126.63638578883729,,,,,,0.003750312073725448
2020-08-05,2020-08-05,11107.24,11141.69,11077.7,11125.44,10979.689999999999,10783.203,10783.974000000004,10767.197,,10994.952321377945,10883.917088356797,10835.588654939653,10787.484565759638,,82.77379029819426,74.56561862976457,65.88524017037174,10573.566603163861,10794.654166666665,11015.74173016947,4.0962417153763235,1.2480878347305582,10581.090664037833,10767.197,10953.303335962168,3.456913363100305,1.4624685751505673,10352.479039661059,10794.654166666665,11236.829293672272,8.192483430752613,0.8740439173652806,10394.984328075665,10767.197,11139.409671924335,6.91382672620061,0.9812342875752836,149.9261307458146,,,,,,0.002604415430395468
2020-08-06,2020-08-06,11116.49,11282.24,11090.5,11267.08,11090.003999999999,10851.852,10826.682000000003,10792.8215,,11085.661547585298,10953.583072291924,10889.525073072196,10833.160321401578,,88.52427622795824,80.00684248105503,69.49689458129708,10570.805906101225,10830.821666666665,11090.837427232105,4.80140415137061,1.3389074808092993,10575.824340831716,10792.8215,11009.818659168284,4.021138664588945,1.5927758266922885,10310.790145535784,10830.821666666665,11350.853187797546,9.60280830274122,0.9194537404046497,10358.827181663433,10792.8215,11226.815818336567,8.042277329177857,1.0463879133461464,181.9640083770937,,,,,,0.012731181867863262
2020-08-07,2020-08-07,11235.24,11276.3,11044.6,11139.39,11136.706000000002,10917.478,10859.62666666667,10807.9745,,11103.571031723532,10987.366150057027,10920.75818893817,10862.325052696666,,63.174824733207195,64.97045419736482,63.019579513558895,10578.303995663488,10853.208333333334,11128.11267100318,5.065863092769276,1.0205113696866488,10577.609567305099,10807.9745,11038.339432694902,4.262869656010044,1.2193271478496472,10303.399657993641,10853.208333333334,11403.017008673027,10.131726185538552,0.7602556848433244,10347.244634610197,10807.9745,11268.704365389804,8.525739312020088,0.8596635739248236,184.17363885624036,,,,,,-0.011333016185205103
2020-08-10,2020-08-10,11153.51,11159.38,10941.87,11085.17,11142.724000000002,10958.556999999999,10868.499333333339,10832.122500000001,,11097.437354482354,11005.148668228476,10941.3096653209,10883.54838101127,,54.361513895366,59.292402750950245,60.44345861870984,10627.341304409605,10895.256666666668,11163.172028923731,4.918018371732951,0.8544278531350351,10599.163520125974,10832.122500000001,11065.081479874028,4.301261915640764,1.0431160029478892,10359.425942152542,10895.256666666668,11431.087391180794,9.836036743465902,0.6772139265675176,10366.204540251947,10832.122500000001,11298.040459748056,8.602523831281529,0.7715580014739446,174.89552628884485,,,,,,-0.004867411949846412
2020-08-11,2020-08-11,11039.68,11090.92,10855.06,10876.08,11098.632000000001,10992.914999999999,10871.36666666667,10841.450500000003,,11023.651569654903,10981.68163764148,10933.155957155786,10882.837106629244,,31.655018781978377,42.218264540427505,51.67143668762291,10693.052421235672,10928.0025,11162.952578764329,4.29996385458968,0.3895031228057545,10610.778210594151,10841.450500000003,11072.122789405854,4.255376887176695,0.5750621153698032,10458.102342471346,10928.0025,11397.902657528655,8.599927709179326,0.444751561402877,10380.105921188298,10841.450500000003,11302.795078811707,8.510753774353423,0.5375310576849015,137.34573909394203,,,154.17456951123677,,,-0.01886213743226317
2020-08-12,2020-08-12,10972.07,11190.25,10970.87,11157.72,11105.088,11042.389,10890.498000000003,10864.252500000002,,11068.341046436602,11013.688612615755,10961.226462511313,10909.01642980741,,60.949467540570616,60.5709140590979,60.07624063522423,10739.411167705279,10968.280833333332,11197.150498961386,4.1733006130277674,0.9138581802590937,10625.717897326997,10864.252500000002,11102.787102673008,4.39118296768242,1.1151466007686435,10510.541502077227,10968.280833333332,11426.020164589438,8.346601226055503,0.7069290901295477,10387.18329465399,10864.252500000002,11341.321705346014,8.78236593536484,0.8075733003843217,145.00375341887957,,,158.677386123798,,,0.025895359357415382
2020-08-13,2020-08-13,11174.63,11271.22,11139.64,11178.37,11087.346,11088.675,10930.350000000004,10891.848000000002,,11105.017364291069,11043.630683049254,10988.369404697398,10934.669150778132,,62.51998550625588,61.642832361497675,60.6170477238576,10832.44700600158,11022.103333333333,11211.759660665086,3.4413817689077497,0.9119732488368849,10650.364571875114,10891.848000000002,11133.33142812489,4.434204886533262,1.0932539599608027,10642.790678669826,11022.103333333333,11401.41598799684,6.882763537815499,0.7059866244184425,10408.881143750228,10891.848000000002,11374.814856249775,8.86840977306649,0.7966269799804024,150.2007584280509,,,162.04423804390717,,,0.0018507365304023526
2020-08-14,2020-08-14,11187.82,11213.27,11106.93,11164.45,11092.357999999998,11114.532,10975.771333333338,10917.809500000003,,11124.828242860713,11065.597831585752,11010.379479110223,10956.553041180216,,60.3389069720552,60.31641283229068,60.0267654375301,10908.386949375596,11063.8925,11219.398050624404,2.8110459429067003,0.8233244716867996,10676.325364583963,10917.809500000003,11159.293635416043,4.423673730816421,1.0106764044252312,10752.881398751191,11063.8925,11374.903601248809,5.622091885813401,0.6616622358433998,10434.841229167925,10917.809500000003,11400.777770832081,8.847347461632808,0.7553382022126165,149.01317089053373,-6.448952652603708,155.46212354313744,161.72499965602947,,,-0.0012452620552012572
2020-08-17,2020-08-17,11231.97,11306.47,11228.14,11288.57,11133.037999999997,11137.880999999998,11016.717333333338,10934.634000000004,,11179.408828573809,11106.138225842886,11045.153294221444,10988.173703924956,,71.96614429134955,67.74323340073846,63.444979213851596,10988.158497388804,11111.6475,11235.136502611194,2.2226947464126314,1.2163492143387074,10679.311214544745,10934.634000000004,11189.956785455262,4.669983201180006,1.1931147946096994,10864.669494777609,11111.6475,11358.62550522239,4.445389492825263,0.8581746071693537,10423.988429089486,10934.634000000004,11445.279570910521,9.339966402360012,0.8465573973048497,161.4616813005614,4.799646205939155,156.66203509462224,169.5331747121818,,,0.011117430773571302
2020-08-18,2020-08-18,11339.76,11421.1,11279.08,11399.03,11237.627999999997,11168.13,11074.486000000004,10962.932000000004,,11252.615885715873,11159.391275689633,11089.387882443763,11027.302874979723,,79.20132688508978,73.11633447282209,66.21393191002363,11022.106119344413,11152.743333333332,11283.380547322251,2.3426920190742733,1.4426359424947601,10688.788584467184,10962.932000000004,11237.075415532825,5.001279138333076,1.295382955217807,10891.468905355494,11152.743333333332,11414.01776131117,4.6853840381485465,0.9713179712473801,10414.645168934363,10962.932000000004,11511.218831065646,10.002558276666152,0.8976914776089036,181.50665469552223,19.875695680719986,161.63095901480224,182.53031272241788,,,0.009785118930032866
2020-08-19,2020-08-19,11397.23,11440.22,11303.4,11318.64,11269.811999999996,11187.449999999999,11118.196666666669,10985.326500000005,,11274.623923810583,11188.345589200608,11118.044397138294,11055.049267838796,,63.338804426475626,63.83069183409446,62.50325768235982,11039.89305133503,11174.706666666667,11309.520281998304,2.4128349737139216,1.033823430887381,10701.004775183037,10985.326500000005,11269.648224816972,5.176390976034576,1.086155525425582,10905.079436003394,11174.706666666667,11444.33389732994,4.825669947427811,0.7669117154436923,10416.68305036607,10985.326500000005,11553.96994963394,10.352781952069153,0.793077762712791,181.4568044758853,15.860676368866422,165.59612810701887,184.2202605911516,,,-0.007052354454721299
2020-08-20,2020-08-20,11277.05,11497.18,11268.46,11477.05,11329.547999999997,11208.446999999998,11168.966000000002,11030.149500000003,,11342.099282540388,11240.837300255043,11162.920097496008,11095.23981375891,,75.97893104345971,72.18393403300314,66.4885642396739,11048.83248508646,11206.415833333333,11363.999181580206,2.812377312970019,1.358701663841682,10742.350560653085,11030.149500000003,11317.948439346921,5.21840505148036,1.2764109572712747,10891.249136839586,11206.415833333333,11521.58252982708,5.624754625940038,0.929350831920841,10454.551621306166,11030.149500000003,11605.74737869384,10.436810102960752,0.8882054786356361,198.55707594733758,26.36875827225495,172.18831767508263,196.0816127892649,,,0.013995497692302239
2020-08-21,2020-08-21,11476.85,11574.79,11461.53,11555.16,11407.689999999997,11250.024,11212.251333333335,11083.751000000004,,11413.119521693592,11297.986882026853,11211.950085309007,11139.041736258063,,80.41777282690859,75.52810019207801,68.27886361409983,11058.122413017554,11242.225833333332,11426.32925364911,3.2752129879815977,1.34988689001518,10803.461709972342,11083.751000000004,11364.040290027666,5.0576612561516745,1.3409329517254696,10874.018992701778,11242.225833333332,11610.432673964886,6.5504259759631625,0.924943445007592,10523.172419944678,11083.751000000004,11644.32958005533,10.115322512303383,0.9204664758627334,216.8937916150844,35.764379152001425,181.12941246308299,209.3711438528644,33.998066296991965,175.37307755587244,0.006805755834469629
2020-08-24,2020-08-24,11703.34,11728.09,11535.55,11626.17,11475.209999999995,11304.124,11250.324000000002,11131.340500000004,,11484.13634779573,11357.65653984015,11263.72757464538,11185.434904233485,,84.00131981825189,78.36557271060794,69.85552319272273,11057.063402725158,11272.150000000001,11487.236597274845,3.816247961122649,1.322970851009425,10843.51579259205,11131.340500000004,11419.165207407957,5.171429396269991,1.3596021940858618,10841.976805450315,11272.150000000001,11702.323194549688,7.632495922245298,0.9114854255047125,10555.691085184097,11131.340500000004,11706.989914815911,10.342858792539982,0.9298010970429309,234.8019988222768,42.938069087355046,191.86392973492175,223.06178905821616,38.15096920187494,184.91081985634122,0.006145306512415294
2020-08-25,2020-08-25,11610.58,11723.95,11580.89,11721.81,11539.765999999998,11388.696999999998,11292.008666666668,11190.806000000004,,11563.360898530485,11423.866259869214,11320.987877814707,11236.51824668744,,87.95853137752766,81.77997207695346,71.88259516355673,11074.77558746619,11320.685000000003,11566.594412533816,4.344426375856449,1.3155950515819355,10910.454758473836,11190.806000000004,11471.157241526173,5.0103851594991164,1.4470334376072855,10828.866174932376,11320.685000000003,11812.50382506763,8.68885275171293,0.9077975257909662,10630.103516947667,11190.806000000004,11751.508483052341,10.020770318998233,0.9735167188036428,255.2796807097402,50.73260077985475,204.54707992988546,238.8754650560477,43.17171615976517,195.70374889628252,0.008226268840039186
2020-08-26,2020-08-26,11779.35,11979.65,11768.0,11971.94,11670.425999999998,11470.118999999999,11348.442000000003,11256.254000000004,,11699.553932353658,11523.516030802084,11402.356893087868,11306.558413669589,,93.53485750926323,87.8152102687989,76.35994300996899,11097.88530133918,11394.582500000002,11691.279698660825,5.207688805813153,1.4729743027672138,10953.699891791763,11256.254000000004,11558.808108208246,5.375751261622947,1.6827405091908454,10801.18810267836,11394.582500000002,11987.976897321645,10.415377611626274,0.9864871513836084,10651.145783583519,11256.254000000004,11861.36221641649,10.751502523245925,1.091370254595421,297.44703798957016,74.31996644774776,223.1270715418224,268.4962600394647,58.23400891454571,210.26225112491898,0.02133885466493668
2020-08-27,2020-08-27,11997.89,12047.99,11842.84,11926.16,11760.247999999998,11544.898,11392.38066666667,11316.786500000004,,11775.089288235773,11596.724025201704,11467.832281451885,11365.568088558199,,84.03773996067683,81.85985596474544,74.03621912014638,11197.617998597081,11482.08916666667,11766.56033473626,4.955041960402631,1.2805199316802085,11007.089952115923,11316.786500000004,11626.483047884085,5.473224185754163,1.4838235268739313,10913.146830527492,11482.08916666667,12051.031502805849,9.910083920805262,0.8902599658401043,10697.393404231843,11316.786500000004,11936.179595768164,10.946448371508295,0.9919117634369671,315.24179489471135,73.69177868231114,241.5500162124002,284.9916833451134,59.783545776155535,225.20813756895788,-0.003823941650225482
2020-08-28,2020-08-28,11992.68,12018.14,11928.69,11995.85,11848.385999999999,11628.038,11449.478000000003,11371.285000000003,,11848.676192157183,11669.29238425594,11533.8344962704,11425.594937266942,,86.76525583974913,83.85941017138545,75.26995770123955,11251.87899791047,11551.933333333336,11851.987668756203,5.1948765070700995,1.2397271331558206,11042.39464561839,11371.285000000003,11700.175354381618,5.784576754194693,1.4495033704687326,10951.824662487603,11551.933333333336,12152.04200417907,10.389753014140199,0.8698635665779103,10713.504291236775,11371.285000000003,12029.065708763232,11.569153508389386,0.9747516852343663,330.6066372540081,71.24529683328632,259.3613404207218,300.2269958114139,60.01508659396478,240.2119092174491,0.005843456737122388
2020-08-31,2020-08-31,12017.46,12167.46,12000.11,12110.7,11945.291999999998,11710.251,11517.84666666667,11424.066000000004,,11936.017461438123,11749.548314391224,11605.9426842366,11490.843038479614,,90.37800195081226,86.74816263759685,77.19332571531267,11314.754846430491,11629.627500000004,11944.500153569517,5.415008409676288,1.2639159745160151,11065.249179714221,11424.066000000004,11782.882820285788,6.281770786089351,1.456802971852211,10999.882192860978,11629.627500000004,12259.37280713903,10.830016819352576,0.8819579872580076,10706.432359428436,11424.066000000004,12141.699640571573,12.563541572178734,0.9784014859261044,349.8730583716133,72.40937436071317,277.4636840109001,317.9039272786158,62.153614448933354,255.75031282968246,0.009574144391602202
2020-09-01,2020-09-01,12203.36,12300.44,12132.78,12292.86,12059.501999999999,11799.634000000002,11612.298666666671,11483.882000000005,,12054.964974292083,11848.332257229184,11691.807348707025,11567.22560624346,,93.89960603689548,90.11528179147666,79.86778391663961,11392.277405208131,11723.661666666672,12055.045928125213,5.653255286285685,1.3588192010508922,11085.054022538146,11483.882000000005,11882.709977461864,6.945873833636717,1.5141941459928812,11060.893143749592,11723.661666666672,12386.430189583753,11.306510572571339,0.9294096005254473,10686.22604507629,11483.882000000005,12281.53795492372,13.891747667273401,1.0070970729964417,380.34763778059096,82.30716301575268,298.0404747648383,342.6618202825084,69.52920596226073,273.1326143202477,0.015041244519309327
2020-09-02,2020-09-02,12417.45,12439.48,12176.18,12420.54,12149.221999999998,11909.824,11696.486666666671,11548.637000000006,,12176.823316194723,11952.370028642059,11782.898930118648,11648.493643744085,,95.45440594420508,91.85581106072549,81.50491940377503,11461.55484820035,11817.992500000006,12174.430151799661,6.032118429583621,1.345235480816533,11108.111315366175,11548.637000000006,11989.162684633837,7.6290506773021,1.4896165313547258,11105.117196400695,11817.992500000006,12530.867803599316,12.064236859167242,0.9226177404082665,10667.585630732343,11548.637000000006,12429.68836926767,15.25810135460423,0.9948082656773619,410.97759013480754,90.34969229597539,320.62789783883215,368.3393510373244,76.16538937366136,292.173961663663,0.01038651705136151
2020-09-03,2020-09-03,12195.75,12235.0,11662.11,11771.37,12118.263999999996,11939.256,11736.020000000006,11573.851500000006,,12041.672210796482,11919.460932525322,11781.457813853816,11660.196153863695,,34.993313232007274,44.28236249487411,56.3946570472642,11516.9999156884,11849.020833333338,12181.041750978275,5.604191642754227,0.3830633414844415,11135.864782918612,11573.851500000006,12011.8382170814,7.5685560175261255,0.7254845778385655,11184.978998043465,11849.020833333338,12513.06266862321,11.208383285508422,0.44153167074222055,10697.878065837218,11573.851500000006,12449.824934162794,15.137112035052251,0.6127422889192827,339.08800917042026,14.768089065270487,324.3199201051498,332.4738340955155,32.23989794548197,300.2339361500335,-0.05226584351405017
2020-09-04,2020-09-04,11686.24,11846.18,11145.99,11622.13,12043.519999999997,11945.953,11766.532000000005,11597.988500000007,,11901.824807197656,11865.400762975263,11761.54183712209,11656.570805876678,,29.303861677714913,38.746352472202844,52.39802789510173,11576.57522217459,11874.31166666667,12172.04811115875,5.014799221210947,0.07650185032457657,11172.069243650625,11597.988500000007,12023.907756349388,7.344709064841397,0.5283404655226356,11278.83877768251,11874.31166666667,12469.784555650831,10.029598442421895,0.2882509251622883,10746.149987301242,11597.988500000007,12449.827012698772,14.689418129682823,0.5141702327613178,261.80955779822034,-50.00828984554357,311.8178476437639,288.6800093223537,-9.243141462143853,297.9231507844976,-0.012678218423174292
2020-09-08,2020-09-08,11143.91,11400.46,11055.16,11068.26,11835.031999999997,11890.162,11751.844666666671,11597.143000000007,,11623.969871465106,11720.466078797943,11674.881607481828,11600.541205316993,,16.238980928362725,24.889059087059437,40.832423468924354,11476.790999364106,11840.24583333334,12203.700667302573,6.139312292756875,-0.562010683559498,11170.136762031274,11597.143000000007,12024.14923796874,7.363990216706529,-0.11929188964065376,11113.336165394872,11840.24583333334,12567.155501271807,12.27862458551375,-0.031005341779749004,10743.13052406254,11597.143000000007,12451.155475937474,14.727980433413059,0.1903540551796731,129.14874252902155,-146.1352840917939,275.28402662081544,206.89544564740027,-72.82216410967789,279.71760975707815,-0.04765649670069072
2020-09-09,2020-09-09,11308.25,11480.37,11197.13,11395.85,11655.63,11857.566,11751.632666666672,11623.131500000007,,11547.929914310072,11661.444973561953,11640.0026565466,11581.046804810612,,38.027998428959556,40.095039108801934,48.12555921860855,11449.515327104165,11826.970000000007,12204.424672895848,6.3829480060546535,-0.07108843916601082,11227.66833402244,11623.131500000007,12018.594665977573,6.80476110895873,0.21263885039940766,11072.060654208324,11826.970000000007,12581.879345791689,12.765896012109307,0.2144557804169946,10832.205168044875,11623.131500000007,12414.057831955139,13.60952221791746,0.35631942519970383,75.75596925728314,-159.62244589082587,235.378415148109,166.59397330209504,-90.49890916398653,257.09288246608156,0.02959724473404135
2020-09-10,2020-09-10,11501.43,11566.34,11095.94,11154.12,11402.345999999998,11775.784,11740.664666666673,11622.951500000006,,11416.659942873383,11569.204069277961,11579.267324478275,11540.387109114365,,30.278569480294564,34.00006193645976,43.83209953511361,11365.405767864837,11787.632500000005,12209.859232135173,7.163893718864549,-0.2502041578423755,11227.264590805176,11622.951500000006,12018.638409194837,6.808716515677277,-0.09242735747060091,10943.17903572967,11787.632500000005,12632.08596427034,14.327787437729068,0.12489792107881144,10831.577681610346,11622.951500000006,12414.325318389667,13.617433031354555,0.20378632126469953,4.730756453887807,-184.51812695537697,189.24888340926478,113.8369340195677,-114.6047587572111,228.4416927767788,-0.021212107916478318
2020-09-11,2020-09-11,11251.19,11280.41,10945.22,11087.4,11265.551999999998,11691.908,11714.688000000006,11618.403000000008,,11306.906628582256,11481.60332940924,11517.783908918489,11497.2454796749,,28.16625053778777,32.370261672776756,42.69978404726978,11266.35542509399,11734.765000000005,12203.17457490602,7.983280021474893,-0.19102451645005128,11216.857079835137,11618.403000000008,12019.948920164878,6.912239490485392,-0.16119835034307445,10797.945850187974,11734.765000000005,12671.584149812035,15.966560042949816,0.154487741774975,10815.311159670266,11618.403000000008,12421.49484032975,13.824478980970815,0.16940082482846353,-54.34587394152004,-194.87580588062787,140.52993193910783,65.8833911740603,-130.04664128217482,195.93003245623512,-0.005981646243719885
2020-09-14,2020-09-14,11250.8,11363.25,11192.82,11277.76,11196.677999999998,11620.098999999998,11696.194666666674,11624.068500000007,,11297.191085721504,11444.540905880285,11487.780920303678,11476.342100658243,,43.23187358149072,41.90472762664565,46.913485192305956,11197.719680992946,11676.916666666672,12156.113652340397,8.207594510658062,0.08351504850820525,11228.509883447148,11624.068500000007,12019.627116552865,6.8058548786573,0.06225387906101989,10718.52269531922,11676.916666666672,12635.310638014123,16.415189021316156,0.291757524254103,10832.951266894292,11624.068500000007,12415.185733105722,13.61170975731457,0.28112693953050943,-70.02256464652419,-168.44199726850562,98.41943262198143,42.74755685152195,-122.54598048377056,165.2935373352925,0.017169038728646946
2020-09-15,2020-09-15,11432.94,11495.4,11367.2,11438.87,11270.8,11552.915999999997,11683.708000000006,11631.583500000006,11166.462999999998,11344.417390481005,11443.50983208387,11481.667055265718,11472.773329166983,11166.463,54.095996351204775,49.18105686492335,50.24812124884078,11159.512696891414,11636.309166666671,12113.10563644193,8.194977684867418,0.29295236103600414,11241.342312779982,11631.583500000006,12021.82468722003,6.71002683718901,0.2530841101462848,10682.716227116156,11636.309166666671,12589.902106217187,16.389955369734835,0.3964761805180021,10851.101125559955,11631.583500000006,12412.065874440057,13.42005367437805,0.3765420550731427,-58.53663757639515,-125.56485615870126,67.02821858230611,36.986119056353346,-102.64593462315133,139.63205367950468,0.014285638282779622
