date,close,ROI,BBL_12_1.0,BBU_12_1.0,BBM_12_1.0,BBL_20_1.0,BBU_20_1.0,BBM_20_1.0,BBL_12_2.0,BBU_12_2.0,BBM_12_2.0,BBL_20_2.0,BBU_20_2.0,BBM_20_2.0
2020-10-25 18:00:00,1893.74,-0.004368970321495191,1897.862143773863,1908.5378562261371,1903.2,1900.1583103421767,1909.6956896578236,1904.9270000000001,1892.5242875477256,1913.8757124522745,1903.2,1895.389620684353,1914.4643793156472,1904.9270000000001
2020-10-25 19:00:00,1898.64,0.0025874724090952927,1897.2774754298632,1907.1158579034702,1902.1966666666667,1899.5678203740308,1909.4481796259697,1904.5080000000003,1892.3582841930597,1912.0350491402737,1902.1966666666667,1894.6276407480614,1914.3883592519392,1904.5080000000003
2020-10-25 20:00:00,1900.21,0.0008269076812876808,1897.1911218650034,1905.4405448016632,1901.3158333333333,1899.1857638995693,1909.1962361004307,1904.191,1893.0664103966735,1909.5652562699931,1901.3158333333333,1894.1805277991386,1914.2014722008614,1904.191
2020-10-25 21:00:00,1897.65,-0.0013472195178427793,1897.24322346571,1903.2101098676235,1900.2266666666667,1898.5836905047238,1908.9683094952768,1903.7760000000003,1894.2597802647529,1906.1935530685805,1900.2266666666667,1893.3913810094473,1914.1606189905533,1903.7760000000003
2020-10-25 22:00:00,1899.1,0.0007641029694620549,1897.048743638277,1902.6779230283898,1899.8633333333335,1898.1979547601309,1908.7720452398694,1903.4850000000001,1894.2341539432207,1905.4925127234462,1899.8633333333335,1892.9109095202618,1914.0590904797384,1903.4850000000001
2020-10-25 23:00:00,1898.42,-0.0003580643462691713,1897.1036060015913,1902.6897273317418,1899.8966666666665,1897.7283304764965,1908.434669523504,1903.0815000000002,1894.310545336516,1905.482787996817,1899.8966666666665,1892.3751609529925,1913.787839047008,1903.0815000000002
2020-10-26 00:00:00,1897.57,-0.00044774075283660064,1896.9377110688404,1902.6539555978263,1899.7958333333333,1897.2099241269852,1907.8260758730157,1902.5180000000005,1894.0795888043474,1905.5120778623193,1899.7958333333333,1891.90184825397,1913.134151746031,1902.5180000000005
2020-10-26 01:00:00,1897.22,-0.00018444642358383945,1896.561349039994,1902.4069842933397,1899.4841666666669,1896.7980537054455,1906.8479462945552,1901.8230000000003,1893.638531413321,1905.3298019200126,1899.4841666666669,1891.7731074108904,1911.8728925891103,1901.8230000000003
2020-10-26 02:00:00,1897.86,0.00033733568062732644,1896.338084253178,1901.731915746822,1899.035,1896.4752044714776,1906.031795528523,1901.2535000000003,1893.641168506356,1904.428831493644,1899.035,1891.6969089429551,1910.8100910570454,1901.2535000000003
2020-10-26 03:00:00,1900.49,0.0013857713424594298,1896.3379336017515,1901.4403997315821,1898.8891666666668,1896.5116541281518,1904.9763458718485,1900.7440000000001,1893.7867005368362,1903.9916327964975,1898.8891666666668,1892.2793082563035,1909.2086917436968,1900.7440000000001
2020-10-26 04:00:00,1898.53,-0.0010313129771796214,1896.4085174651882,1900.5048158681452,1898.4566666666667,1896.5995432216384,1903.663456778362,1900.1315000000002,1894.36036826371,1902.5529650696235,1898.4566666666667,1893.0675864432765,1907.195413556724,1900.1315000000002
2020-10-26 05:00:00,1902.82,0.0022596429869425894,1896.3419826841339,1900.6996839825326,1898.5208333333333,1897.130728521147,1902.3422714788535,1899.7365000000002,1894.1631320349345,1902.878534631732,1898.5208333333333,1894.5249570422934,1904.948042957707,1899.7365000000002
2020-10-26 06:00:00,1904.76,0.0010195394204390862,1897.1395206135314,1901.7388127198012,1899.4391666666663,1897.0841342574192,1902.5188657425813,1899.8015000000003,1894.8398745603965,1904.038458772936,1899.4391666666663,1894.3667685148382,1905.2362314851623,1899.8015000000003
2020-10-26 07:00:00,1903.93,-0.00043575043575039274,1897.2624195766452,1902.4975804233545,1899.8799999999999,1897.2646509656056,1902.9293490343953,1900.0970000000004,1894.6448391532906,1905.1151608467092,1899.8799999999999,1894.432301931211,1905.7616980687899,1900.0970000000004
2020-10-26 08:00:00,1901.5,-0.001276307427268919,1897.3289661422639,1902.646033857736,1899.9875,1897.401914844464,1903.0640851555372,1900.2330000000006,1894.6704322845276,1905.3045677154723,1899.9875,1894.5708296889275,1905.8951703110738,1900.2330000000006
2020-10-26 09:00:00,1905.22,0.001956350249802785,1897.681334762332,1903.5553319043343,1900.618333333333,1897.404877631012,1903.4871223689893,1900.4460000000006,1894.7443361913306,1906.4923304753356,1900.618333333333,1894.3637552620235,1906.5282447379777,1900.4460000000006
2020-10-26 10:00:00,1903.67,-0.0008135543401811551,1897.9817551982553,1904.0165781350777,1900.9991666666665,1897.404123642889,1903.529876357112,1900.4670000000006,1894.9643437298441,1907.0339896034889,1900.9991666666665,1894.3412472857776,1906.5927527142235,1900.4670000000006
2020-10-26 11:00:00,1904.48,0.00042549391438639894,1898.450758858589,1904.5575744747437,1901.5041666666664,1897.4088034263175,1903.7491965736842,1900.5790000000009,1895.397351050512,1907.6109822828207,1901.5041666666664,1894.238606852634,1906.9193931473678,1900.5790000000009
2020-10-26 12:00:00,1904.21,-0.00014177098210532701,1899.185598111956,1904.9294018880432,1902.0574999999997,1897.405975834419,1903.8010241655822,1900.6035000000006,1896.3136962239125,1907.8013037760868,1902.0574999999997,1894.2084516688374,1906.9985483311639,1900.6035000000006
2020-10-26 13:00:00,1902.68,-0.000803482809143885,1900.0773814663899,1904.9476185336093,1902.5124999999996,1897.4194236008225,1903.8505763991789,1900.6350000000007,1897.6422629327799,1907.3827370672193,1902.5124999999996,1894.2038472016443,1907.066152798357,1900.6350000000007
2020-10-26 14:00:00,1903.46,0.0004099480732440153,1901.0282579817265,1904.9300753516056,1902.979166666666,1898.2909509024157,1903.9510490975854,1901.1210000000005,1899.077349296787,1906.8809840365452,1902.979166666666,1895.4609018048309,1906.7810981951702,1901.1210000000005
2020-10-26 15:00:00,1902.49,-0.0005095983104451696,1901.347437794205,1904.9442288724606,1903.1458333333328,1898.5305438379305,1904.0964561620708,1901.3135000000007,1899.5490422550772,1906.7426244115884,1903.1458333333328,1895.7475876758606,1906.8794123241407,1901.3135000000007
2020-10-26 16:00:00,1902.08,-0.00021550704602923965,1902.2992463226478,1904.584087010685,1903.4416666666664,1898.6316667340943,1904.182333265907,1901.4070000000006,1901.1568259786295,1905.7265073547032,1903.4416666666664,1895.8563334681883,1906.957666531813,1901.4070000000006
2020-10-26 17:00:00,1902.04,-2.1029609690415008e-05,1902.1750061993166,1904.578327134016,1903.3766666666663,1898.9940201305315,1904.25897986947,1901.6265000000008,1900.9733457319671,1905.7799876013655,1903.3766666666663,1896.3615402610621,1906.8914597389394,1901.6265000000008
2020-10-26 18:00:00,1902.56,0.00027339067527498706,1902.055797453112,1904.3308692135547,1903.1933333333334,1899.2288284207389,1904.3701715792622,1901.7995000000005,1900.918261572891,1905.4684050937758,1903.1933333333334,1896.658156841477,1906.940843158524,1901.7995000000005
2020-10-26 19:00:00,1902.29,-0.00014191405264485368,1901.91716651043,1904.1961668229033,1903.0566666666666,1899.5474947782775,1904.4385052217242,1901.9930000000008,1900.7776663541931,1905.3356669791401,1903.0566666666666,1897.1019895565541,1906.8840104434476,1901.9930000000008
2020-10-26 20:00:00,1905.41,0.0016401284767306734,1902.1717892770985,1904.5932107229014,1903.3825,1900.0604276001588,1904.709572399843,1902.385000000001,1900.961078554197,1905.8039214458029,1903.3825,1897.7358552003168,1907.034144799685,1902.385000000001
2020-10-26 21:00:00,1907.05,0.0008607071443940129,1901.9999814925593,1905.0700185074404,1903.5349999999999,1900.665014966673,1905.087985033329,1902.876500000001,1900.4649629851187,1906.605037014881,1903.5349999999999,1898.4535299333452,1907.2994700666568,1902.876500000001
2020-10-26 22:00:00,1908.94,0.0009910594897879488,1901.7832662360274,1906.165067097305,1903.9741666666662,1901.1549422892986,1905.7060577107036,1903.430500000001,1899.5923658053885,1908.355967527944,1903.9741666666662,1898.879384578596,1907.981615421406,1903.430500000001
2020-10-26 23:00:00,1907.7,-0.000649575156893345,1901.8011437264195,1906.6838562735797,1904.2424999999996,1901.4360725790611,1906.145927420941,1903.791000000001,1899.359787452839,1909.1252125471601,1904.2424999999996,1899.081145158121,1908.5008548418812,1903.791000000001
2020-10-27 00:00:00,1907.74,2.0967657388348826e-05,1901.8951198287375,1907.1782135045958,1904.5366666666666,1902.0866704211974,1906.4163295788046,1904.251500000001,1899.2535729908082,1909.8197603425251,1904.5366666666666,1899.9218408423937,1908.5811591576082,1904.251500000001
2020-10-27 01:00:00,1907.78,2.0967217755130108e-05,1902.2370321345984,1907.6863011987343,1904.9616666666664,1902.2259183715892,1906.773081628413,1904.499500000001,1899.5123976025302,1910.4109357308025,1904.9616666666664,1899.9523367431773,1909.0466632568248,1904.499500000001
2020-10-27 02:00:00,1908.53,0.0003931270901256223,1902.5238441853762,1908.2444891479568,1905.3841666666665,1902.2419428074002,1907.1340571926014,1904.6880000000008,1899.663521704086,1911.104811629247,1905.3841666666665,1899.7958856147998,1909.5801143852018,1904.6880000000008
2020-10-27 03:00:00,1904.27,-0.0022320843790770706,1902.7922772983657,1908.2727227016335,1905.5324999999996,1902.2633105503735,1907.1466894496277,1904.7050000000006,1900.0520545967315,1911.0129454032676,1905.5324999999996,1899.8216211007464,1909.5883788992548,1904.7050000000006
2020-10-27 04:00:00,1901.37,-0.0015228932871914624,1902.6455223156868,1908.3011443509786,1905.4733333333327,1902.247673555073,1907.1493264449286,1904.6985000000009,1899.8177112980409,1911.1289553686245,1905.4733333333327,1899.7968471101453,1909.6001528898564,1904.6985000000009
2020-10-27 05:00:00,1900.93,-0.00023141208707400107,1902.415685909944,1908.3459807567215,1905.3808333333327,1901.89725361852,1907.0707463814817,1904.4840000000008,1899.4505384865552,1911.3111281801102,1905.3808333333327,1899.310507237039,1909.6574927629626,1904.4840000000008
2020-10-27 06:00:00,1900.92,-5.2605829777840896e-06,1902.104524364128,1908.3838089692033,1905.2441666666657,1901.643721166827,1907.0492788331746,1904.3465000000008,1898.9648820615907,1911.5234512717407,1905.2441666666657,1898.9409423336533,1909.7520576663483,1904.3465000000008
2020-10-27 07:00:00,1903.0,0.001094207015550408,1902.2182067458791,1908.3884599207856,1905.3033333333324,1901.5533575752063,1906.9916424247947,1904.2725000000005,1899.133080158426,1911.4735865082387,1905.3033333333324,1898.834215150412,1909.710784849589,1904.2725000000005
2020-10-27 08:00:00,1905.73,0.0014345769837098565,1902.2424855539518,1908.4175144460462,1905.329999999999,1901.6100231375249,1907.0869768624766,1904.3485000000007,1899.1549711079047,1911.5050288920934,1905.329999999999,1898.871546275049,1909.8254537249525,1904.3485000000007
2020-10-27 09:00:00,1906.79,0.0005562173025559503,1902.2330984322275,1908.3835682344375,1905.3083333333325,1901.793200344676,1907.3147996553255,1904.5540000000008,1899.1578635311225,1911.4588031355424,1905.3083333333325,1899.032400689351,1910.0755993106504,1904.5540000000008
2020-10-27 10:00:00,1905.78,-0.0005296860168135797,1902.1809739081925,1907.9090260918058,1905.0449999999992,1901.9088465415614,1907.4311534584401,1904.6700000000008,1899.3169478163857,1910.7730521836127,1905.0449999999992,1899.147693083122,1910.1923069168795,1904.6700000000008
2020-10-27 11:00:00,1908.72,0.0015426754399774367,1902.1666020731707,1908.0933979268277,1905.1299999999992,1902.1293091984558,1907.8336908015463,1904.981500000001,1899.2032041463422,1911.0567958536562,1905.1299999999992,1899.2771183969103,1910.6858816030917,1904.981500000001
2020-10-27 12:00:00,1909.45,0.00038245525797386826,1902.1361207180876,1908.4088792819107,1905.2724999999991,1902.417444082286,1908.2825559177156,1905.3500000000008,1898.999741436176,1911.5452585638222,1905.2724999999991,1899.484888164571,1911.2151118354307,1905.3500000000008
2020-10-27 13:00:00,1908.71,-0.00038754615203329124,1902.1355100786354,1908.564489921363,1905.3499999999992,1902.7679621783507,1908.5990378216504,1905.6835000000005,1898.9210201572714,1911.778979842727,1905.3499999999992,1899.8524243567008,1911.5145756433003,1905.6835000000005
2020-10-27 14:00:00,1908.02,-0.00036150069942531005,1902.13578946351,1908.4792105364884,1905.3074999999992,1903.0936779197527,1908.8193220802486,1905.9565000000007,1898.9640789270206,1911.6509210729778,1905.3074999999992,1900.2308558395048,1911.6821441604966,1905.9565000000007
2020-10-27 15:00:00,1908.0,-1.0482070418538214e-05,1902.375565622835,1908.8611010438303,1905.6183333333327,1903.4811675549815,1909.0028324450197,1906.2420000000006,1899.132797912337,1912.1038687543282,1905.6183333333327,1900.7203351099624,1911.7636648900389,1906.2420000000006
2020-10-27 16:00:00,1907.99,-5.2410901467681015e-06,1903.1609923109543,1909.1790076890445,1906.1699999999994,1903.5908809188709,1909.1511190811298,1906.3710000000003,1900.1519846219094,1912.1880153780894,1906.1699999999994,1900.8107618377417,1911.931238162259,1906.3710000000003
2020-10-27 17:00:00,1907.96,-1.572335284771853e-05,1904.211258147021,1909.3004085196444,1906.7558333333327,1903.617302229586,1909.2156977704142,1906.4165,1901.6666829607093,1911.844983705956,1906.7558333333327,1900.8181044591718,1912.0148955408283,1906.4165
2020-10-27 18:00:00,1905.04,-0.0015304304073461283,1905.223579687836,1908.9747536454963,1907.0991666666662,1903.4719463998686,1908.9710536001317,1906.2215,1903.347992709006,1910.8503406243265,1907.0991666666662,1900.722392799737,1911.7206072002632,1906.2215
2020-10-27 19:00:00,1905.29,0.00013123084029742493,1905.7906364986777,1908.7893635013218,1907.2899999999997,1903.3668862688737,1908.8351137311265,1906.101,1904.2912729973555,1910.288727002644,1907.2899999999997,1900.6327725377475,1911.5692274622527,1906.101
2020-10-27 20:00:00,1906.51,0.0006403224705950894,1905.9136275479732,1908.796372452026,1907.3549999999996,1903.3304751705991,1908.7485248294015,1906.0395000000003,1904.4722550959468,1910.2377449040523,1907.3549999999996,1900.6214503411977,1911.457549658803,1906.0395000000003
2020-10-27 21:00:00,1906.74,0.00012063928329775209,1905.9076080416926,1908.7940586249733,1907.350833333333,1903.3037793403669,1908.671220659634,1905.9875000000004,1904.4643827500522,1910.2372839166137,1907.350833333333,1900.6200586807333,1911.3549413192675,1905.9875000000004
2020-10-27 22:00:00,1905.74,-0.0005244553531157381,1905.9002761685945,1908.7947238314052,1907.3474999999999,1903.231729854606,1908.4642701453947,1905.8480000000004,1904.4530523371889,1910.2419476628108,1907.3474999999999,1900.615459709212,1911.0805402907888,1905.8480000000004
2020-10-27 23:00:00,1906.86,0.000587698216965471,1905.8073638071535,1908.5776361928463,1907.1924999999999,1903.3794118871563,1908.5755881128446,1905.9775000000004,1904.422227614307,1909.9627723856927,1907.1924999999999,1900.781323774312,1911.1736762256887,1905.9775000000004
2020-10-28 00:00:00,1908.28,0.0007446797352717027,1905.8490283090887,1908.3409716909105,1907.0949999999996,1903.9175651449061,1908.7284348550945,1906.3230000000003,1904.6030566181778,1909.5869433818214,1907.0949999999996,1901.5121302898121,1911.1338697101885,1906.3230000000003
2020-10-28 01:00:00,1908.43,7.860481690324939e-05,1905.8564462726365,1908.2868870606965,1907.0716666666665,1904.6144968770957,1908.781503122905,1906.6980000000003,1904.6412258786065,1909.5021074547265,1907.0716666666665,1902.5309937541908,1910.8650062458098,1906.6980000000003
2020-10-28 02:00:00,1906.43,-0.0010479818489543824,1905.7503516850095,1908.1279816483232,1906.9391666666663,1905.389912218047,1908.5570877819541,1906.9735000000005,1904.5615367033527,1909.31679662998,1906.9391666666663,1903.806324436093,1910.140675563908,1906.9735000000005
2020-10-28 03:00:00,1906.13,-0.0001573621900620159,1905.6240205797537,1907.9426460869124,1906.783333333333,1905.830603378894,1908.4293966211067,1907.1300000000003,1904.4647078261744,1909.1019588404918,1906.783333333333,1904.5312067577877,1909.728793242213,1907.1300000000003
2020-10-28 04:00:00,1904.18,-0.0010230152193188013,1905.15518839609,1907.776478270576,1906.465833333333,1905.6252727470464,1908.479727252954,1907.0525000000002,1903.844543458847,1909.0871232078189,1906.465833333333,1904.1980454940926,1909.9069545059078,1907.0525000000002
2020-10-28 05:00:00,1899.93,-0.002231931855181779,1903.5808789621424,1908.0124543711904,1905.7966666666664,1904.5695209666558,1908.8494790333446,1906.7095000000002,1901.3650912576181,1910.2282420757147,1905.7966666666664,1902.4295419333114,1910.989458066689,1906.7095000000002
2020-10-28 06:00:00,1896.58,-0.0017632228555789498,1901.6220980968567,1908.5612352364763,1905.0916666666665,1903.1331467415305,1909.3658532584702,1906.2495000000004,1898.1525295270471,1912.0308038062858,1905.0916666666665,1900.0167934830608,1912.4822065169399,1906.2495000000004
2020-10-28 07:00:00,1891.23,-0.0028208670343460307,1898.6280696080983,1909.2119303919014,1903.9199999999998,1900.8519101152801,1909.8980898847208,1905.3750000000005,1893.3361392161967,1914.503860783803,1903.9199999999998,1896.3288202305598,1914.421179769441,1905.3750000000005
2020-10-28 08:00:00,1882.15,-0.004801108273451593,1893.7669475061289,1910.0130524938713,1901.89,1897.2267427479599,1910.7932572520415,1904.0100000000007,1885.6438950122576,1918.1361049877426,1901.89,1890.4434854959188,1917.5765145040825,1904.0100000000007
2020-10-28 09:00:00,1876.18,-0.003171904470950837,1888.5330719343126,1910.153594732354,1899.3433333333332,1893.2824651976453,1911.484534802356,1902.3835000000006,1877.722810535292,1920.9638561313745,1899.3433333333332,1884.18143039529,1920.5855696047113,1902.3835000000006
2020-10-28 10:00:00,1871.78,-0.0023451907599484345,1883.342454758832,1909.6842119078342,1896.513333333333,1889.302340747281,1911.8406592527203,1900.5715000000007,1870.1715761843311,1922.855090482335,1896.513333333333,1878.0331814945612,1923.1098185054402,1900.5715000000007
2020-10-28 11:00:00,1882.73,0.005850046479821458,1881.213414167154,1907.7915858328452,1894.5024999999996,1887.5112722646006,1911.1047277354012,1899.308000000001,1867.9243283343085,1921.0806716656907,1894.5024999999996,1875.7145445292006,1922.9014554708012,1899.308000000001
2020-10-28 12:00:00,1880.64,-0.0011100901350697967,1879.1214858475735,1905.2768474857592,1892.1991666666663,1885.6291682600743,1910.2518317399279,1897.940500000001,1866.0438050284804,1918.3545283048522,1892.1991666666663,1873.3178365201475,1922.5631634798547,1897.940500000001
2020-10-28 13:00:00,1881.13,0.0002605496001362173,1877.5722728418064,1902.2760604915266,1889.9241666666665,1883.9790096338354,1909.2189903661663,1896.5990000000008,1865.2203790169463,1914.6279543163866,1889.9241666666665,1871.35901926767,1921.8389807323317,1896.5990000000008
2020-10-28 14:00:00,1877.01,-0.0021901729279741877,1875.7931973083296,1899.1518026916697,1887.4724999999996,1882.0201402792325,1908.3748597207693,1895.197500000001,1864.1138946166598,1910.8311053833395,1887.4724999999996,1868.842780558464,1921.5522194415378,1895.197500000001
2020-10-28 15:00:00,1876.99,-1.065524424481712e-05,1874.6366252939763,1895.4517080393564,1885.0441666666663,1880.2317700235476,1907.3332299764538,1893.7825000000007,1864.229083921286,1905.8592494120467,1885.0441666666663,1866.6810400470945,1920.883959952907,1893.7825000000007
2020-10-28 16:00:00,1877.19,0.00010655357780287034,1874.1279836317624,1891.4620163682364,1882.7949999999994,1878.62985254037,1906.0031474596317,1892.3165000000008,1865.4609672635252,1900.1290327364736,1882.7949999999994,1864.9432050807393,1919.6897949192623,1892.3165000000008
2020-10-28 17:00:00,1877.08,-5.859822394116421e-05,1874.0032180205424,1887.7784486461235,1880.890833333333,1877.1851149885406,1904.4818850114616,1890.833500000001,1867.1156027077516,1894.6660639589143,1880.890833333333,1863.5367299770799,1918.1302700229223,1890.833500000001
2020-10-28 18:00:00,1878.19,0.0005913440023868066,1874.5455325359624,1884.1711341307034,1879.358333333333,1876.0023875326724,1902.9096124673301,1889.4560000000013,1869.7327317385918,1888.983934928074,1879.358333333333,1862.5487750653438,1916.3632249346588,1889.4560000000013
2020-10-28 19:00:00,1879.4,0.0006442372709896116,1875.3244540536714,1881.420545946328,1878.3724999999997,1875.1062689624453,1901.0597310375572,1888.0830000000012,1872.2764081073433,1884.4685918926561,1878.3724999999997,1862.1295379248895,1914.036462075113,1888.0830000000012
2020-10-28 20:00:00,1878.4,-0.0005320847078854607,1875.251639106327,1880.8683608936724,1878.0599999999997,1874.3615150410628,1898.8164849589398,1886.5890000000013,1872.4432782126544,1883.676721787345,1878.0599999999997,1862.1340300821244,1911.0439699178783,1886.5890000000013
2020-10-28 21:00:00,1878.43,1.597103918227205e-05,1875.5016531360943,1880.9933468639051,1878.2474999999997,1873.884545105911,1896.2934548940916,1885.0890000000013,1872.755806272189,1883.7391937278105,1878.2474999999997,1862.680090211821,1907.4979097881817,1885.0890000000013
2020-10-28 22:00:00,1878.6,9.050110996944305e-05,1876.9730071523404,1880.6586595143258,1878.815833333333,1873.6105105294523,1893.7844894705504,1883.6975000000014,1875.1301809713477,1882.5014856953185,1878.815833333333,1863.5235210589033,1903.8714789410994,1883.6975000000014
2020-10-28 23:00:00,1881.9,0.001756627275630862,1877.0547052801828,1880.4386280531505,1878.7466666666667,1873.8902266200187,1891.0817733799843,1882.4860000000015,1875.3627438936992,1882.1305894396342,1878.7466666666667,1865.2944532400359,1899.677546759967,1882.4860000000015
2020-10-29 00:00:00,1882.42,0.000276316488655004,1876.9612166145512,1880.8287833854483,1878.8949999999998,1874.4790750759048,1888.3169249240982,1881.3980000000015,1875.0274332291026,1882.762566770897,1878.8949999999998,1867.5601501518083,1895.2358498481947,1881.3980000000015
2020-10-29 01:00:00,1882.78,0.00019124318696150944,1876.879155349964,1881.185844650035,1879.0324999999996,1875.1439723883625,1885.9370276116404,1880.5405000000014,1874.7258106999284,1883.3391893000708,1879.0324999999996,1869.7474447767236,1891.3335552232793,1880.5405000000014
2020-10-29 02:00:00,1882.95,9.029201499921591e-05,1877.2052396395243,1881.8497603604756,1879.5275,1875.9348575861436,1883.7831424138585,1879.859000000001,1874.8829792790486,1884.1720207209512,1879.5275,1872.0107151722864,1887.7072848277157,1879.859000000001
2020-10-29 03:00:00,1881.35,-0.0008497304761146962,1877.6624973935284,1882.1191692731375,1879.890833333333,1876.4574626082835,1882.2725373917183,1879.365000000001,1875.4341614537238,1884.347505212942,1879.890833333333,1873.5499252165662,1885.1800747834357,1879.365000000001
2020-10-29 04:00:00,1877.73,-0.0019241502112843367,1877.7622169151598,1882.1094497515062,1879.935833333333,1876.291836647474,1881.996163352528,1879.144000000001,1875.5886004969868,1884.2830661696792,1879.935833333333,1873.4396732949467,1884.8483267050551,1879.144000000001
2020-10-29 05:00:00,1877.35,-0.00020237201301576135,1877.8157909466327,1882.100875720033,1879.9583333333328,1876.4028141623578,1882.0021858376438,1879.2025000000008,1875.6732485599327,1884.2434181067329,1879.9583333333328,1873.603128324715,1884.8018716752865,1879.2025000000008
2020-10-29 06:00:00,1877.99,0.0003409060643992934,1877.7833978598578,1882.099935473475,1879.9416666666664,1877.2961385390913,1881.7298614609103,1879.5130000000008,1875.6251290530492,1884.2582042802835,1879.9416666666664,1875.0792770781816,1883.94672292182,1879.5130000000008
2020-10-29 07:00:00,1872.24,-0.003061784141555557,1876.2409044649157,1882.4490955350834,1879.3449999999996,1876.3685315891778,1881.6084684108234,1878.9885000000006,1873.1368089298317,1885.5531910701675,1879.3449999999996,1873.748563178355,1884.2284368216463,1878.9885000000006
2020-10-29 08:00:00,1864.08,-0.00435841558774519,1872.7494098430877,1883.5539234902442,1878.151666666666,1873.9537091553598,1882.3672908446415,1878.1605000000006,1867.3471530195093,1888.9561803138226,1878.151666666666,1869.746918310719,1886.5740816892824,1878.1605000000006
2020-10-29 09:00:00,1871.86,0.004173640616282448,1871.9077667535878,1883.3005665797443,1877.604166666666,1873.3270884026742,1882.0669115973274,1877.6970000000008,1866.2113668405098,1888.9969664928224,1877.604166666666,1868.9571768053477,1886.436823194654,1877.6970000000008
2020-10-29 10:00:00,1873.8,0.001036402295043537,1871.416258490077,1882.9920748432553,1877.2041666666662,1873.0818994508315,1881.9911005491701,1877.5365000000008,1865.6283503134882,1888.7799830198442,1877.2041666666662,1868.627298901662,1886.4457010983397,1877.5365000000008
