date,close,ROI,SMA_5,SMA_10,SMA_15,SMA_20,SMA_50
2020-10-26 06:00:00,1904.76,0.0010195394204390862,1900.8919999999994,1899.4420000000002,1899.5186666666666,1899.8015000000003,
2020-10-26 07:00:00,1903.93,-0.00043575043575039274,1902.1059999999993,1900.0700000000002,1899.5326666666665,1900.0970000000004,
2020-10-26 08:00:00,1901.5,-0.001276307427268919,1902.3079999999995,1900.3100000000002,1899.4959999999999,1900.2330000000006,
2020-10-26 09:00:00,1905.22,0.001956350249802785,1903.6459999999993,1900.9900000000002,1900.2613333333331,1900.4460000000006,
2020-10-26 10:00:00,1903.67,-0.0008135543401811551,1903.8159999999993,1901.6,1900.5966666666666,1900.4670000000006,
2020-10-26 11:00:00,1904.48,0.00042549391438639894,1903.759999999999,1902.3259999999998,1900.8813333333333,1900.5790000000009,
2020-10-26 12:00:00,1904.21,-0.00014177098210532701,1903.815999999999,1902.9609999999998,1901.3186666666663,1900.6035000000006,
2020-10-26 13:00:00,1902.68,-0.000803482809143885,1904.051999999999,1903.1799999999996,1901.5573333333332,1900.6350000000007,
2020-10-26 14:00:00,1903.46,0.0004099480732440153,1903.699999999999,1903.6729999999995,1901.893333333333,1901.1210000000005,
2020-10-26 15:00:00,1902.49,-0.0005095983104451696,1903.4639999999988,1903.6399999999999,1902.2213333333332,1901.3135000000007,
2020-10-26 16:00:00,1902.08,-0.00021550704602923965,1902.983999999999,1903.3719999999998,1902.5453333333328,1901.4070000000006,
2020-10-26 17:00:00,1902.04,-2.1029609690415008e-05,1902.5499999999993,1903.1829999999998,1902.8239999999996,1901.6265000000008,
2020-10-26 18:00:00,1902.56,0.00027339067527498706,1902.5259999999992,1903.289,1902.9619999999995,1901.7995000000005,
2020-10-26 19:00:00,1902.29,-0.00014191405264485368,1902.291999999999,1902.9959999999999,1903.2126666666663,1901.9930000000008,1903.1113999999995
2020-10-26 20:00:00,1905.41,0.0016401284767306734,1902.875999999999,1903.1699999999996,1903.385333333333,1902.385000000001,1903.1419999999996
2020-10-26 21:00:00,1907.05,0.0008607071443940129,1903.869999999999,1903.4269999999997,1903.5379999999998,1902.876500000001,1903.1539999999995
2020-10-26 22:00:00,1908.94,0.0009910594897879488,1905.2499999999993,1903.8999999999996,1903.8719999999996,1903.430500000001,1903.2339999999997
2020-10-26 23:00:00,1907.7,-0.000649575156893345,1906.2779999999996,1904.4019999999996,1904.285333333333,1903.791000000001,1903.3217999999997
2020-10-27 00:00:00,1907.74,2.0967657388348826e-05,1907.3679999999993,1904.83,1904.4533333333331,1904.251500000001,1903.3851999999997
2020-10-27 01:00:00,1907.78,2.0967217755130108e-05,1907.8419999999994,1905.3589999999997,1904.727333333333,1904.499500000001,1903.4003999999995
2020-10-27 02:00:00,1908.53,0.0003931270901256223,1908.1379999999997,1906.0039999999995,1904.997333333333,1904.6880000000008,1903.4399999999994
2020-10-27 03:00:00,1904.27,-0.0022320843790770706,1907.2039999999997,1906.2269999999994,1905.0013333333332,1904.7050000000006,1903.4063999999996
2020-10-27 04:00:00,1901.37,-0.0015228932871914624,1905.9379999999996,1906.107999999999,1904.9139999999998,1904.6985000000009,1903.3353999999995
2020-10-27 05:00:00,1900.93,-0.00023141208707400107,1904.5759999999998,1905.971999999999,1904.745333333333,1904.4840000000008,1903.2241999999992
2020-10-27 06:00:00,1900.92,-5.2605829777840896e-06,1903.2039999999997,1905.5229999999992,1904.6406666666664,1904.3465000000008,1903.0657999999994
2020-10-27 07:00:00,1903.0,0.001094207015550408,1902.0979999999995,1905.1179999999993,1904.702,1904.2725000000005,1902.9033999999995
2020-10-27 08:00:00,1905.73,0.0014345769837098565,1902.3899999999994,1904.7969999999993,1904.9479999999999,1904.3485000000007,1902.8329999999994
2020-10-27 09:00:00,1906.79,0.0005562173025559503,1903.4739999999997,1904.7059999999994,1905.2299999999998,1904.5540000000008,1902.7551999999994
2020-10-27 10:00:00,1905.78,-0.0005296860168135797,1904.444,1904.509999999999,1905.4626666666663,1904.6700000000008,1902.6551999999992
2020-10-27 11:00:00,1908.72,0.0015426754399774367,1906.0039999999997,1904.6039999999994,1905.6833333333332,1904.981500000001,1902.6151999999993
2020-10-27 12:00:00,1909.45,0.00038245525797386826,1907.2939999999999,1904.6959999999995,1905.8433333333332,1905.3500000000008,1902.7349999999992
2020-10-27 13:00:00,1908.71,-0.00038754615203329124,1907.89,1905.1399999999994,1905.828,1905.6835000000005,1902.9487999999992
2020-10-27 14:00:00,1908.02,-0.00036150069942531005,1908.136,1905.8049999999996,1905.849333333333,1905.9565000000007,1903.1335999999992
2020-10-27 15:00:00,1908.0,-1.0482070418538214e-05,1908.58,1906.5119999999995,1905.8666666666663,1906.2420000000006,1903.274399999999
2020-10-27 16:00:00,1907.99,-5.2410901467681015e-06,1908.434,1907.2189999999996,1905.8806666666667,1906.3710000000003,1903.3691999999992
2020-10-27 17:00:00,1907.96,-1.572335284771853e-05,1908.136,1907.7149999999995,1905.8426666666667,1906.4165,1903.4835999999993
2020-10-27 18:00:00,1905.04,-0.0015304304073461283,1907.4020000000005,1907.6459999999995,1905.894,1906.2215,1903.509999999999
2020-10-27 19:00:00,1905.29,0.00013123084029742493,1906.8560000000004,1907.4959999999996,1906.1553333333334,1906.101,1903.574799999999
2020-10-27 20:00:00,1906.51,0.0006403224705950894,1906.5580000000004,1907.5689999999995,1906.5273333333332,1906.0395000000003,1903.8301999999987
2020-10-27 21:00:00,1906.74,0.00012063928329775209,1906.3080000000004,1907.3709999999996,1906.9153333333336,1905.9875000000004,1903.9921999999988
2020-10-27 22:00:00,1905.74,-0.0005244553531157381,1905.8640000000007,1906.9999999999995,1907.0980000000004,1905.8480000000004,1904.1027999999988
2020-10-27 23:00:00,1906.86,0.000587698216965471,1906.2280000000005,1906.8149999999998,1907.1733333333336,1905.9775000000004,1904.286999999999
2020-10-28 00:00:00,1908.28,0.0007446797352717027,1906.826000000001,1906.8409999999997,1907.272666666667,1906.3230000000003,1904.4705999999987
2020-10-28 01:00:00,1908.43,7.860481690324939e-05,1907.210000000001,1906.8839999999996,1907.4493333333337,1906.6980000000003,1904.6707999999987
2020-10-28 02:00:00,1906.43,-0.0010479818489543824,1907.148000000001,1906.7279999999996,1907.2966666666669,1906.9735000000005,1904.8479999999984
2020-10-28 03:00:00,1906.13,-0.0001573621900620159,1907.2260000000012,1906.5449999999996,1907.0753333333337,1907.1300000000003,1905.0261999999984
2020-10-28 04:00:00,1904.18,-0.0010230152193188013,1906.6900000000012,1906.4589999999996,1906.7733333333338,1907.0525000000002,1905.1525999999983
2020-10-28 05:00:00,1899.93,-0.002231931855181779,1905.0200000000011,1905.9229999999995,1906.2340000000004,1906.7095000000002,1905.1413999999982
2020-10-28 06:00:00,1896.58,-0.0017632228555789498,1902.650000000001,1904.9299999999998,1905.472666666667,1906.2495000000004,1905.1023999999982
2020-10-28 07:00:00,1891.23,-0.0028208670343460307,1899.610000000001,1903.3789999999997,1904.3553333333334,1905.3750000000005,1904.870599999998
2020-10-28 08:00:00,1882.15,-0.004801108273451593,1894.8140000000008,1901.0199999999998,1902.634666666667,1904.0100000000007,1904.418399999998
2020-10-28 09:00:00,1876.18,-0.003171904470950837,1889.2140000000006,1897.9519999999998,1900.7106666666668,1902.3835000000006,1903.863399999998
2020-10-28 10:00:00,1871.78,-0.0023451907599484345,1883.5840000000007,1894.3019999999997,1898.4766666666667,1900.5715000000007,1903.268999999998
2020-10-28 11:00:00,1882.73,0.005850046479821458,1880.8140000000008,1891.7319999999995,1896.8913333333335,1899.308000000001,1902.8191999999979
2020-10-28 12:00:00,1880.64,-0.0011100901350697967,1878.6960000000006,1889.1529999999996,1895.1513333333335,1897.940500000001,1902.3585999999978
2020-10-28 13:00:00,1881.13,0.0002605496001362173,1878.4920000000009,1886.6529999999996,1893.5106666666666,1896.5990000000008,1901.891599999998
2020-10-28 14:00:00,1877.01,-0.0021901729279741877,1878.6580000000008,1883.9359999999992,1891.5206666666666,1895.197500000001,1901.3475999999978
2020-10-28 15:00:00,1876.99,-1.065524424481712e-05,1879.7000000000007,1881.6419999999994,1889.4346666666668,1893.7825000000007,1900.833799999998
2020-10-28 16:00:00,1877.19,0.00010655357780287034,1878.592000000001,1879.702999999999,1887.3519999999999,1892.3165000000008,1900.3083999999978
2020-10-28 17:00:00,1877.08,-5.859822394116421e-05,1877.880000000001,1878.2879999999993,1885.3953333333334,1890.833500000001,1899.8001999999979
2020-10-28 18:00:00,1878.19,0.0005913440023868066,1877.2920000000013,1877.8919999999991,1883.5326666666665,1889.4560000000013,1899.322399999998
2020-10-28 19:00:00,1879.4,0.0006442372709896116,1877.7700000000011,1878.2139999999993,1881.8806666666667,1888.0830000000012,1898.869599999998
2020-10-28 20:00:00,1878.4,-0.0005320847078854607,1878.052000000001,1878.8759999999995,1880.4453333333333,1886.5890000000013,1898.3863999999978
2020-10-28 21:00:00,1878.43,1.597103918227205e-05,1878.300000000001,1878.4459999999995,1879.2353333333333,1885.0890000000013,1897.9091999999978
2020-10-28 22:00:00,1878.6,9.050110996944305e-05,1878.6040000000012,1878.2419999999995,1878.3933333333332,1883.6975000000014,1897.3729999999978
2020-10-28 23:00:00,1881.9,0.001756627275630862,1879.346000000001,1878.3189999999995,1878.3766666666666,1882.4860000000015,1896.8699999999976
2020-10-29 00:00:00,1882.42,0.000276316488655004,1879.9500000000012,1878.8599999999994,1878.7926666666667,1881.3980000000015,1896.3395999999975
2020-10-29 01:00:00,1882.78,0.00019124318696150944,1880.8260000000014,1879.4389999999992,1879.526,1880.5405000000014,1895.8411999999976
2020-10-29 02:00:00,1882.95,9.029201499921591e-05,1881.7300000000014,1880.0149999999994,1879.5406666666668,1879.859000000001,1895.3453999999974
2020-10-29 03:00:00,1881.35,-0.0008497304761146962,1882.2800000000013,1880.441999999999,1879.588,1879.365000000001,1894.8167999999976
2020-10-29 04:00:00,1877.73,-0.0019241502112843367,1881.4460000000013,1880.3959999999993,1879.3613333333333,1879.144000000001,1894.2007999999976
2020-10-29 05:00:00,1877.35,-0.00020237201301576135,1880.4320000000014,1880.190999999999,1879.3839999999998,1879.2025000000008,1893.6623999999977
2020-10-29 06:00:00,1877.99,0.0003409060643992934,1879.4740000000013,1880.149999999999,1879.4506666666666,1879.5130000000008,1893.1947999999977
2020-10-29 07:00:00,1872.24,-0.003061784141555557,1877.332000000001,1879.530999999999,1879.1206666666667,1878.9885000000006,1892.620999999998
2020-10-29 08:00:00,1864.08,-0.00435841558774519,1873.878000000001,1878.0789999999993,1878.254,1878.1605000000006,1891.8841999999981
2020-10-29 09:00:00,1871.86,0.004173640616282448,1872.704000000001,1877.0749999999994,1877.8319999999999,1877.6970000000008,1891.261399999998
2020-10-29 10:00:00,1873.8,0.001036402295043537,1871.994000000001,1876.212999999999,1877.4586666666664,1877.5365000000008,1890.6227999999983
2020-10-29 11:00:00,1868.77,-0.002684384672857254,1870.150000000001,1874.8119999999992,1876.8166666666664,1877.1255000000008,1889.8623999999984
2020-10-29 12:00:00,1868.53,-0.00012842671917889792,1869.4080000000013,1873.369999999999,1876.1566666666663,1876.6925000000006,1889.1173999999985
2020-10-29 13:00:00,1867.73,-0.00042814404906532655,1870.1380000000013,1872.0079999999991,1875.4319999999998,1876.2250000000008,1888.2975999999983
2020-10-29 14:00:00,1869.16,0.0007656352898974816,1869.598000000001,1871.1509999999992,1874.5826666666662,1875.7735000000007,1887.4917999999984
2020-10-29 15:00:00,1869.52,0.00019259988444009224,1868.7420000000013,1870.3679999999993,1873.7226666666663,1875.2795000000006,1886.7079999999985
2020-10-29 16:00:00,1867.59,-0.0010323505498738283,1868.5060000000012,1869.327999999999,1872.7099999999998,1874.7390000000003,1885.8993999999982
2020-10-29 17:00:00,1868.23,0.0003426876348664454,1868.446000000001,1868.926999999999,1871.7286666666664,1874.2290000000005,1885.1039999999982
2020-10-29 18:00:00,1866.7,-0.0008189569806715813,1868.2400000000011,1869.1889999999992,1870.752,1873.6340000000005,1884.278199999998
2020-10-29 19:00:00,1868.39,0.0009053409760539921,1868.0860000000011,1868.8419999999992,1870.1293333333333,1872.9585000000002,1883.4867999999979
2020-10-29 20:00:00,1867.39,-0.0005352201628139319,1867.660000000001,1868.200999999999,1869.4653333333333,1872.2070000000003,1882.733799999998
2020-10-29 21:00:00,1874.68,0.0039038444031509467,1869.0780000000009,1868.791999999999,1869.2446666666665,1871.8020000000004,1882.121599999998
2020-10-29 22:00:00,1874.64,-2.1336974843633172e-05,1870.360000000001,1869.402999999999,1869.4046666666663,1871.3865000000005,1881.484199999998
2020-10-29 23:00:00,1876.28,0.0008748346349165548,1872.276000000001,1870.2579999999991,1870.2179999999998,1871.1330000000005,1880.874999999998
2020-10-30 00:00:00,1873.86,-0.0012897861726395288,1873.3700000000013,1870.7279999999992,1870.351333333333,1870.9395000000004,1880.237399999998
2020-10-30 01:00:00,1868.6,-0.0028070400136616103,1873.6120000000014,1870.635999999999,1870.0046666666665,1870.5020000000004,1879.4721999999979
2020-10-30 02:00:00,1870.46,0.0009953976238896711,1872.7680000000014,1870.9229999999989,1870.117333333333,1870.1255000000006,1878.7157999999981
2020-10-30 03:00:00,1871.66,0.0006415534146679835,1872.1720000000016,1871.265999999999,1870.3259999999998,1870.0965000000008,1877.9803999999983
2020-10-30 04:00:00,1869.47,-0.001170084310184616,1870.8100000000013,1871.542999999999,1870.4419999999998,1870.3660000000007,1877.2411999999986
2020-10-30 05:00:00,1874.11,0.002481986873284825,1870.8600000000013,1872.114999999999,1870.772,1870.4785000000006,1876.6007999999983
2020-10-30 06:00:00,1876.36,0.0012005698704984358,1872.4120000000014,1873.0119999999993,1871.2279999999998,1870.6065000000006,1876.0443999999986
2020-10-30 07:00:00,1879.28,0.001556204566288022,1874.1760000000017,1873.471999999999,1872.0073333333332,1871.1320000000007,1875.6313999999986
2020-10-30 08:00:00,1887.9,0.00458686305393563,1877.4240000000016,1874.7979999999993,1873.3186666666666,1872.100500000001,1875.4577999999985
2020-10-30 09:00:00,1885.2,-0.0014301604957890346,1880.570000000002,1875.6899999999994,1874.552,1872.9740000000006,1875.3371999999986
2020-10-30 10:00:00,1879.54,-0.0030023339698705964,1881.656000000002,1876.2579999999994,1875.2953333333332,1873.4930000000004,1875.2849999999985
2020-10-30 11:00:00,1879.45,-4.788405673727958e-05,1882.274000000002,1877.3429999999996,1876.0993333333333,1873.9895000000004,1875.3503999999987
2020-10-30 12:00:00,1881.66,0.001175875921147096,1882.7500000000018,1878.4629999999997,1876.5646666666667,1874.6930000000007,1875.5479999999986
2020-10-30 13:00:00,1879.69,-0.0010469479076985477,1881.108000000002,1879.2659999999996,1876.9013333333335,1875.2660000000008,1875.487199999999
2020-10-30 14:00:00,1879.86,9.04404449668661e-05,1880.040000000002,1880.3049999999996,1877.14,1875.924000000001,1875.471599999999
2020-10-30 15:00:00,1877.48,-0.0012660517272562455,1879.628000000002,1880.6419999999994,1877.3813333333335,1876.3785000000012,1875.3985999999986
2020-10-30 16:00:00,1878.81,0.0007083963610796662,1879.5000000000018,1880.8869999999995,1878.0620000000004,1876.949500000001,1875.4345999999987
2020-11-01 18:00:00,1877.18,-0.0008675704302190113,1878.6040000000019,1880.6769999999997,1878.5100000000004,1877.074500000001,1875.4383999999984
2020-11-01 19:00:00,1875.15,-0.0010814093480646658,1877.6960000000017,1879.4019999999996,1878.7426666666672,1877.100000000001,1875.3975999999984
2020-11-01 20:00:00,1881.27,0.003263738900887825,1877.9780000000017,1879.0089999999996,1879.5293333333336,1877.349500000001,1875.4813999999983
2020-11-01 21:00:00,1884.0,0.0014511473632174976,1879.2820000000017,1879.4549999999995,1880.1886666666671,1877.856500000001,1875.5975999999982
2020-11-01 22:00:00,1882.46,-0.0008174097664542801,1880.012000000002,1879.7559999999994,1880.5953333333337,1878.549500000001,1875.6587999999986
2020-11-01 23:00:00,1880.53,-0.0010252541886680566,1880.682000000002,1879.6429999999993,1880.678666666667,1879.053000000001,1875.7013999999988
2020-11-02 00:00:00,1884.27,0.001988801029497056,1882.5060000000024,1880.1009999999994,1880.436666666667,1879.6835000000005,1875.8181999999988
2020-11-02 01:00:00,1884.11,-8.49135208861318e-05,1883.0740000000023,1880.5259999999994,1880.3640000000003,1880.4155000000005,1875.9283999999989
2020-11-02 02:00:00,1885.0,0.0004723715706620446,1883.2740000000024,1881.2779999999996,1880.728,1880.9600000000005,1875.990399999999
2020-11-02 03:00:00,1884.34,-0.0003501326259947035,1883.6500000000021,1881.8309999999994,1881.054,1881.3590000000004,1876.028799999999
2020-11-02 04:00:00,1887.09,0.0014593969241218918,1884.962000000002,1882.8219999999994,1881.4160000000002,1881.7495000000004,1876.1149999999989
2020-11-02 05:00:00,1888.47,0.0007312846764064851,1885.802000000002,1884.1539999999993,1882.0013333333336,1881.7780000000002,1876.225399999999
2020-11-02 06:00:00,1888.56,4.765762760317038e-05,1886.6920000000016,1884.8829999999994,1882.5813333333338,1881.9460000000004,1876.3695999999989
2020-11-02 07:00:00,1888.77,0.00011119583174479253,1887.4460000000017,1885.3599999999994,1883.3340000000003,1882.4075,1876.590399999999
2020-11-02 08:00:00,1889.61,0.0004447338744262286,1888.5000000000018,1886.0749999999996,1884.0540000000003,1882.9155000000003,1876.8355999999987
2020-11-02 09:00:00,1888.81,-0.00042336778488683,1888.8440000000016,1886.9029999999998,1884.8293333333338,1883.273,1877.0519999999988
2020-11-02 10:00:00,1891.19,0.0012600526257273703,1889.388000000002,1887.5949999999998,1885.898666666667,1883.848,1877.4309999999987
2020-11-02 11:00:00,1893.11,0.0010152337945947831,1890.298000000002,1888.4949999999997,1886.6880000000003,1884.5104999999999,1878.0115999999987
2020-11-02 12:00:00,1893.68,0.0003010918541448415,1891.280000000002,1889.3629999999998,1887.3333333333335,1885.3204999999998,1878.4479999999985
2020-11-02 13:00:00,1892.49,-0.0006284060664949465,1891.856000000002,1890.1779999999999,1888.0020000000004,1886.0044999999998,1878.8217999999986
2020-11-02 14:00:00,1894.38,0.0009986842731006806,1892.9700000000023,1890.907,1888.9253333333338,1886.8644999999997,1879.3339999999985
2020-11-02 15:00:00,1895.48,0.0005806649141142373,1893.828000000002,1891.6079999999997,1889.672666666667,1887.8809999999999,1879.8729999999985
2020-11-02 16:00:00,1895.48,0.0,1894.302000000002,1892.2999999999997,1890.430666666667,1888.5915,1880.4279999999985
2020-11-02 17:00:00,1895.32,-8.441133644254695e-05,1894.6300000000017,1892.9549999999995,1891.118666666667,1889.1575,1880.9511999999986
2020-11-02 18:00:00,1894.84,-0.00025325538695308847,1895.1000000000017,1893.4779999999996,1891.818666666667,1889.7765,1881.4575999999984
2020-11-02 19:00:00,1893.55,-0.0006807962677587431,1894.9340000000018,1893.9519999999993,1892.2493333333337,1890.4275000000002,1881.9767999999985
2020-11-02 20:00:00,1897.71,0.002196931689155246,1895.3800000000017,1894.6039999999994,1892.8653333333336,1891.0995000000003,1882.5663999999988
2020-11-02 21:00:00,1895.76,-0.001027554262769348,1895.436000000002,1894.8689999999992,1893.3453333333334,1891.6820000000002,1883.1475999999986
2020-11-02 22:00:00,1893.04,-0.0014347807739376606,1894.9800000000018,1894.8049999999992,1893.63,1892.0840000000003,1883.6405999999986
2020-11-02 23:00:00,1891.76,-0.0006761610953809338,1894.3640000000019,1894.7319999999988,1893.7733333333333,1892.4550000000006,1884.1279999999983
2020-11-03 00:00:00,1892.12,0.0001902989808431066,1894.078000000002,1894.5059999999987,1893.9939999999997,1892.706500000001,1884.4767999999985
2020-11-03 01:00:00,1893.47,0.0007134854026171755,1893.2300000000018,1894.304999999999,1894.146,1892.956500000001,1884.8533999999986
2020-11-03 02:00:00,1890.56,-0.0015368608956044527,1892.1900000000016,1893.812999999999,1893.9759999999999,1893.056500000001,1885.1389999999985
2020-11-03 03:00:00,1895.65,0.002692323967501853,1892.7120000000018,1893.845999999999,1894.1073333333334,1893.400500000001,1885.5747999999983
2020-11-03 04:00:00,1899.34,0.0019465618653231598,1894.2280000000017,1894.2959999999991,1894.5639999999999,1893.887000000001,1886.189599999998
2020-11-03 05:00:00,1897.27,-0.0010898522644707809,1895.2580000000016,1894.6679999999992,1894.7566666666667,1894.3100000000009,1886.7257999999981
2020-11-03 06:00:00,1899.26,0.0010488754895192631,1896.4160000000018,1894.8229999999992,1895.0086666666664,1894.713500000001,1887.277799999998
2020-11-03 07:00:00,1900.41,0.0006054989838149005,1898.3860000000018,1895.2879999999993,1895.3373333333332,1895.078500000001,1887.896599999998
2020-11-03 08:00:00,1906.73,0.003325598160397014,1900.602000000002,1896.6569999999992,1896.0979999999997,1895.7310000000011,1888.548999999998
2020-11-03 09:00:00,1900.9,-0.003057590744363403,1900.9140000000018,1897.5709999999995,1896.502,1896.1515000000013,1889.0397999999977
2020-11-03 10:00:00,1907.48,0.0034615182282076162,1902.9560000000015,1899.1069999999995,1897.4306666666666,1896.8065000000017,1889.6037999999978
2020-11-03 11:00:00,1906.67,-0.00042464403296493813,1904.4380000000015,1900.4269999999997,1898.0279999999998,1897.3660000000013,1889.9791999999977
2020-11-03 12:00:00,1909.1,0.0012744732963752003,1906.1760000000017,1902.2809999999995,1898.9173333333333,1898.0470000000012,1890.457199999998
2020-11-03 13:00:00,1905.95,-0.0016499921428945186,1906.0200000000018,1903.3109999999992,1899.7779999999998,1898.578500000001,1890.985399999998
2020-11-03 14:00:00,1906.76,0.00042498491565878815,1907.192000000002,1904.0529999999992,1900.7779999999998,1899.1745000000014,1891.531599999998
2020-11-03 15:00:00,1906.02,-0.00038809289055785623,1906.9000000000021,1904.9279999999992,1901.7046666666668,1899.7980000000011,1892.018799999998
2020-11-03 16:00:00,1909.17,0.0016526584191143279,1907.4000000000021,1905.9189999999992,1902.7513333333332,1900.371000000001,1892.608399999998
2020-11-03 17:00:00,1909.24,3.6665147681969046e-05,1907.4280000000022,1906.8019999999992,1903.9966666666664,1901.0450000000008,1893.195999999998
2020-11-03 18:00:00,1914.26,0.002629318472271658,1909.090000000002,1907.5549999999992,1905.237333333333,1902.106000000001,1893.931599999998
2020-11-03 19:00:00,1899.49,-0.007715775286533666,1907.6360000000018,1907.4139999999993,1905.247333333333,1902.4925000000007,1894.3451999999982
2020-11-03 20:00:00,1901.82,0.0012266450468283452,1906.7960000000016,1906.8479999999993,1905.5506666666663,1902.9775000000004,1894.8379999999984
2020-11-03 21:00:00,1893.77,-0.004232787540356053,1903.7160000000017,1905.5579999999995,1905.1846666666665,1902.9925000000003,1895.2103999999986
2020-11-03 22:00:00,1896.81,0.001605263574774085,1901.2300000000018,1904.3289999999997,1904.9446666666665,1903.3050000000003,1895.5211999999985
2020-11-03 23:00:00,1898.92,0.0011123939667125882,1898.1620000000016,1903.6259999999997,1904.4239999999998,1903.4685000000002,1895.8195999999984
2020-11-04 00:00:00,1896.09,-0.0014903208139364077,1897.4820000000018,1902.559,1904.103333333333,1903.306,1896.0921999999982
2020-11-04 01:00:00,1899.81,0.0019619321867632156,1897.0800000000017,1901.938,1903.5919999999999,1903.4330000000002,1896.4777999999983
2020-11-04 02:00:00,1890.98,-0.004647833204373009,1896.5220000000015,1900.1190000000001,1902.5459999999996,1903.0190000000002,1896.611999999998
2020-11-04 03:00:00,1893.09,0.001115823541232519,1895.7780000000016,1898.5040000000001,1901.4786666666664,1902.6529999999998,1896.791599999998
2020-11-04 04:00:00,1890.49,-0.0013734159495850662,1894.0920000000017,1896.1270000000004,1900.4479999999999,1901.8409999999997,1896.9013999999981
2020-11-04 05:00:00,1889.22,-0.0006717835058634991,1892.7180000000014,1895.1000000000004,1899.2786666666666,1901.2569999999996,1896.9989999999982
2020-11-04 06:00:00,1902.42,0.006987010512274905,1893.2400000000016,1895.1600000000005,1899.0386666666666,1901.0039999999995,1897.3055999999983
2020-11-04 07:00:00,1909.96,0.00396337296706295,1897.0360000000014,1896.7790000000005,1899.091333333333,1901.1684999999993,1897.7353999999984
