date,close,ROI,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,MACD_5_14_9,MACDh_5_14_9,MACDs_5_14_9
2021-07-05 09:00:00,1791.43,0.000234504553296766,-3.0249439962874476,0.14719051987354215,-3.1721345161609897,-1.9007042178982374,0.6128926754366657,-2.513596893334903
2021-07-05 08:00:00,1791.92,0.0002735245027716271,-2.744807193120778,0.34186185843216954,-3.0866690515529474,-1.5477336833398567,0.7726905679960376,-2.3204242513358944
2021-07-05 07:00:00,1789.73,-0.0012221527746775207,-2.7788557728390515,0.24625062297111722,-3.0251063958101687,-1.7130069885577086,0.4859338102225488,-2.1989407987802574
2021-07-05 06:00:00,1793.21,0.0019444273717263982,-2.289822328743867,0.5882272536530415,-2.8780495823969083,-1.036364587636399,0.9300609689150869,-1.9664255565514859
2021-07-05 05:00:00,1791.45,-0.0009814801389687045,-2.128893179813531,0.599325122066702,-2.728218301880233,-0.9513549965427046,0.8120564480070251,-1.7634114445497298
2021-07-05 04:00:00,1792.78,0.0007424153618575957,-1.7974504850176345,0.744614253490079,-2.5420647385077135,-0.5939558996201413,0.9355644359436708,-1.529520335563812
2021-07-05 03:00:00,1792.78,0.0,-1.52678493344456,0.8122238440505232,-2.339008777495083,-0.3610606036372701,0.9347677855412335,-1.2958283891785036
2021-07-05 02:00:00,1790.55,-0.0012438782226485978,-1.597389393272806,0.5932955073778219,-2.190684900650628,-0.6564517391298068,0.5115013200389573,-1.1679530591687641
2021-07-05 01:00:00,1786.21,-0.002423836251431055,-2.1849402357113377,0.004595731951432036,-2.1895359676627697,-1.6659465401198759,-0.3983947847608893,-1.2675517553589866
2021-07-05 00:00:00,1787.51,0.0007277979632853704,-2.385532947825368,-0.1567975841300786,-2.2287353636952894,-1.9151681344644658,-0.5180931032843834,-1.3970750311800824
2021-07-04 23:00:00,1785.55,-0.0010964973622525909,-2.736547331182237,-0.40624957398955797,-2.330297757192679,-2.36604424966481,-0.7751753747877821,-1.590868874877028
2021-07-04 22:00:00,1788.09,0.0014225308728403885,-2.5959201814107473,-0.2124979393744546,-2.3834222420362927,-2.0133929273511058,-0.33801924197926203,-1.6753736853718437
2021-07-04 21:00:00,1789.49,0.0007829583522083183,-2.2602056274024562,0.09857329170706919,-2.3587789191095254,-1.4401546999097263,0.18817518836969382,-1.6283298882794202
2021-07-04 20:00:00,1785.94,-0.0019838054417739004,-2.4433325967418114,-0.06764294210582866,-2.3756896546359827,-1.7549435151699981,-0.10129090151246212,-1.653652613657536
2021-07-04 19:00:00,1786.17,0.0001287837217376353,-2.4932540377546957,-0.0940515064949703,-2.3992025312597254,-1.8128240077571718,-0.12733711527970848,-1.6854868924774633
2021-07-04 18:00:00,1785.68,-0.0002743299909863106,-2.542526692253432,-0.1146593287949651,-2.427867363458467,-1.8636961142406108,-0.14256737741051784,-1.721128736830093
2021-07-02 16:00:00,1787.3,0.0009072174185744686,-2.3132744945810373,0.09167429510194358,-2.404948789682981,-1.486257948464754,0.18789663069227136,-1.6741545791570254
2021-07-02 15:00:00,1787.03,-0.00015106585352209212,-2.1398987084573946,0.212040064980469,-2.3519387734378636,-1.256126654973741,0.3344223393466277,-1.5905489943203688
2021-07-02 14:00:00,1789.91,0.0016116125638629963,-1.5958976736535533,0.6048328798274483,-2.2007305534810016,-0.4913340562911799,0.879371950423351,-1.370706006714531
2021-07-02 13:00:00,1788.04,-0.0010447452665218737,-1.4245656758398582,0.6209319021129147,-2.045497577952773,-0.4016168189950804,0.7752713501755606,-1.176888169170641
2021-07-02 12:00:00,1782.01,-0.0033724077761123628,-2.066460916257711,-0.016770670643950325,-2.0496902456137605,-1.5379305566018502,-0.28883390994496727,-1.249096646656883
2021-07-02 11:00:00,1782.8,0.00044331962222421417,-2.374842178850713,-0.2601215465895619,-2.114720632261151,-1.968114913592217,-0.5752146135482672,-1.3929003000439497
2021-07-02 10:00:00,1782.87,3.926407897680839e-05,-2.5357210073739225,-0.3368003000902169,-2.1989207072837056,-2.115194101471616,-0.5778350411421329,-1.5373590603294829
2021-07-02 09:00:00,1785.62,0.001542456825231131,-2.2371359162818862,-0.030572167198544165,-2.206563749083342,-1.5561645610698633,-0.015044400592304275,-1.541120160477559
2021-07-02 08:00:00,1789.81,0.0023465238964617274,-1.4306184596252933,0.620756231566439,-2.0513746911917323,-0.32600684612339137,0.9720906514833343,-1.2980974976067257
2021-07-02 07:00:00,1786.19,-0.0020225610539665873,-1.3068057436132676,0.5956551580627718,-1.9024609016760394,-0.3247598621042016,0.7786701084020193,-1.103429970506221
2021-07-02 06:00:00,1787.38,0.0006662225183211579,-1.036598656662818,0.6926897960105773,-1.7292884526733954,-0.07160561079990657,0.8254594877650515,-0.8970650985649581
2021-07-02 05:00:00,1782.01,-0.0030043974980139554,-1.5297532687854982,0.1596281471103178,-1.689381415895816,-0.996156238454887,-0.07927291191194308,-0.9168833265429439
2021-07-02 04:00:00,1782.02,5.61164078760612e-06,-1.8462312113208554,-0.12547983634003135,-1.720751374980824,-1.4840674349466099,-0.45374728672293285,-1.030320148223677
2021-07-02 03:00:00,1778.03,-0.0022390321096283916,-2.556645287632591,-0.6687151301214134,-1.8879301575111778,-2.498013129144283,-1.1741543847364848,-1.3238587444077983
2021-07-02 02:00:00,1775.74,-0.001287942273189957,-3.30801594184004,-1.1360686274630893,-2.1719473143769505,-3.430825613385423,-1.6855734951820995,-1.7452521182033234
2021-07-02 01:00:00,1778.15,0.001357180668341229,-3.4559948702326437,-1.0272380446845544,-2.4287568255480894,-3.335302799240708,-1.2720405448299075,-2.0632622544108004
2021-07-02 00:00:00,1778.17,1.1247645024248243e-05,-3.488182094949707,-0.8475402155212937,-2.640641879428413,-3.1278761599908194,-0.8516911244640153,-2.276185035526804
2021-07-01 23:00:00,1778.97,0.0004499007406491007,-3.335421908488115,-0.5558240232477614,-2.779597885240354,-2.7090129390912807,-0.3462623228515813,-2.3627506162396994
2021-07-01 22:00:00,1778.35,-0.00034851627627230375,-3.241441536071079,-0.36947492066458,-2.871966615406499,-2.4706025030561705,-0.08628150945317703,-2.3843209936029934
2021-07-01 21:00:00,1778.26,-5.0608710321364825e-05,-3.1213252821180504,-0.19948693336924084,-2.9218383487488095,-2.241049695433503,0.11461703853559246,-2.3556667339690955
2021-07-01 20:00:00,1777.19,-0.0006017117856781384,-3.113842571603527,-0.15360337828377402,-2.960239193319753,-2.222816975676551,0.1062798066340358,-2.329096782310587
2021-07-01 19:00:00,1775.7,-0.0008384021967262623,-3.241302421308319,-0.22485058239085287,-3.016451838917466,-2.4114906497873108,-0.06591509398137907,-2.3455755558059317
2021-07-01 18:00:00,1776.37,0.00037731598806090005,-3.1779648923861714,-0.12921044277496385,-3.0487544496112076,-2.2793247437273294,0.05300064966288209,-2.3323253933902115
2021-07-01 17:00:00,1776.97,0.00033776746961500237,-2.9901915912819277,0.04685028666342417,-3.037041877945352,-1.9816588982826033,0.2805331960860866,-2.26219209436869
2021-07-01 16:00:00,1776.84,-7.315824127596127e-05,-2.8140853866368616,0.17836519304679266,-2.9924505796836542,-1.747600458768602,0.41167330848007033,-2.1592737672486724
2021-07-01 15:00:00,1775.9,-0.0005290290628305883,-2.7561499816022206,0.18904047846514693,-2.9451904600673675,-1.7226955622152218,0.3492625640267608,-2.0719581262419826
2021-07-01 14:00:00,1774.79,-0.0006250351934231624,-2.8052633319493907,0.11194170249438162,-2.9172050344437723,-1.8537418192195219,0.1745730456179686,-2.0283148648374905
2021-07-01 13:00:00,1773.41,-0.0007775567813655959,-2.9645300780141497,-0.03786003485630207,-2.9266700431578476,-2.1230689090789383,-0.07580323539315836,-2.04726567368578
2021-07-01 12:00:00,1771.78,-0.0009191331953694037,-3.231293836281793,-0.24369903449915586,-2.9875948017826373,-2.5103214983716953,-0.3704446597487321,-2.139876838622963
2021-07-01 11:00:00,1771.11,-0.00037815078621505904,-3.4426158100814064,-0.36401680663901503,-3.0785990034423913,-2.7564975944799244,-0.4932966046855687,-2.2632009897943557
2021-07-01 10:00:00,1774.23,0.0017616071277335443,-3.112790623675437,-0.02735329618643645,-3.0854373274890006,-2.152221668032098,0.08878345740980631,-2.2410051254419043
2021-07-01 09:00:00,1780.43,0.0034944736589956893,-2.002554822707907,0.8663060038248749,-2.868860826532782,-0.4674301697275496,1.418859964571484,-1.8862901342990335
2021-07-01 08:00:00,1777.91,-0.0014153884174047393,-1.5079930478277674,1.0886942229640115,-2.596687270791779,0.022779592391771075,1.5272557813526437,-1.5044761889608727
2021-07-01 07:00:00,1776.94,-0.0005455844221585737,-1.2552121353301118,1.0731801083693342,-2.328392243699446,0.1109994730654762,1.292380529621079,-1.1813810565556029
2021-07-01 06:00:00,1777.06,6.753182437213567e-05,-1.0353627601230073,1.034423586861151,-2.0697863469841584,0.18103764976308412,1.0899349650549497,-0.9088973152918656
2021-07-01 05:00:00,1775.66,-0.0007878180815503733,-1.0428356713885023,0.8215605404765249,-1.8643962118650272,-0.06654196591216532,0.6738842795037602,-0.7404262454159255
2021-07-01 04:00:00,1774.53,-0.0006363830913576063,-1.1754359991239198,0.5511681701928861,-1.726604169316806,-0.43263054537305834,0.24623656003429373,-0.6788671054073521
2021-07-01 03:00:00,1776.99,0.0013862825649608723,-0.9224173217826319,0.6433494780273392,-1.5657667998099711,-0.13292036704501697,0.4367573906898681,-0.569677757734885
2021-07-01 02:00:00,1777.79,0.00045019949465108233,-0.6198300282730997,0.7567494172294971,-1.3765794455025968,0.20615308563560575,0.6206646746963926,-0.4145115890607869
2021-07-01 01:00:00,1776.97,-0.00046124682892800806,-0.501034365624264,0.7004360639026663,-1.2014704295269303,0.22889983226741606,0.5147291370625624,-0.28582930479514634
2021-07-01 00:00:00,1774.62,-0.00132247589998713,-0.7155013846479505,0.38877523590318375,-1.1042766205511343,-0.2381309288907687,0.03815870072350214,-0.27628962961427084
2021-06-30 23:00:00,1776.1,0.0008339813593896128,-0.6583467236616798,0.35674391751156365,-1.0150906411732434,-0.201387327386783,0.05992184178199028,-0.2613091691687733
2021-06-30 22:00:00,1774.59,-0.0008501773548786895,-0.802917231577112,0.16973872767690523,-0.9726559592540173,-0.4732071430785254,-0.1695183791278017,-0.3036887639507237
2021-06-30 21:00:00,1771.43,-0.0017806930051447178,-1.3038677476472458,-0.2649694307145827,-1.038898316932663,-1.241227163563508,-0.7500307196902274,-0.49119644387328054
2021-06-30 20:00:00,1766.55,-0.002754836488035206,-2.272542501481439,-0.9869153476390207,-1.2856271538424184,-2.6058064125743385,-1.6916879749608464,-0.9141184376134921
2021-06-30 19:00:00,1768.32,0.0010019529591576148,-2.6791298526475202,-1.1148021590440813,-1.564327693603439,-2.9244163603332254,-1.6082383381757865,-1.3161780221574388
2021-06-30 18:00:00,1769.36,0.0005881288454578915,-2.775926366549811,-0.9692789383570977,-1.8066474281927134,-2.7705280474676783,-1.1634800202481914,-1.607048027219487
2021-06-30 17:00:00,1770.11,0.00042388208165666796,-2.689804177055521,-0.7065253990902458,-1.9832787779652752,-2.4084802201466573,-0.6411457543417363,-1.767334465804921
2021-06-30 16:00:00,1770.11,0.0,-2.574570221310978,-0.47303315467656226,-2.1015370666344158,-2.0922534656881453,-0.2599351999065793,-1.832318265781566
2021-06-30 15:00:00,1770.01,-5.649366423554625e-05,-2.4542114602529637,-0.28213951489483824,-2.1720719453581254,-1.8365556313037814,-0.003389892417772211,-1.8331657388860092
2021-06-30 14:00:00,1769.46,-0.0003107327077247479,-2.3917514986915194,-0.17574364266671516,-2.216007856024804,-1.7171944100459768,0.09277706307202593,-1.8099714731180028
2021-06-30 13:00:00,1769.44,-1.1302883365482685e-05,-2.301895940038321,-0.06871046721081342,-2.2331854728275076,-1.5759103973173296,0.18724886064053847,-1.763159257957868
2021-06-30 12:00:00,1772.3,0.0016163305904692837,-1.8163032028078305,0.3335058160157418,-2.1498090188235723,-0.8522391723042801,0.7287360685228703,-1.5809752408271505
2021-06-30 11:00:00,1765.51,-0.0038311798228291005,-2.327877970365762,-0.14245516123375168,-2.1854228091320103,-1.7542407235275732,-0.1386123861603381,-1.615628337367235
2021-06-30 10:00:00,1766.08,0.00032285288670119705,-2.5677211803490536,-0.3058386969736344,-2.261882483375419,-2.0834309209665207,-0.3742420668794284,-1.7091888540870923
2021-06-30 09:00:00,1760.52,-0.003148215256386977,-3.41553514336033,-0.9229221279879285,-2.4926130153724015,-3.29303277188842,-1.267075134241062,-2.025957637647358
2021-06-30 08:00:00,1757.24,-0.00186308590643669,-4.376705922391466,-1.507274325615251,-2.8694315967762147,-4.5015568292258195,-1.9804793532627691,-2.5210774759630503
2021-06-30 07:00:00,1760.81,0.00203159500125194,-4.499115444486279,-1.3037470781680511,-3.1953683663182275,-4.285745981055015,-1.4117348040735718,-2.8740111769814436
2021-06-30 06:00:00,1756.9,-0.0022205689427023945,-5.008210754159791,-1.4502739102732507,-3.55793684388654,-4.752577669620905,-1.502853194111569,-3.249724475509336
2021-06-30 05:00:00,1757.22,0.0001821389948204466,-5.224980957885236,-1.333635291198957,-3.8913456666862793,-4.74707697103122,-1.1978819964175065,-3.5491949746137132
2021-06-30 04:00:00,1756.69,-0.00030161277472373627,-5.34229360783479,-1.1607583529188084,-4.181535254915982,-4.6389175909112055,-0.8717780930379933,-3.7671394978732122
2021-06-30 03:00:00,1755.51,-0.0006717178329700424,-5.472266317741969,-1.0325848502607897,-4.439681467481179,-4.606251389468298,-0.6712895132760681,-3.93496187619223
2021-06-30 02:00:00,1760.15,0.0026431065616259186,-4.844322449640913,-0.3237127857277864,-4.520609663913127,-3.4546553002137443,0.38424526078278864,-3.838900560996533
2021-06-30 01:00:00,1756.83,-0.001886202880436394,-4.738416230788971,-0.17424525350067555,-4.5641709772882955,-3.2997484353015807,0.4313217005559622,-3.731070135857543
2021-06-30 00:00:00,1759.08,0.0012807158347705183,-4.272352919867899,0.23345444593631726,-4.505807365804216,-2.6135912051165633,0.8939831445927839,-3.5075743497093472
2021-06-29 23:00:00,1761.2,0.0012051754326125597,-3.5781192066938274,0.7421505272883113,-4.320269733982139,-1.6769851963379097,1.4644713226971504,-3.14145651903506
2021-06-29 22:00:00,1763.69,0.0014138087667499022,-2.687991950778951,1.3058222265625505,-3.9938141773415015,-0.5633023825394048,2.0625233091965245,-2.6258256917359293
2021-06-29 21:00:00,1763.44,-0.000141748266418662,-2.0371344576917636,1.56534377571979,-3.6024782334115537,0.055194460212305785,2.144816121558588,-2.0896216613462824
2021-06-29 20:00:00,1762.58,-0.00048768316472358464,-1.6487072513134535,1.5630167856784807,-3.211724036991934,0.23809510445948945,1.8621734126446177,-1.6240783081851282
2021-06-29 19:00:00,1761.55,-0.0005843706384958125,-1.4760070599083974,1.3885735816668294,-2.864580641575227,0.12718902760389028,1.401013868631215,-1.2738248410273247
2021-06-29 18:00:00,1761.69,7.947546195108401e-05,-1.3056936506338843,1.2471095927530738,-2.552803243386958,0.08545711530518929,1.0874255650660112,-1.0019684497608219
2021-06-29 17:00:00,1761.67,-1.1352735157732496e-05,-1.1615186410331262,1.1130276818830653,-2.2745463229161915,0.05354724974131386,0.8444125596017087,-0.7908653098603948
2021-06-29 16:00:00,1761.24,-0.00024408657694119373,-1.0925763384661877,0.9455759875600029,-2.0381523260261907,-0.05326943923978433,0.5900766964964884,-0.6433461357362728
2021-06-29 15:00:00,1761.18,-3.406690740614948e-05,-1.029635794459864,0.8068132252530615,-1.8364490197129255,-0.12461821779606908,0.41498233435216303,-0.5396005521482321
2021-06-29 14:00:00,1763.99,0.0015955211846603312,-0.5953417573955448,0.9928858098539046,-1.5882275672494495,0.40169663094025054,0.7530377464707861,-0.3513411155305356
2021-06-29 13:00:00,1762.02,-0.001116786376340051,-0.534924928008877,0.842642111392458,-1.377567039401335,0.2939364710571226,0.5162220692701266,-0.22228559821300398
2021-06-29 12:00:00,1763.14,0.0006356341017696998,-0.33432868646218594,0.8345906823513194,-1.1689193688135053,0.44261120218880023,0.5319174403214434,-0.08930623813264313
2021-06-29 11:00:00,1762.73,-0.00023253967353698002,-0.23957722907653078,0.7434737117895797,-0.9830509408661104,0.42684054896744783,0.4129174296800728,0.013923119287375066
2021-06-29 10:00:00,1755.06,-0.00435120523279231,-1.17491302225676,-0.1534896651125197,-1.0214233571442404,-1.135242075069982,-0.9193321554858858,-0.21590991958409636
2021-06-29 09:00:00,1756.93,0.0010654906384968132,-1.5669703907224175,-0.4364376268625416,-1.1305327638598759,-1.6133234989551966,-1.11793086349688,-0.49539263545831647
2021-06-29 08:00:00,1754.54,-0.0013603273892528467,-2.126365087804743,-0.7966658591558935,-1.3296992286488494,-2.2958450550243015,-1.440361935652788,-0.8554831193715136
2021-06-29 07:00:00,1770.55,0.009124898833882344,-0.37661658901856754,0.7624661117042255,-1.139082700722793,0.6138467150258293,1.1754638675178744,-0.561617152492045
2021-06-29 06:00:00,1768.98,-0.0008867301121120441,0.662026118992344,1.4408870557721096,-0.7788609367797656,1.953719883720396,2.012269628969953,-0.058549745249556806
2021-06-29 05:00:00,1772.07,0.0017467693246955296,1.7888032636669777,2.0541313603573945,-0.26532809669041696,3.259036830800369,2.6540692608399405,0.6049675699604284
2021-06-29 04:00:00,1769.42,-0.0014954262529132123,2.2013971384130855,1.973380188082802,0.22801695033028355,3.338373874411218,2.1867250435606316,1.1516488308505863
2021-06-29 03:00:00,1773.41,0.002254976206892634,2.9725969056394206,2.1956639642473097,0.776932941392111,4.033840882967979,2.305753641693914,1.728087241274065
2021-06-29 02:00:00,1776.34,0.0016521842100809536,3.8425846823522534,2.452521392768114,1.3900632895841396,4.842384448669009,2.4914377659159546,2.350946682753054
2021-06-29 01:00:00,1778.4,0.001159687897587247,4.650604631899796,2.6084330738525248,2.0421715580472712,5.506325866688712,2.5243033471485266,2.9820225195401857
2021-06-29 00:00:00,1774.69,-0.0020861448493028067,4.640808543056664,2.078909588007514,2.56189895504915,4.90321086969152,1.5369506801210675,3.3662601895704527
2021-06-28 23:00:00,1775.29,0.0003380872152318748,4.618916186439037,1.6456137851119093,2.973302401327128,4.456823943884729,0.8724510034514203,3.5843729404333082
2021-06-28 22:00:00,1775.88,0.00033234006838323005,4.587600051730988,1.2914381203230878,3.2961619314079,4.118830433690391,0.4275659946056658,3.6912644390847253
2021-06-28 21:00:00,1774.48,-0.0007883415546096062,4.288940157458001,0.7942225808400805,3.49471757661792,3.4604861640807485,-0.18462262000318175,3.6451087840839302
2021-06-28 20:00:00,1775.84,0.0007664217122762551,4.16970709772022,0.5399916168818395,3.6297154808383807,3.198310089902634,-0.357438955345037,3.555749045247671
2021-06-28 19:00:00,1778.02,0.0012275880709973208,4.287427013103297,0.526169225811933,3.761257787291364,3.3406834652705584,-0.17205246398169027,3.5127359292522486
2021-06-28 18:00:00,1777.76,-0.0001462300761521096,4.249907215634721,0.3909195426746854,3.8589876729600356,3.2224688170267655,-0.23221368978038637,3.454682506807152
2021-06-28 17:00:00,1778.42,0.0003712537125371007,4.224188021149303,0.29216027855141347,3.932027742597889,3.142946183951608,-0.24938905828443492,3.392335242236043
2021-06-28 16:00:00,1778.48,3.3737812215273166e-05,4.128544388257751,0.15721331652788928,3.9713310717298618,2.9693132766658437,-0.33841757245615955,3.307730849122003
2021-06-28 15:00:00,1779.45,0.0005454095632224654,4.104886377359435,0.10684424450365793,3.998042132855777,2.9310225623823953,-0.30136662939168657,3.232389191774082
2021-06-28 14:00:00,1779.11,-0.00019107027452314185,3.9605850286966415,-0.029965683327308312,3.99055071202395,2.710631369134717,-0.41740625811149235,3.128037627246209
2021-06-28 13:00:00,1779.76,0.00036535121493330713,3.8638954886584997,-0.10132417869236043,3.96521966735086,2.592821729963589,-0.42817271782609634,3.0209944477896853
2021-06-28 12:00:00,1779.76,0.0,3.7174706524970134,-0.19819921188307799,3.9156698643800913,2.409517417110692,-0.4891816245431948,2.8986990416538867
2021-06-28 11:00:00,1781.07,0.0007360542994561126,3.710857724857533,-0.16384971161804662,3.8747074364755796,2.4585185955907036,-0.35214435685054646,2.81066295244125
2021-06-28 10:00:00,1777.95,-0.0017517559669186777,3.2215181250141995,-0.5225514491691041,3.7440695741833037,1.7535628944640393,-0.8456800463817689,2.599242940845808
2021-06-28 09:00:00,1780.61,0.0014961050648216734,3.1597321832057332,-0.4674699127820565,3.6272020959877898,1.800319027392561,-0.6391391307625978,2.439458158155159
2021-06-28 08:00:00,1777.55,-0.00171851219525887,2.6503939984277167,-0.7814464780480588,3.4318404764757755,1.135319502978291,-1.0433109241414944,2.1786304271197854
2021-06-28 07:00:00,1774.62,-0.0016483361930748064,1.8519651001317925,-1.2639003010751866,3.115865401206979,0.11463891096195766,-1.651193212926262,1.7658321238882198
2021-06-28 06:00:00,1778.2,0.0020173332882533757,1.7201069882025877,-1.1166067304035132,2.836713718606101,0.2358172839767576,-1.22401187192917,1.4598291559059275
2021-06-28 05:00:00,1776.19,-0.0011303565403216753,1.3281849497032,-1.2068230151223207,2.5350079648255206,-0.1066493131252173,-1.2531827752249158,1.1465334620996985
