date,close,ROI,EMA_5,EMA_10,EMA_15,EMA_20,EMA_50
2020-10-26 13:00:00,1902.68,-0.00040978008468783855,1902.944387983433,1903.5613587057828,1903.9543339575487,1903.9870719086719,1900.1394999980448
2020-10-26 14:00:00,1903.46,0.000509858133288521,1903.076581975149,1903.757216195957,1904.13638166577,1904.124658425374,1900.035806120414
2020-10-26 15:00:00,1902.49,0.00021555349932711465,1902.8848729627234,1903.8232642395033,1904.2330076180228,1904.19462247015,1899.8960431049206
2020-10-26 16:00:00,1902.08,2.1030051944315176e-05,1903.0823094440848,1904.1195451816152,1904.482008706312,1904.3740564143766,1899.7901673132849
2020-10-26 17:00:00,1902.04,-0.00027331595324198155,1903.583464166127,1904.5727774441966,1904.8251528072137,1904.6155360369426,1899.6967047546434
2020-10-26 18:00:00,1902.56,0.00014193419510166727,1904.3551962491902,1905.1356168762406,1905.223031779673,1904.886645093463,1899.6010600507514
2020-10-26 19:00:00,1902.29,-0.001637442860066951,1905.252794373785,1905.707976182072,1905.603464891055,1905.1315551033013,1899.4802869915984
2020-10-26 20:00:00,1905.41,-0.0008599669646836006,1906.7341915606776,1906.4675264447544,1906.0768170183485,1905.4306661668068,1899.3656048279902
2020-10-26 21:00:00,1907.05,-0.0009900782633294192,1907.396287341016,1906.7025323213666,1906.1720765923983,1905.4328415527864,1899.1188948209692
2020-10-26 22:00:00,1908.94,0.0006499973790428104,1907.5694310115236,1906.6253172816705,1906.046658962741,1905.2626143478165,1898.7951762422333
2020-10-26 23:00:00,1907.7,-2.0967217755019085e-05,1906.8841465172854,1906.110943344264,1905.633324528847,1904.8755211212708,1898.3811018031408
2020-10-27 00:00:00,1907.74,-2.0966778140008024e-05,1906.4762197759283,1905.7578196429895,1905.338085175825,1904.5782075550887,1898.0007386114323
2020-10-27 01:00:00,1907.78,-0.0003929726019501478,1905.844329663892,1905.3173351192095,1904.9949544866572,1904.2453872977296,1897.6032177384295
2020-10-27 02:00:00,1908.53,0.002237077725322667,1904.876494495838,1904.7700762568115,1904.5970908418938,1903.8733228027538,1897.1878388706102
2020-10-27 03:00:00,1904.27,0.0015252160284426886,1903.0497417437568,1903.9345376472143,1904.03524667645,1903.3831462556755,1896.7248935183902
2020-10-27 04:00:00,1901.37,0.00023146565102338812,1902.439612615635,1903.8599904577063,1904.0017104873714,1903.2897932299572,1896.4169299885284
2020-10-27 05:00:00,1900.93,5.260610651758313e-06,1902.9744189234525,1904.41332167053,1904.3776691284247,1903.4918767278475,1896.2147638656113
2020-10-27 06:00:00,1900.92,-0.0010930110352075362,1903.9966283851786,1905.1873931528698,1904.870193289628,1903.7615479623578,1896.0223052478811
2020-10-27 07:00:00,1903.0,-0.0014325219207338424,1905.5349425777677,1906.1357027423967,1905.434506616718,1904.060658274185,1895.8223993396314
2020-10-27 08:00:00,1905.73,-0.0005559080968537966,1906.8024138666512,1906.8325255740406,1905.7822932762492,1904.172306513573,1895.5294360473713
2020-10-27 09:00:00,1906.79,0.000529966732781384,1907.3386207999768,1907.077531257161,1905.7897637442848,1904.0083387781597,1895.1130864982842
2020-10-27 10:00:00,1905.78,-0.0015402992581415864,1907.612931199965,1907.1414270920857,1905.646872850611,1903.7155323337556,1894.6364777839285
2020-10-27 11:00:00,1908.72,-0.0003823090418707542,1908.5293967999473,1907.4439664458828,1905.6278546864125,1903.498219947835,1894.1816401424562
2020-10-27 12:00:00,1909.45,0.0003876964022822005,1908.4340951999206,1907.1604034338568,1905.1861196416144,1902.9485588897123,1893.5882376992913
2020-10-27 13:00:00,1908.71,0.00036163142943990145,1907.9261427998808,1906.6516041969362,1904.5769938761305,1902.2641966675767,1892.9408188298744
2020-10-27 14:00:00,1908.02,1.0482180293536203e-05,1907.534214199821,1906.1941829073667,1903.9865644298634,1901.5856910536374,1892.2971787821143
2020-10-27 15:00:00,1908.0,5.241117615906177e-06,1907.2913212997312,1905.7884457756704,1903.410359348415,1900.908395375073,1891.6554309773028
2020-10-27 16:00:00,1907.99,1.5723600075512323e-05,1906.9369819495964,1905.296989281375,1902.7546963981888,1900.1619106777123,1890.9883057110703
2020-10-27 17:00:00,1907.96,0.0015327762146726265,1906.4104729243943,1904.698542455014,1902.0067958836444,1899.3379012753662,1890.2943590053997
2020-10-27 18:00:00,1905.04,-0.0001312136210235293,1905.635709386591,1903.9737741116837,1901.1563381527367,1898.430311935931,1889.5733124341914
2020-10-27 19:00:00,1905.29,-0.0006399127201011101,1905.9335640798863,1903.7368350253912,1900.6015293174132,1897.734555297608,1888.9420190641583
2020-10-27 20:00:00,1906.51,-0.0001206247312166564,1906.2553461198295,1903.391687253256,1899.9317477913294,1896.9392453289354,1888.2747545361647
2020-10-27 21:00:00,1906.74,0.000524730550862218,1906.1280191797441,1902.698728865091,1898.991997475805,1895.9317974688233,1887.530458802947
2020-10-27 22:00:00,1905.74,-0.0005873530306367281,1905.822028769616,1901.800668612889,1897.8851399723485,1894.7940919392258,1886.7463958969447
2020-10-27 23:00:00,1906.86,-0.0007441256000167984,1905.8630431544238,1900.9252616379756,1896.7630171112555,1893.6418910907232,1885.9711467498812
2020-10-28 00:00:00,1908.28,-7.85986386716564e-05,1905.3645647316357,1899.6064308908592,1895.320590984292,1892.250511205536,1885.1185404947744
2020-10-28 01:00:00,1908.43,0.001049081267080254,1903.9068470974535,1897.678971088828,1893.4692468391909,1890.5631965955924,1884.1731748006835
2020-10-28 02:00:00,1906.43,0.00015738695681832837,1901.64527064618,1895.289853553012,1891.3319963876468,1888.68248044776,1883.183100302752
2020-10-28 03:00:00,1906.13,0.0010240628512010463,1899.2529059692697,1892.8142654536819,1889.175138728739,1886.8143204948929,1882.2342472538849
2020-10-28 04:00:00,1904.18,0.0022369245182716213,1895.8143589539043,1889.855213332278,1886.7530156899873,1884.7810910733026,1881.2589104071046
2020-10-28 05:00:00,1899.93,0.0017663373018803608,1891.6315384308562,1886.6719274061177,1884.2634465028425,1882.739100659966,1880.3233557298433
2020-10-28 06:00:00,1896.58,0.002828846835128518,1887.482307646284,1883.7256890519216,1882.0253674318199,1880.9295323083834,1879.523084535143
2020-10-28 07:00:00,1891.23,0.004824270116621898,1882.9334614694258,1880.8691755079044,1879.946134207794,1879.2821146566343,1878.8268839039245
2020-10-28 08:00:00,1882.15,0.0031819974629299086,1878.7851922041386,1878.5667700652166,1878.3341533803361,1878.0244425152275,1878.3206342673498
2020-10-28 09:00:00,1876.18,0.002350703608330118,1877.1027883062075,1877.770496746376,1877.78903243467,1877.5901733063042,1878.1643336252007
2020-10-28 10:00:00,1871.78,-0.005816022477997396,1877.5641824593113,1878.123940467793,1878.0188942110512,1877.7386126017047,1878.2453268343925
2020-10-28 11:00:00,1882.73,0.0011113238046622786,1880.456273688967,1879.5337050161918,1878.91016481263,1878.3658349808316,1878.509217725592
2020-10-28 12:00:00,1880.64,-0.000260481731725104,1879.3194105334505,1878.8234172420123,1878.3644740715772,1877.9064491893403,1878.3369408980652
2020-10-28 13:00:00,1881.13,0.0021949803144363234,1878.6591158001754,1878.4197321846818,1878.0393989389454,1877.6187069987445,1878.2429384857412
2020-10-28 14:00:00,1877.01,1.0655357780331443e-05,1877.423673700263,1877.8174504479446,1877.5978845016518,1877.2490972091387,1878.1250992402613
2020-10-28 15:00:00,1876.99,-0.00010654222534745017,1877.6305105503943,1877.9968838808213,1877.6818680018878,1877.2742653364164,1878.170613494966
2020-10-28 16:00:00,1877.19,5.860165789428606e-05,1877.9507658255914,1878.2206358543374,1877.7807062878717,1877.3041880034075,1878.2188018008828
2020-10-28 17:00:00,1877.08,-0.0005909945213211643,1878.3311487383867,1878.4496660441903,1877.8650929004248,1877.3162077932398,1878.260793711123
2020-10-28 18:00:00,1878.19,-0.0006438224965414907,1878.9567231075798,1878.7540362762327,1877.9772490290568,1877.3410717714753,1878.3089893728015
2020-10-28 19:00:00,1879.4,0.0005323679727426978,1879.3400846613697,1878.8793776709513,1877.9468560332077,1877.251710905315,1878.3138460818952
2020-10-28 20:00:00,1878.4,-1.597078411219588e-05,1879.3101269920544,1878.7636838200517,1877.7392640379517,1877.0255752111377,1878.2695132689112
2020-10-28 21:00:00,1878.43,-9.049292025964384e-05,1879.7651904880813,1878.84450244673,1877.6448731862306,1876.8808989175734,1878.264187279887
2020-10-28 22:00:00,1878.6,-0.0017535469472342857,1880.4327857321218,1878.9366141015591,1877.532712212835,1876.717835645739,1878.2574194137599
2020-10-28 23:00:00,1881.9,-0.00027624015894434084,1881.3491785981828,1879.0114172352392,1877.380242528954,1876.5197130821325,1878.2434365326887
2020-10-29 00:00:00,1882.42,-0.00019120661999805222,1881.073767897274,1878.3695099541812,1876.7345628902333,1875.9533670907779,1878.094189044227
2020-10-29 01:00:00,1882.78,-9.028386308718162e-05,1880.4006518459105,1877.4694010551107,1875.9223575888382,1875.2726688898072,1877.9176253317466
2020-10-29 02:00:00,1882.95,0.0008504531320594477,1879.2109777688656,1876.2892679562465,1874.9426943872436,1874.482423509787,1877.719161059573
2020-10-29 03:00:00,1881.35,0.001927859702939072,1877.341466653298,1874.8091052798568,1873.7987935854212,1873.5910996687119,1877.5056574293515
2020-10-29 04:00:00,1877.73,0.0002024129757371984,1875.337199979947,1873.355573119825,1872.7200498119098,1872.77437331805,1877.3487454876922
2020-10-29 05:00:00,1877.35,-0.00034078988706010005,1874.1407999699204,1872.3834782575639,1872.0043426421828,1872.2527284041605,1877.3331840790265
2020-10-29 06:00:00,1877.99,0.0030711874545998885,1872.5361999548804,1871.2798067592448,1871.2406773053517,1871.7161734993354,1877.3324977149052
2020-10-29 07:00:00,1872.24,0.004377494528131853,1869.8092999323205,1869.7886527057437,1870.2764883489733,1871.0557707097917,1877.305660886942
2020-10-29 08:00:00,1864.08,-0.004156293739916439,1868.5939498984806,1869.2439088625758,1869.9959866845409,1870.9311149950329,1877.5124225557965
2020-10-29 09:00:00,1871.86,-0.00103532927740424,1870.8509248477208,1870.3914441653706,1870.8411276394752,1871.6522849945102,1878.0606847009312
2020-10-29 10:00:00,1873.8,0.002691609989458277,1870.3463872715813,1870.065098424342,1870.6955744451145,1871.6304202570902,1878.3137738723976
2020-10-29 11:00:00,1868.77,0.00012844321471949804,1868.619580907372,1869.2351202964182,1870.2520850801309,1871.4020434420472,1878.4980095406586
2020-10-29 12:00:00,1868.53,0.000428327434907505,1868.5443713610578,1869.3384803622891,1870.4638115201494,1871.6791006464732,1878.895071154563
2020-10-29 13:00:00,1867.73,-0.0007650495409703417,1868.5515570415864,1869.5181426650202,1870.7400703087421,1872.0105849250492,1879.3181352833208
2020-10-29 14:00:00,1869.16,-0.00019256279686763467,1868.9623355623794,1869.9155077016912,1871.1700803528481,1872.4611728118964,1879.7911203969256
2020-10-29 15:00:00,1869.52,0.0010334173988937323,1868.863503343569,1870.0833983020673,1871.4572346889693,1872.8086646868328,1880.2250436784327
2020-10-29 16:00:00,1867.59,-0.0003425702402809483,1868.535255015353,1870.2085979247488,1871.733982501679,1873.1548399170256,1880.661984236736
2020-10-29 17:00:00,1868.23,0.0008196282209245176,1869.0078825230294,1870.7905085746931,1872.3259800019189,1873.7406125398704,1881.1955346137456
2020-10-29 18:00:00,1866.7,-0.0009045220751556782,1869.3968237845438,1871.3595104801805,1872.911120002193,1874.3206770177514,1881.7247401081843
2020-10-29 19:00:00,1868.39,0.0005355067768382238,1870.7452356768156,1872.394957253554,1873.798422859649,1875.1228535459359,1882.3379948064774
2020-10-29 20:00:00,1867.39,-0.0038886636652655238,1871.922853515223,1873.2849477543436,1874.5710546967418,1875.831574971824,1882.9073007169459
2020-10-29 21:00:00,1874.68,2.1337430119894307e-05,1874.1892802728344,1874.594936144198,1875.5969196534193,1876.7201618109634,1883.5406599298824
2020-10-29 22:00:00,1874.64,-0.000874069968234914,1873.9439204092514,1874.576033065131,1875.7279081753363,1876.9349156858016,1883.9023195188572
2020-10-29 23:00:00,1876.28,0.0012914518694033816,1873.595880613877,1874.5618181907157,1875.8833236289558,1877.176485757991,1884.2803733767696
2020-10-30 00:00:00,1873.86,0.0028149416675586902,1872.253820920815,1874.180000010875,1875.8266555759494,1877.2708526798847,1884.6069192288826
2020-10-30 01:00:00,1868.6,-0.0009944077927355188,1871.4507313812226,1874.2511111244028,1876.1076063725136,1877.6298898040832,1885.0455689933267
2020-10-30 02:00:00,1870.46,-0.0006411420877723284,1872.8760970718338,1875.5069135964923,1877.1801215685869,1878.5804045203024,1885.71681670734
2020-10-30 03:00:00,1871.66,0.001171455011313327,1874.0841456077505,1876.6284499512685,1878.140138935528,1879.4351839434921,1886.3395439198846
2020-10-30 04:00:00,1869.47,-0.002475841866272477,1875.296218411626,1877.7325499404394,1879.065873069175,1880.2536243585964,1886.9387089778388
2020-10-30 05:00:00,1874.11,-0.0011991302308725915,1878.2093276174387,1879.568672149426,1880.4367120790573,1881.388742712133,1887.6517175075464
2020-10-30 06:00:00,1876.36,-0.0015537865565535824,1880.258991426158,1880.781710404854,1881.3405280903512,1882.1549261555156,1888.2044406711198
2020-10-30 07:00:00,1879.28,-0.004565919805074481,1882.2084871392371,1881.764312717044,1882.0520321032584,1882.764918382412,1888.6878872291247
2020-10-30 08:00:00,1887.9,0.0014322087842137954,1883.6727307088554,1882.3163822097206,1882.4480366894381,1883.1317518963501,1889.0718826262319
2020-10-30 09:00:00,1885.2,0.0030113751237004216,1881.559096063283,1881.0755782563253,1881.6691847879295,1882.6298310433344,1889.1197145701597
2020-10-30 10:00:00,1879.54,4.7886349729964195e-05,1879.7386440949247,1880.1590400910645,1881.1647826147764,1882.3592869426327,1889.279702919962
2020-10-30 11:00:00,1879.45,-0.001174494860920694,1879.8379661423867,1880.2966045557457,1881.3968944168873,1882.6560539892257,1889.677241814654
2020-10-30 12:00:00,1881.66,0.001048045156382127,1880.0319492135798,1880.4847389014672,1881.6750221907282,1882.9935333565124,1890.0946802560684
2020-10-30 13:00:00,1879.69,-9.043226623250966e-05,1879.2179238203694,1880.22356976846,1881.6771682179751,1883.133905288777,1890.4389529195814
2020-10-30 14:00:00,1879.86,0.0012676566461427008,1878.9818857305538,1880.342140828118,1881.9610493919715,1883.496421634964,1890.8776856918091
2020-10-30 15:00:00,1877.48,-0.0007078948909149396,1878.5428285958308,1880.4492832343667,1882.2611993051103,1883.879202859697,1891.3273871486176
2020-10-30 16:00:00,1878.81,0.0008683237622391093,1879.074242893746,1881.1091239531152,1882.944227777269,1884.5528031607178,1891.8925866240713
2020-11-01 18:00:00,1877.18,0.0010825800602618507,1879.2063643406188,1881.620040387141,1883.5348317454502,1885.157308756583,1892.4265697515843
2020-11-01 19:00:00,1875.15,-0.0032531215614982623,1880.219546510928,1882.6067160287282,1884.4426648519432,1885.9970254678024,1893.0488787210368
2020-11-01 20:00:00,1881.27,-0.0014490445859872692,1882.7543197663917,1884.2637640351122,1885.7701884022208,1887.138817622308,1893.7794451994464
2020-11-01 21:00:00,1884.0,0.0008180784717868317,1883.4964796495874,1884.929044931804,1886.413072459681,1887.7565878983403,1894.2900347994237
2020-11-01 22:00:00,1882.46,0.0010263064136175615,1883.2447194743809,1885.135499361094,1886.7577970967782,1888.1520182034287,1894.7100362198084
2020-11-01 23:00:00,1880.53,-0.0019848535507119847,1883.637079211571,1885.7300547746704,1887.3717681106034,1888.7511780143159,1895.210037698168
2020-11-02 00:00:00,1884.27,8.492073180454973e-05,1885.1906188173564,1886.885622502375,1888.3491635549751,1889.6165651737174,1895.8092229103381
2020-11-02 01:00:00,1884.11,-0.00047214854111410354,1885.6509282260345,1887.4668719473473,1888.9319012056858,1890.1793615077927,1896.280211600556
2020-11-02 02:00:00,1885.0,0.00035025526178933397,1886.4213923390516,1888.2128434912024,1889.6207442350694,1890.8182416665077,1896.7769549311906
2020-11-02 03:00:00,1884.34,-0.0014572701884912886,1887.1320885085775,1888.9268087114697,1890.280850554365,1891.430688157719,1897.2576469691983
2020-11-02 04:00:00,1887.09,-0.0007307502899173146,1888.528132762866,1889.946099536241,1891.1295434907029,1892.1770763848472,1897.7848978659001
2020-11-02 05:00:00,1888.47,-4.765535646200636e-05,1889.247199144299,1890.5807883220727,1891.706621132232,1892.712558109568,1898.2214243094063
2020-11-02 06:00:00,1888.56,-0.00011118346860661266,1889.635798716448,1891.0498523936449,1892.1689955796937,1893.159143173733,1898.6194416281576
2020-11-02 07:00:00,1888.77,-0.0004445361741310938,1890.1736980746718,1891.6031529255658,1892.6845663767929,1893.6432635078102,1899.0300310823682
2020-11-02 08:00:00,1889.61,0.00042354710108472027,1890.8755471120076,1892.2327424645805,1893.2437901449061,1894.1562386138955,1899.4488078612403
2020-11-02 09:00:00,1888.81,-0.0012584668912166697,1891.5083206680113,1892.8155741233763,1893.76290302275,1894.6347900469373,1899.8503918555766
2020-11-02 10:00:00,1891.19,-0.0010142041402769753,1892.8574810020168,1893.705701706349,1894.4704605974287,1895.2479258413518,1900.3010200945798
2020-11-02 11:00:00,1893.11,-0.00030100122512788374,1893.691221503025,1894.264746529982,1894.9390978256326,1895.6750759299152,1900.672898465787
2020-11-02 12:00:00,1893.68,0.000628801208989227,1893.9818322545373,1894.521356869978,1895.2003975150087,1895.9450839225378,1900.9815881990844
2020-11-02 13:00:00,1892.49,-0.000997687897887456,1894.1327483818056,1894.7083250633068,1895.41759716001,1896.1835138091208,1901.2796122072102
2020-11-02 14:00:00,1894.38,-0.00058032793804208,1894.9541225727085,1895.2012861884862,1895.8358253257256,1896.5723047363967,1901.638371889137
2020-11-02 15:00:00,1895.48,0.0,1895.2411838590624,1895.3837942303721,1896.043800372258,1896.8030736560174,1901.9346319662448
2020-11-02 16:00:00,1895.48,8.441846231765915e-05,1895.1217757885934,1895.3624151704548,1896.1243432825804,1896.942344567177,1902.198086332214
2020-11-02 17:00:00,1895.32,0.0002533195414915479,1894.9426636828898,1895.3362852083337,1896.216392322949,1897.0962755742482,1902.4722939376104
2020-11-02 18:00:00,1894.84,0.000681260067069811,1894.7539955243344,1895.3399041435189,1896.3444483690846,1897.2832519504848,1902.7642243024109
2020-11-02 19:00:00,1893.55,-0.0021921157605746533,1894.7109932865014,1895.45099395319,1896.559369564668,1897.5404363663251,1903.0876620290398
2020-11-02 20:00:00,1897.71,0.0010286112166097983,1895.291489929752,1895.873437053899,1896.989279502478,1897.9604822996225,1903.4769543567556
2020-11-02 21:00:00,1895.76,0.0014368423276844844,1894.082234894628,1895.4653119547656,1896.8863194314033,1897.9868488574775,1903.712340248868
2020-11-02 22:00:00,1893.04,0.0006766185985536133,1893.243352341942,1895.3998257224914,1897.047222207318,1898.22125400037,1904.0369255651483
2020-11-02 23:00:00,1891.76,-0.0001902627740312246,1893.345028512913,1895.9242314386008,1897.619682522649,1898.7666491583036,1904.4857796698482
2020-11-03 00:00:00,1892.12,-0.0007129767041463841,1894.1375427693692,1896.8496162027345,1898.4567800258847,1899.504191174967,1905.0051992482092
2020-11-03 01:00:00,1893.47,0.0015392264725795357,1895.1463141540535,1897.9006420255646,1899.362034315297,1900.2814744565426,1905.531125748136
2020-11-03 02:00:00,1890.56,-0.0026850948223565707,1895.98447123108,1898.8852291423568,1900.2037535031966,1900.9984717677576,1906.0234165949987
2020-11-03 03:00:00,1895.65,-0.0019427801236218123,1898.6967068466197,1900.7352800628807,1901.5814325750819,1902.0972582696268,1906.654576456019
2020-11-03 04:00:00,1899.34,0.0010910413383440343,1900.2200602699293,1901.8653422990765,1902.4287800858078,1902.7759170348506,1907.103742841979
2020-11-03 05:00:00,1897.27,-0.0010477765024272667,1900.6600904048937,1902.4265294766492,1902.8700343837804,1903.1375925122034,1907.4206303049168
2020-11-03 06:00:00,1899.26,-0.0006051325766545101,1902.3551356073401,1903.5724249159048,1903.670039295749,1903.7552338292774,1907.8349417459337
2020-11-03 07:00:00,1900.41,-0.003314575215158877,1903.90270341101,1904.5307415638838,1904.3000449094272,1904.2284163376223,1908.1849393682166
2020-11-03 08:00:00,1906.73,0.00306696827818409,1905.6490551165148,1905.4464619114137,1904.855765610774,1904.6303548994774,1908.5022838322254
2020-11-03 09:00:00,1900.9,-0.0034495774529745837,1905.1085826747722,1905.1612312250613,1904.5880178408845,1904.4093396257383,1908.5746219478265
2020-11-03 10:00:00,1907.48,0.00042482443212499277,1907.212874012158,1906.1081714972972,1905.1148775324396,1904.7787437968686,1908.887871823248
2020-11-03 11:00:00,1906.67,-0.0012728510816614191,1907.0793110182367,1905.8033207189192,1904.7770028942166,1904.4944010386444,1908.9453359792988
2020-11-03 12:00:00,1909.1,0.0016527191164510402,1907.2839665273548,1905.6107253231235,1904.5065747362476,1904.2653906216597,1909.0382068355966
2020-11-03 13:00:00,1905.95,-0.0004248043802050905,1906.375949791032,1904.8353309504844,1903.85037112714,1903.756484371308,1909.035684665621
2020-11-03 14:00:00,1906.76,0.0003882435651252347,1906.5889246865481,1904.587626717259,1903.550424145303,1903.5255879893405,1909.1616309785034
2020-11-03 15:00:00,1906.02,-0.0016499316456890512,1906.503387029822,1904.104877098872,1903.0919133089176,1903.1851235671656,1909.259656732728
2020-11-03 16:00:00,1909.17,-3.6663803398173656e-05,1906.745080544733,1903.6792942319548,1902.6736152101914,1902.8867155216042,1909.3918876197781
2020-11-03 17:00:00,1909.24,-0.0026224232862829266,1905.532620817099,1902.4591373946118,1901.7455602402188,1902.2253171554573,1909.4009442573201
2020-11-03 18:00:00,1914.26,0.007775771391268282,1903.6789312256485,1900.952279037859,1900.6749259888215,1901.486929487611,1909.4075134106802
