date,close,ROI,RSI_14,Entry_signal_long_3,Exit_signal_long_3,Entry_signal_short_3,Exit_signal_short_3
2020-10-22 17:00,1903.88,,,0,0,0,0
2020-10-22 18:00,1906.45,0.001349875,,0,0,0,0
2020-10-22 19:00,1904.94,-0.000792048,,0,0,0,0
2020-10-22 20:00,1903.31,-0.00085567,,0,0,0,0
2020-10-22 21:00,1904.57,0.000662005,,0,0,0,0
2020-10-22 22:00,1907.02,0.00128638,,0,0,0,0
2020-10-22 23:00,1906.55,-0.000246458,,0,0,0,0
2020-10-23 0:00,1905.95,-0.000314705,,0,0,0,0
2020-10-23 1:00,1904.92,-0.000540413,,0,0,0,0
2020-10-23 2:00,1906.49,0.000824182,,0,0,0,0
2020-10-23 3:00,1908.84,0.001232632,,0,0,0,0
2020-10-23 4:00,1911.12,0.001194443,,0,0,0,0
2020-10-23 5:00,1909.25,-0.000978484,,0,0,0,0
2020-10-23 6:00,1910.68,0.000748985,,0,0,0,0
2020-10-23 7:00,1910.78,5.23E-05,67.83235295,0,0,0,0
2020-10-23 8:00,1910.72,-3.14E-05,67.5007886,0,0,0,0
2020-10-23 9:00,1903.46,-0.003799615,41.23586588,0,0,0,0
2020-10-23 10:00,1898.02,-0.002857953,31.38220351,0,0,0,0
2020-10-23 11:00,1898.78,0.000400417,33.7635309,0,0,0,0
2020-10-23 12:00,1900.96,0.001148106,40.17680137,0,0,0,0
2020-10-23 13:00,1903.25,0.001204654,46.0825554,0,0,0,0
2020-10-23 14:00,1902.24,-0.000530671,44.01854454,0,0,0,0
2020-10-23 15:00,1903.72,0.00077803,47.71414223,0,0,0,0
2020-10-23 16:00,1902.05,-0.00087723,44.1707841,0,0,0,0
2020-10-25 18:00,1893.74,-0.00436897,31.59664759,0,0,0,0
2020-10-25 19:00,1898.64,0.002587472,42.06878718,0,0,0,0
2020-10-25 20:00,1900.21,0.000826908,44.97550172,0,0,0,0
2020-10-25 21:00,1897.65,-0.00134722,41.33367885,0,0,0,0
2020-10-25 22:00,1899.1,0.000764103,44.09493489,0,0,0,0
2020-10-25 23:00,1898.42,-0.000358064,43.07110125,0,0,0,0
2020-10-26 0:00,1897.57,-0.000447741,41.76566758,0,0,0,0
2020-10-26 1:00,1897.22,-0.000184446,41.21177699,0,0,0,0
2020-10-26 2:00,1897.86,0.000337336,42.70799604,0,0,0,0
2020-10-26 3:00,1900.49,0.001385771,48.50772123,0,0,0,0
2020-10-26 4:00,1898.53,-0.001031313,44.8628261,0,0,0,0
2020-10-26 5:00,1902.82,0.002259643,53.15913598,0,0,0,0
2020-10-26 6:00,1904.76,0.001019539,56.35716595,0,0,0,0
2020-10-26 7:00,1903.93,-0.00043575,54.63840035,0,0,0,0
2020-10-26 8:00,1901.5,-0.001276307,49.84542016,0,0,0,0
2020-10-26 9:00,1905.22,0.00195635,56.18233968,0,0,0,0
2020-10-26 10:00,1903.67,-0.000813554,53.16800545,0,0,0,0
2020-10-26 11:00,1904.48,0.000425494,54.5406338,0,0,0,0
2020-10-26 12:00,1904.21,-0.000141771,53.97276449,0,0,0,0
2020-10-26 13:00,1902.68,-0.000803483,50.74826878,0,0,0,0
2020-10-26 14:00,1903.46,0.000409948,52.31242538,0,0,0,0
2020-10-26 15:00,1902.49,-0.000509598,50.17822195,0,0,0,0
2020-10-26 16:00,1902.08,-0.000215507,49.26336781,0,0,0,0
2020-10-26 17:00,1902.04,-2.10E-05,49.16918093,0,0,0,0
2020-10-26 18:00,1902.56,0.000273391,50.49428403,0,0,0,0
2020-10-26 19:00,1902.29,-0.000141914,49.76880497,0,0,0,0
2020-10-26 20:00,1905.41,0.001640128,57.38771722,0,0,0,0
2020-10-26 21:00,1907.05,0.000860707,60.75712958,0,0,0,0
2020-10-26 22:00,1908.94,0.000991059,64.26406047,0,0,0,0
2020-10-26 23:00,1907.7,-0.000649575,60.4473578,0,0,0,0
2020-10-27 0:00,1907.74,2.10E-05,60.52879514,0,0,0,0
2020-10-27 1:00,1907.78,2.10E-05,60.61612267,0,0,0,0
2020-10-27 2:00,1908.53,0.000393127,62.30032539,0,0,0,0
2020-10-27 3:00,1904.27,-0.002232084,49.38267501,0,0,0,0
2020-10-27 4:00,1901.37,-0.001522893,42.86660968,0,0,0,0
2020-10-27 5:00,1900.93,-0.000231412,41.96190798,0,0,0,0
2020-10-27 6:00,1900.92,-5.26E-06,41.94024345,0,0,0,0
2020-10-27 7:00,1903,0.001094207,47.9587624,0,0,0,0
2020-10-27 8:00,1905.73,0.001434577,54.60941412,0,0,0,0
2020-10-27 9:00,1906.79,0.000556217,56.91192446,0,0,0,0
2020-10-27 10:00,1905.78,-0.000529686,54.09612236,0,0,0,0
2020-10-27 11:00,1908.72,0.001542675,60.25979543,0,0,0,0
2020-10-27 12:00,1909.45,0.000382455,61.63719759,0,0,0,0
2020-10-27 13:00,1908.71,-0.000387546,59.3900186,0,0,0,0
2020-10-27 14:00,1908.02,-0.000361501,57.29255224,0,0,0,0
2020-10-27 15:00,1908,-1.05E-05,57.22946133,0,0,0,0
2020-10-27 16:00,1907.99,-5.24E-06,57.19554682,0,0,0,0
2020-10-27 17:00,1907.96,-1.57E-05,57.08625106,0,0,0,0
2020-10-27 18:00,1905.04,-0.00153043,47.55986816,0,0,0,0
2020-10-27 19:00,1905.29,0.000131231,48.35450879,0,0,0,0
2020-10-27 20:00,1906.51,0.000640322,52.16399492,0,0,0,0
2020-10-27 21:00,1906.74,0.000120639,52.86980188,0,0,0,0
2020-10-27 22:00,1905.74,-0.000524455,49.45328899,0,0,0,0
2020-10-27 23:00,1906.86,0.000587698,53.10818582,0,0,0,0
2020-10-28 0:00,1908.28,0.00074468,57.32169891,0,0,0,0
2020-10-28 1:00,1908.43,7.86E-05,57.75354125,0,0,0,0
2020-10-28 2:00,1906.43,-0.001047982,50.42691676,0,0,0,0
2020-10-28 3:00,1906.13,-0.000157362,49.41427991,0,0,0,0
2020-10-28 4:00,1904.18,-0.001023015,43.32423795,0,0,0,0
2020-10-28 5:00,1899.93,-0.002231932,33.60363725,0,0,0,0
2020-10-28 6:00,1896.58,-0.001763223,28.22745008,0,0,0,0
2020-10-28 7:00,1891.23,-0.002820867,22.13643768,0,0,0,0
2020-10-28 8:00,1882.15,-0.004801108,15.87526617,0,0,0,0
2020-10-28 9:00,1876.18,-0.003171904,13.22638643,0,0,0,0
2020-10-28 10:00,1871.78,-0.002345191,11.67959412,0,0,0,0
2020-10-28 11:00,1882.73,0.005850046,32.75577497,1,0,0,1
2020-10-28 12:00,1880.64,-0.00111009,31.22419741,0,0,0,0
2020-10-28 13:00,1881.13,0.00026055,32.02665892,0,0,0,0
2020-10-28 14:00,1877.01,-0.002190173,28.96633172,0,0,0,0
2020-10-28 15:00,1876.99,-1.07E-05,28.95186899,0,0,0,0
2020-10-28 16:00,1877.19,0.000106554,29.33185288,0,0,0,0
2020-10-28 17:00,1877.08,-5.86E-05,29.23922839,0,0,0,0
2020-10-28 18:00,1878.19,0.000591344,31.58691677,0,0,0,0
2020-10-28 19:00,1879.4,0.000644237,34.15163671,0,0,0,0
2020-10-28 20:00,1878.4,-0.000532085,33.04893618,0,0,0,0
2020-10-28 21:00,1878.43,1.60E-05,33.11870424,0,0,0,0
2020-10-28 22:00,1878.6,9.05E-05,33.54133699,0,0,0,0
2020-10-28 23:00,1881.9,0.001756627,41.29620399,0,0,0,0
2020-10-29 0:00,1882.42,0.000276316,42.4360532,0,0,0,0
2020-10-29 1:00,1882.78,0.000191243,43.25748897,0,0,0,0
2020-10-29 2:00,1882.95,9.03E-05,43.66629983,0,0,0,0
2020-10-29 3:00,1881.35,-0.00084973,40.69459065,0,0,0,0
2020-10-29 4:00,1877.73,-0.00192415,34.90645237,0,0,0,0
2020-10-29 5:00,1877.35,-0.000202372,34.35406961,0,0,0,0
2020-10-29 6:00,1877.99,0.000340906,36.18568209,0,0,0,0
2020-10-29 7:00,1872.24,-0.003061784,28.49357555,0,0,0,0
2020-10-29 8:00,1864.08,-0.004358416,21.50662356,0,0,0,0
2020-10-29 9:00,1871.86,0.004173641,37.29440841,0,0,0,0
2020-10-29 10:00,1873.8,0.001036402,40.5077395,0,0,0,0
2020-10-29 11:00,1868.77,-0.002684385,35.43714511,0,0,0,0
2020-10-29 12:00,1868.53,-0.000128427,35.21066864,0,0,0,0
2020-10-29 13:00,1867.73,-0.000428144,34.42098868,0,0,0,0
2020-10-29 14:00,1869.16,0.000765635,37.13502902,0,0,0,0
2020-10-29 15:00,1869.52,0.0001926,37.83256328,0,0,0,0
2020-10-29 16:00,1867.59,-0.001032351,35.55486917,0,0,0,0
2020-10-29 17:00,1868.23,0.000342688,36.9112722,0,0,0,0
2020-10-29 18:00,1866.7,-0.000818957,35.01397155,0,0,0,0
2020-10-29 19:00,1868.39,0.000905341,38.75854698,0,0,0,0
2020-10-29 20:00,1867.39,-0.00053522,37.38580992,0,0,0,0
2020-10-29 21:00,1874.68,0.003903844,51.00825321,0,0,0,0
2020-10-29 22:00,1874.64,-2.13E-05,50.94276217,0,0,0,0
2020-10-29 23:00,1876.28,0.000874835,53.57463725,0,0,0,0
2020-10-30 0:00,1873.86,-0.001289786,49.36595691,0,0,0,0
2020-10-30 1:00,1868.6,-0.00280704,41.69833816,0,0,0,0
2020-10-30 2:00,1870.46,0.000995398,44.95422162,0,0,0,0
2020-10-30 3:00,1871.66,0.000641553,47.01026672,0,0,0,0
2020-10-30 4:00,1869.47,-0.001170084,43.79525038,0,0,0,0
2020-10-30 5:00,1874.11,0.002481987,51.38185427,0,0,0,0
2020-10-30 6:00,1876.36,0.00120057,54.5832521,0,0,0,0
2020-10-30 7:00,1879.28,0.001556205,58.41068866,0,0,0,0
2020-10-30 8:00,1887.9,0.004586863,67.19872415,0,0,0,0
2020-10-30 9:00,1885.2,-0.00143016,62.72766537,0,0,0,0
2020-10-30 10:00,1879.54,-0.003002334,54.53603642,0,0,0,0
2020-10-30 11:00,1879.45,-4.79E-05,54.41435189,0,0,0,0
2020-10-30 12:00,1881.66,0.001175876,56.95425128,0,0,0,0
2020-10-30 13:00,1879.69,-0.001046948,54.06261247,0,0,0,0
2020-10-30 14:00,1879.86,9.04E-05,54.27834084,0,0,0,0
2020-10-30 15:00,1877.48,-0.001266052,50.689365,0,0,0,0
2020-10-30 16:00,1878.81,0.000708396,52.57647481,0,0,0,0
2020-11-01 18:00,1877.18,-0.00086757,50.04852468,0,0,0,0
