,date,close,ROI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Entry_signal_long_4,Exit_signal_long_4,Entry_signal_short_4,Exit_signal_short_4,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
58,2020-10-27 4:00,1901.37,-0.001522893,0.747055988,-0.135480931,0.8825369190000001,0,1,1,0,0,0,100000.0,0,0.0,0
59,2020-10-27 5:00,1900.93,-0.000231412,0.352942442,-0.42367558200000005,0.776618024,0,0,0,0,0,0,100000.0,0,0.0,0
60,2020-10-27 6:00,1900.92,-5.26e-06,0.039344166,-0.5898190870000001,0.629163252,0,0,0,0,0,0,100000.0,0,0.0,0
61,2020-10-27 7:00,1903.0,0.001094207,-0.04087493,-0.536030546,0.495155616,0,0,0,0,0,0,100000.0,0,0.0,0
62,2020-10-27 8:00,1905.73,0.001434577,0.11451894,-0.304509341,0.41902828,0,0,0,0,0,0,100000.0,0,0.0,0
63,2020-10-27 9:00,1906.79,0.000556217,0.319519619,-0.079606929,0.39912654799999997,0,0,0,0,0,0,100000.0,0,0.0,0
64,2020-10-27 10:00,1905.78,-0.000529686,0.39592163700000005,-0.002563929,0.398485566,0,0,0,0,0,0,100000.0,0,0.0,0
65,2020-10-27 11:00,1908.72,0.001542675,0.685798755,0.22985055100000001,0.45594820399999997,1,0,0,1,1,0,99000.0,-1000,0.523911312293055,0
66,2020-10-27 12:00,1909.45,0.000382455,0.963328705,0.405904401,0.557424304,0,0,0,0,1,0,99000.0,0,0.523911312293055,0
67,2020-10-27 13:00,1908.71,-0.000387546,1.1107572559999999,0.44266636200000004,0.668090894,0,0,0,0,1,0,99000.0,0,0.523911312293055,0
68,2020-10-27 14:00,1908.02,-0.00036150099999999997,1.158563018,0.39237769899999997,0.7661853190000001,0,0,0,0,1,0,99000.0,0,0.523911312293055,0
69,2020-10-27 15:00,1908.0,-1.05e-05,1.181219236,0.332027134,0.8491921029999999,0,0,0,0,1,0,99000.0,0,0.523911312293055,0
70,2020-10-27 16:00,1907.99,-5.24e-06,1.184710926,0.268415059,0.916295867,0,0,0,0,1,0,99000.0,0,0.523911312293055,0
71,2020-10-27 17:00,1907.96,-1.57e-05,1.171552438,0.204205257,0.967347182,0,0,0,0,1,0,99000.0,0,0.523911312293055,0
72,2020-10-27 18:00,1905.04,-0.00153043,0.914957584,-0.041911678,0.956869262,0,1,1,0,0,0,99998.07200637076,998,0.0,0
73,2020-10-27 19:00,1905.29,0.000131231,0.723437883,-0.186745103,0.9101829859999999,0,0,0,0,0,0,99998.07200637076,0,0.0,0
74,2020-10-27 20:00,1906.51,0.0006403219999999999,0.662464466,-0.198174817,0.8606392820000001,0,0,0,0,0,0,99998.07200637076,0,0.0,0
75,2020-10-27 21:00,1906.74,0.000120639,0.625491395,-0.18811830899999998,0.813609705,0,0,0,0,0,0,99998.07200637076,0,0.0,0
76,2020-10-27 22:00,1905.74,-0.000524455,0.509623704,-0.243188801,0.752812505,0,0,0,0,0,0,99998.07200637076,0,0.0,0
77,2020-10-27 23:00,1906.86,0.000587698,0.502381225,-0.20034502399999998,0.702726249,0,0,0,0,0,0,99998.07200637076,0,0.0,0
78,2020-10-28 0:00,1908.28,0.00074468,0.604258129,-0.078774496,0.683032625,0,0,0,0,0,0,99998.07200637076,0,0.0,0
79,2020-10-28 1:00,1908.43,7.859999999999999e-05,0.6891558959999999,0.004898617,0.6842572790000001,1,0,0,1,1,0,98998.07200637076,-1000,0.5239909244771881,0
80,2020-10-28 2:00,1906.43,-0.001047982,0.588273452,-0.07678706099999999,0.665060514,0,1,0,0,0,0,99997.0240245218,998,0.0,0
81,2020-10-28 3:00,1906.13,-0.000157362,0.478598906,-0.14916928599999998,0.627768192,0,0,0,0,0,0,99997.0240245218,0,0.0,0
82,2020-10-28 4:00,1904.18,-0.001023015,0.23166188100000001,-0.316885049,0.54854693,0,0,0,0,0,0,99997.0240245218,0,0.0,0
83,2020-10-28 5:00,1899.93,-0.0022319320000000003,-0.303478659,-0.6816204709999999,0.378141812,0,0,0,0,0,0,99997.0240245218,0,0.0,0
84,2020-10-28 6:00,1896.58,-0.001763223,-0.986526334,-1.0917345170000001,0.10520818300000001,0,0,0,0,0,0,99997.0240245218,0,0.0,0
85,2020-10-28 7:00,1891.23,-0.002820867,-1.9372158080000002,-1.633939192,-0.303276615,0,0,0,0,0,0,99997.0240245218,0,0.0,0
86,2020-10-28 8:00,1882.15,-0.004801108,-3.384311939,-2.464828259,-0.91948368,0,0,0,0,0,0,99997.0240245218,0,0.0,0
87,2020-10-28 9:00,1876.18,-0.003171904,-4.9557483719999995,-3.2290117539999996,-1.7267366180000001,0,0,0,0,0,0,99997.0240245218,0,0.0,0
88,2020-10-28 10:00,1871.78,-0.002345191,-6.48145215,-3.803772425,-2.677679725,0,0,0,0,0,0,99997.0240245218,0,0.0,0
89,2020-10-28 11:00,1882.73,0.005850045999999999,-6.7294371360000005,-3.241405929,-3.4880312069999997,0,0,0,0,0,0,99997.0240245218,0,0.0,0
90,2020-10-28 12:00,1880.64,-0.00111009,-7.013762272,-2.820584852,-4.19317742,0,0,0,0,0,0,99997.0240245218,0,0.0,0
91,2020-10-28 13:00,1881.13,0.00026055,-7.117506896,-2.339463581,-4.778043315,0,0,0,0,0,0,99997.0240245218,0,0.0,0
92,2020-10-28 14:00,1877.01,-0.0021901729999999997,-7.446338076,-2.134635809,-5.311702267,0,0,0,0,0,0,99997.0240245218,0,0.0,0
93,2020-10-28 15:00,1876.99,-1.07e-05,-7.620706231000001,-1.8472031709999999,-5.77350306,0,0,0,0,0,0,99997.0240245218,0,0.0,0
94,2020-10-28 16:00,1877.19,0.000106554,-7.6545193860000005,-1.504813061,-6.149706325,0,0,0,0,0,0,99997.0240245218,0,0.0,0
95,2020-10-28 17:00,1877.08,-5.8599999999999995e-05,-7.602555112999999,-1.16227903,-6.440276083,0,0,0,0,0,0,99997.0240245218,0,0.0,0
96,2020-10-28 18:00,1878.19,0.000591344,-7.38665655,-0.7571043740000001,-6.629552176,0,0,0,0,0,0,99997.0240245218,0,0.0,0
97,2020-10-28 19:00,1879.4,0.000644237,-7.036802616,-0.325800352,-6.711002263999999,0,0,0,0,0,0,99997.0240245218,0,0.0,0
98,2020-10-28 20:00,1878.4,-0.000532085,-6.762281128,-0.041023091,-6.721258037,0,0,0,0,0,0,99997.0240245218,0,0.0,0
99,2020-10-28 21:00,1878.43,1.6e-05,-6.467743994,0.20281123399999998,-6.670555228,1,0,0,1,1,0,98997.0240245218,-1000,0.5323594704087988,0
100,2020-10-28 22:00,1878.6,9.05e-05,-6.149713545,0.416673347,-6.566386892000001,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
101,2020-10-28 23:00,1881.9,0.0017566270000000002,-5.567214321,0.799338057,-6.366552378,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
102,2020-10-29 0:00,1882.42,0.000276316,-5.005914766,1.08851009,-6.094424855,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
103,2020-10-29 1:00,1882.78,0.00019124299999999998,-4.480384746,1.291232087,-5.7716168329999995,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
104,2020-10-29 2:00,1882.95,9.03e-05,-4.004024933,1.41407352,-5.418098453,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
105,2020-10-29 3:00,1881.35,-0.00084973,-3.71281397,1.3642275869999998,-5.077041557,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
106,2020-10-29 4:00,1877.73,-0.00192415,-3.73112089,1.076736533,-4.807857423,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
107,2020-10-29 5:00,1877.35,-0.000202372,-3.733257413,0.859680008,-4.592937421,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
108,2020-10-29 6:00,1877.99,0.000340906,-3.641332952,0.761283575,-4.402616528,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
109,2020-10-29 7:00,1872.24,-0.003061784,-3.98650515,0.332889102,-4.3193942519999995,0,0,0,0,1,0,98997.0240245218,0,0.5323594704087988,0
110,2020-10-29 8:00,1864.08,-0.0043584159999999995,-4.862449121,-0.434443895,-4.428005226,0,1,1,0,0,0,99989.38466612143,992,0.0,0
111,2020-10-29 9:00,1871.86,0.004173641,-4.872690704,-0.35574838200000003,-4.516942321,0,0,0,0,0,0,99989.38466612143,0,0.0,0
112,2020-10-29 10:00,1873.8,0.001036402,-4.670427662,-0.12278827199999999,-4.5476393889999995,0,0,0,0,0,0,99989.38466612143,0,0.0,0
113,2020-10-29 11:00,1868.77,-0.002684385,-4.859988781,-0.249879514,-4.610109268,0,0,0,0,0,0,99989.38466612143,0,0.0,0
114,2020-10-29 12:00,1868.53,-0.000128427,-4.97226614,-0.289725497,-4.682540642,0,0,0,0,0,0,99989.38466612143,0,0.0,0
115,2020-10-29 13:00,1867.73,-0.00042814400000000004,-5.0673863930000005,-0.307876601,-4.759509792,0,0,0,0,0,0,99989.38466612143,0,0.0,0
116,2020-10-29 14:00,1869.16,0.000765635,-4.9700887410000005,-0.16846315899999997,-4.801625582,0,0,0,0,0,0,99989.38466612143,0,0.0,0
117,2020-10-29 15:00,1869.52,0.0001926,-4.80850125,-0.0055005340000000005,-4.803000716000001,0,0,0,0,0,0,99989.38466612143,0,0.0,0
118,2020-10-29 16:00,1867.59,-0.0010323510000000001,-4.781063743,0.017549578,-4.798613321,1,0,0,1,1,0,98989.38466612143,-1000,0.5354494294786329,0
119,2020-10-29 17:00,1868.23,0.000342688,-4.654027933,0.115668311,-4.769696243,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
120,2020-10-29 18:00,1866.7,-0.0008189569999999999,-4.623512378,0.11694709199999999,-4.74045947,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
121,2020-10-29 19:00,1868.39,0.000905341,-4.412099766,0.262687764,-4.674787529,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
122,2020-10-29 20:00,1867.39,-0.00053522,-4.275954844,0.319066148,-4.595020992,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
123,2020-10-29 21:00,1874.68,0.003903844,-3.539021304,0.8447997509999999,-4.383821055,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
124,2020-10-29 22:00,1874.64,-2.13e-05,-2.9245118760000004,1.1674473429999999,-4.091959219,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
125,2020-10-29 23:00,1876.28,0.000874835,-2.27890464,1.4504436630000002,-3.729348303,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
126,2020-10-30 0:00,1873.86,-0.001289786,-1.940165014,1.431346631,-3.371511645,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
127,2020-10-30 1:00,1868.6,-0.00280704,-2.072261718,1.039399942,-3.11166166,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
128,2020-10-30 2:00,1870.46,0.000995398,-2.0037647,0.886317568,-2.890082268,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
129,2020-10-30 3:00,1871.66,0.000641553,-1.831537524,0.846835795,-2.678373319,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
130,2020-10-30 4:00,1869.47,-0.0011700839999999998,-1.8504303340000001,0.662354388,-2.5127847219999997,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
131,2020-10-30 5:00,1874.11,0.002481987,-1.4740024180000002,0.8310258429999999,-2.305028261,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
132,2020-10-30 6:00,1876.36,0.00120057,-0.9827953340000001,1.057786342,-2.040581676,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
133,2020-10-30 7:00,1879.28,0.001556205,-0.353812059,1.349415693,-1.7032277519999999,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
134,2020-10-30 8:00,1887.9,0.004586863,0.830648479,2.027100985,-1.196452506,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
135,2020-10-30 9:00,1885.2,-0.00143016,1.5337939319999998,2.18419715,-0.650403219,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
136,2020-10-30 10:00,1879.54,-0.003002334,1.615702262,1.812884384,-0.197182122,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
137,2020-10-30 11:00,1879.45,-4.79e-05,1.654283406,1.481172423,0.173110983,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
138,2020-10-30 12:00,1881.66,0.001175876,1.8419548630000002,1.3350751029999999,0.5068797589999999,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
139,2020-10-30 13:00,1879.69,-0.001046948,1.8108489680000002,1.0431753670000001,0.7676736009999999,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
140,2020-10-30 14:00,1879.86,9.04e-05,1.7794030509999998,0.80938356,0.970019491,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
141,2020-10-30 15:00,1877.48,-0.001266052,1.544630289,0.459688639,1.0849416509999998,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
142,2020-10-30 16:00,1878.81,0.000708396,1.449185757,0.291395285,1.157790472,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
143,2020-11-01 18:00,1877.18,-0.00086757,1.227863851,0.056058703,1.171805148,0,0,0,0,1,0,98989.38466612143,0,0.5354494294786329,0
144,2020-11-01 19:00,1875.15,-0.001081409,0.878533424,-0.234617379,1.113150803,0,1,1,0,0,0,99993.43266380829,1004,0.0,0
145,2020-11-01 20:00,1881.27,0.0032637390000000003,1.0830348459999999,-0.024092766,1.107127612,0,0,0,0,0,0,99993.43266380829,0,0.0,0
146,2020-11-01 21:00,1884.0,0.001451147,1.4486922569999998,0.273251717,1.175440541,0,0,0,1,0,0,99993.43266380829,0,0.0,0
147,2020-11-01 22:00,1882.46,-0.00081741,1.595817668,0.33630170200000004,1.259515966,0,0,0,0,0,0,99993.43266380829,0,0.0,0
148,2020-11-01 23:00,1880.53,-0.001025254,1.538940795,0.223539863,1.315400932,0,0,0,0,0,0,99993.43266380829,0,0.0,0
149,2020-11-02 0:00,1884.27,0.001988801,1.7751889330000001,0.36783040100000003,1.407358532,0,0,0,0,0,0,99993.43266380829,0,0.0,0
150,2020-11-02 1:00,1884.11,-8.49e-05,1.927290022,0.415945192,1.51134483,0,0,0,0,0,0,99993.43266380829,0,0.0,0
151,2020-11-02 2:00,1885.0,0.000472372,2.095491274,0.467317155,1.628174119,0,0,0,0,0,0,99993.43266380829,0,0.0,0
152,2020-11-02 3:00,1884.34,-0.00035013300000000003,2.150743067,0.418055158,1.7326879080000002,0,0,0,0,0,0,99993.43266380829,0,0.0,0
153,2020-11-02 4:00,1887.09,0.001459397,2.388894835,0.524965541,1.863929294,0,0,0,0,0,0,99993.43266380829,0,0.0,0
154,2020-11-02 5:00,1888.47,0.000731285,2.658342576,0.635530625,2.02281195,0,0,0,0,0,0,99993.43266380829,0,0.0,0
155,2020-11-02 6:00,1888.56,4.77e-05,2.84633334,0.658817112,2.1875162280000002,0,0,0,0,0,0,99993.43266380829,0,0.0,0
156,2020-11-02 7:00,1888.77,0.000111196,2.977934841,0.6323348910000001,2.345599951,0,0,0,0,0,0,99993.43266380829,0,0.0,0
157,2020-11-02 8:00,1889.61,0.000444734,3.114113398,0.614810758,2.49930264,0,0,0,0,0,0,99993.43266380829,0,0.0,0
158,2020-11-02 9:00,1888.81,-0.00042336800000000003,3.1214998639999996,0.497757779,2.623742085,0,0,0,0,0,0,99993.43266380829,0,0.0,0
159,2020-11-02 10:00,1891.19,0.0012600530000000001,3.2815718830000002,0.526263838,2.755308045,0,0,0,0,0,0,99993.43266380829,0,0.0,0
160,2020-11-02 11:00,1893.11,0.0010152339999999998,3.5227499960000004,0.613953561,2.908796435,0,0,0,0,0,0,99993.43266380829,0,0.0,0
161,2020-11-02 12:00,1893.68,0.000301092,3.7170319939999996,0.6465884470000001,3.070443547,0,0,0,0,0,0,99993.43266380829,0,0.0,0
162,2020-11-02 13:00,1892.49,-0.000628406,3.73195912,0.529212459,3.2027466610000004,0,0,0,0,0,0,99993.43266380829,0,0.0,0
163,2020-11-02 14:00,1894.38,0.000998684,3.851893944,0.519317826,3.332576118,0,0,0,0,0,0,99993.43266380829,0,0.0,0
164,2020-11-02 15:00,1895.48,0.000580665,3.989713035,0.525709534,3.464003501,0,0,0,0,0,0,99993.43266380829,0,0.0,0
165,2020-11-02 16:00,1895.48,0.0,4.05222414,0.47057651100000003,3.581647629,0,0,0,0,0,0,99993.43266380829,0,0.0,0
166,2020-11-02 17:00,1895.32,-8.44e-05,4.042257351,0.368487778,3.673769573,0,0,0,0,0,0,99993.43266380829,0,0.0,0
167,2020-11-02 18:00,1894.84,-0.000253255,3.950092405,0.221058265,3.72903414,0,0,0,0,0,0,99993.43266380829,0,0.0,0
168,2020-11-02 19:00,1893.55,-0.000680796,3.72996212,0.0007423839999999999,3.729219736,0,0,0,0,0,0,99993.43266380829,0,0.0,0
169,2020-11-02 20:00,1897.71,0.002196932,3.8468405339999996,0.09409663900000001,3.752743895,0,0,0,0,0,0,99993.43266380829,0,0.0,0
170,2020-11-02 21:00,1895.76,-0.001027554,3.7390177469999997,-0.010980918999999999,3.749998666,0,1,1,0,0,0,99993.43266380829,0,0.0,0
171,2020-11-02 22:00,1893.04,-0.001434781,3.3949512580000003,-0.284037926,3.6789891839999997,0,0,0,0,0,0,99993.43266380829,0,0.0,0
172,2020-11-02 23:00,1891.76,-0.0006761610000000001,2.984586331,-0.555522282,3.5401086139999998,0,0,0,0,0,0,99993.43266380829,0,0.0,0
173,2020-11-03 0:00,1892.12,0.000190299,2.6577809169999997,-0.705862157,3.3636430739999996,0,0,0,0,0,0,99993.43266380829,0,0.0,0
174,2020-11-03 1:00,1893.47,0.000713485,2.479140996,-0.7076016629999999,3.1867426589999996,0,0,0,0,0,0,99993.43266380829,0,0.0,0
175,2020-11-03 2:00,1890.56,-0.001536861,2.078791872,-0.886360629,2.9651525010000004,0,0,0,0,0,0,99993.43266380829,0,0.0,0
176,2020-11-03 3:00,1895.65,0.0026923240000000003,2.147477979,-0.654139618,2.801617597,0,0,0,0,0,0,99993.43266380829,0,0.0,0
177,2020-11-03 4:00,1899.34,0.0019465620000000002,2.471178171,-0.264351541,2.735529712,0,0,0,0,0,0,99993.43266380829,0,0.0,0
178,2020-11-03 5:00,1897.27,-0.0010898519999999999,2.531499653,-0.16322404699999998,2.6947237,0,0,0,0,0,0,99993.43266380829,0,0.0,0
179,2020-11-03 6:00,1899.26,0.001048875,2.708657513,0.011147051000000002,2.697510463,1,0,0,1,1,0,98993.43266380829,-1000,0.526520855491086,0
180,2020-11-03 7:00,1900.41,0.000605499,2.908326406,0.168652755,2.7396736510000004,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
181,2020-11-03 8:00,1906.73,0.003325598,3.535778372,0.636883777,2.898894595,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
182,2020-11-03 9:00,1900.9,-0.0030575909999999997,3.522006797,0.49848976100000003,3.0235170360000003,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
183,2020-11-03 10:00,1907.48,0.003461518,3.9959805569999998,0.777970817,3.21800974,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
184,2020-11-03 11:00,1906.67,-0.000424644,4.257173895,0.8313313240000001,3.4258425710000004,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
185,2020-11-03 12:00,1909.1,0.001274473,4.607143902,0.945041065,3.662102837,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
186,2020-11-03 13:00,1905.95,-0.001649992,4.577551811,0.732359179,3.845192632,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
187,2020-11-03 14:00,1906.76,0.000424985,4.566816677,0.577299236,3.9895174410000003,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
188,2020-11-03 15:00,1906.02,-0.00038809300000000005,4.447331125,0.36625094799999997,4.081080178000001,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
189,2020-11-03 16:00,1909.17,0.001652658,4.554317304,0.378589701,4.175727603,0,0,0,0,1,0,98993.43266380829,0,0.526520855491086,0
