,date,close,ROI,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,Entry_signal_long_1,Exit_signal_long_1,Entry_signal_short_1,Exit_signal_short_1,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
976,2020-12-20 20:00,1896.78,0.0042833920000000004,2.52043871,1.562385329,0.958053382,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
977,2020-12-20 21:00,1897.11,0.00017397900000000002,3.670105762,2.169641904,1.500463858,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
978,2020-12-20 22:00,1895.38,-0.000911913,4.181686388999999,2.144978025,2.036708364,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
979,2020-12-20 23:00,1899.95,0.002411126,5.059032561,2.4178593580000003,2.641173203,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
980,2020-12-21 0:00,1902.76,0.001478986,5.946165561,2.643993886,3.302171675,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
981,2020-12-21 1:00,1899.68,-0.001618701,6.048862317,2.197352514,3.851509803,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
982,2020-12-21 2:00,1894.36,-0.002800472,5.300691088,1.159345028,4.14134606,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
983,2020-12-21 3:00,1896.63,0.001198294,4.962677268,0.657064966,4.305612302,0,0,0,0,2,0,97991.60574558446,0,1.059676151619345,0
984,2020-12-21 4:00,1886.54,-0.005319961999999999,3.298471995,-0.805712245,4.10418424,0,1,1,0,0,0,99990.72719266042,1999,0.0,0
985,2020-12-21 5:00,1870.43,-0.008539443,-0.060329147,-3.33161071,3.271281563,0,0,0,0,0,0,99990.72719266042,0,0.0,0
986,2020-12-21 6:00,1878.69,0.004416097,-1.34937381,-3.696524298,2.347150488,0,0,0,0,0,0,99990.72719266042,0,0.0,0
987,2020-12-21 7:00,1879.91,0.000649389,-2.073357434,-3.536406338,1.463048904,0,0,0,0,0,0,99990.72719266042,0,0.0,0
988,2020-12-21 8:00,1882.48,0.0013670870000000001,-2.205904291,-2.9351625560000003,0.729258265,0,0,0,0,0,0,99990.72719266042,0,0.0,0
989,2020-12-21 9:00,1880.59,-0.001003995,-2.503242386,-2.586000521,0.082758135,0,0,0,0,0,0,99990.72719266042,0,0.0,0
990,2020-12-21 10:00,1877.84,-0.0014623070000000001,-3.024022001,-2.485424108,-0.5385978920000001,0,0,0,0,0,0,99990.72719266042,0,0.0,0
991,2020-12-21 11:00,1880.46,0.00139522,-2.987118254,-1.958816289,-1.028301965,0,0,0,0,0,0,99990.72719266042,0,0.0,0
992,2020-12-21 12:00,1878.09,-0.00126033,-3.211890993,-1.746871223,-1.46501977,0,0,0,0,0,0,99990.72719266042,0,0.0,0
993,2020-12-21 13:00,1877.36,-0.000388693,-3.401793112,-1.5494186730000001,-1.852374439,0,0,0,0,0,0,99990.72719266042,0,0.0,0
994,2020-12-21 14:00,1878.34,0.00052201,-3.3386573760000005,-1.18902635,-2.149631026,0,0,0,0,0,0,99990.72719266042,0,0.0,0
995,2020-12-21 15:00,1875.99,-0.001251105,-3.5351541810000002,-1.108418524,-2.426735657,0,0,0,0,0,0,99990.72719266042,0,0.0,0
996,2020-12-21 16:00,1876.89,0.000479747,-3.4844922410000003,-0.846205267,-2.638286974,0,0,0,0,0,0,99990.72719266042,0,0.0,0
997,2020-12-21 17:00,1876.97,4.26e-05,-3.367771835,-0.583587889,-2.784183946,0,0,0,0,0,0,99990.72719266042,0,0.0,0
998,2020-12-21 18:00,1878.99,0.001076203,-2.9519539339999996,-0.134215991,-2.8177379439999997,0,0,0,0,0,0,99990.72719266042,0,0.0,0
999,2020-12-21 19:00,1879.26,0.00014369399999999998,-2.562851299,0.203909316,-2.766760615,1,0,0,1,1,0,98990.72719266042,-1000,0.5321243468173643,0
1000,2020-12-21 20:00,1881.67,0.00128242,-1.919488804,0.6778174490000001,-2.597306253,0,0,0,0,1,0,98990.72719266042,0,0.5321243468173643,0
1001,2020-12-21 21:00,1883.56,0.001004427,-1.177626659,1.135743675,-2.313370334,0,0,0,0,1,0,98990.72719266042,0,0.5321243468173643,0
1002,2020-12-21 22:00,1880.37,-0.001693601,-1.048176119,1.012155371,-2.060331491,0,0,0,0,1,0,98990.72719266042,0,0.5321243468173643,0
1003,2020-12-21 23:00,1880.76,0.00020740599999999999,-0.8842580390000001,0.9408587620000001,-1.8251168000000002,0,0,0,0,1,0,98990.72719266042,0,0.5321243468173643,0
1004,2020-12-22 0:00,1876.06,-0.00249899,-1.367664284,0.365962014,-1.7336262969999998,0,0,0,0,1,0,98990.72719266042,0,0.5321243468173643,0
1005,2020-12-22 1:00,1870.08,-0.003187531,-2.467089623,-0.586770661,-1.8803189619999998,0,1,1,0,0,0,99985.84229115663,995,0.0,0
1006,2020-12-22 2:00,1869.74,-0.00018181,-3.239267345,-1.0871587059999999,-2.152108639,0,0,0,0,0,0,99985.84229115663,0,0.0,0
1007,2020-12-22 3:00,1871.35,0.000861082,-3.508397707,-1.085031255,-2.423366452,0,0,0,0,0,0,99985.84229115663,0,0.0,0
1008,2020-12-22 4:00,1872.15,0.000427499,-3.5227646760000004,-0.8795185790000001,-2.643246097,0,0,0,0,0,0,99985.84229115663,0,0.0,0
1009,2020-12-22 5:00,1872.84,0.00036856,-3.3711501160000004,-0.582323215,-2.788826901,0,0,0,0,0,0,99985.84229115663,0,0.0,0
1010,2020-12-22 6:00,1872.43,-0.000218919,-3.249682242,-0.36868427299999995,-2.8809979689999996,0,0,0,0,0,0,99985.84229115663,0,0.0,0
1011,2020-12-22 7:00,1872.73,0.00016022,-3.0587517810000002,-0.14220305,-2.916548732,0,0,0,0,0,0,99985.84229115663,0,0.0,0
1012,2020-12-22 8:00,1878.88,0.0032839759999999996,-2.054381722,0.6897336070000001,-2.74411533,1,0,0,1,1,0,98985.84229115663,-1000,0.5322319679809248,0
1013,2020-12-22 9:00,1874.39,-0.002389722,-1.892314373,0.681440765,-2.573755138,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1014,2020-12-22 10:00,1861.85,-0.006690176999999999,-3.386159391,-0.649923402,-2.736235989,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1015,2020-12-22 11:00,1865.15,0.001772431,-3.9406728510000004,-0.96354949,-2.9771233610000003,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1016,2020-12-22 12:00,1867.77,0.001404713,-3.909103118,-0.745583806,-3.163519313,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1017,2020-12-22 13:00,1862.36,-0.002896502,-4.518213345,-1.0837552259999998,-3.434458119,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1018,2020-12-22 14:00,1864.76,0.001288687,-4.542468792,-0.886408538,-3.656060254,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1019,2020-12-22 15:00,1861.32,-0.001844741,-4.919569233,-1.010807183,-3.90876205,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1020,2020-12-22 16:00,1860.84,-0.000257882,-5.149850975,-0.99287114,-4.156979835,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1021,2020-12-22 17:00,1860.4,-0.000236452,-5.266416833,-0.887549598,-4.378867233999999,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1022,2020-12-22 18:00,1864.33,0.0021124489999999998,-4.726384271000001,-0.27801363,-4.4483706419999995,0,0,0,0,1,0,98985.84229115663,0,0.5322319679809248,0
1023,2020-12-22 19:00,1863.76,-0.00030574,-4.32390904,0.099569281,-4.423478321,1,0,0,1,2,0,97985.84229115663,-1000,1.068781738337623,0
1024,2020-12-22 20:00,1865.99,0.001196506,-3.6591506139999996,0.611462166,-4.27061278,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1025,2020-12-22 21:00,1865.79,-0.000107182,-3.141459795,0.903322388,-4.044782183,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1026,2020-12-22 22:00,1864.9,-0.00047701,-2.828820634,0.972769239,-3.801589873,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1027,2020-12-22 23:00,1866.9,0.0010724439999999999,-2.287988487,1.210881109,-3.498869596,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1028,2020-12-23 0:00,1866.52,-0.00020354599999999998,-1.909258919,1.271688542,-3.18094746,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1029,2020-12-23 1:00,1865.59,-0.000498253,-1.72502066,1.16474144,-2.8897621,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1030,2020-12-23 2:00,1866.59,0.0005360230000000001,-1.428589151,1.16893836,-2.59752751,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1031,2020-12-23 3:00,1869.44,0.001526848,-0.8158883029999999,1.4253113659999999,-2.2411996690000002,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1032,2020-12-23 4:00,1868.91,-0.000283507,-0.435778848,1.444336656,-1.880115505,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1033,2020-12-23 5:00,1865.86,-0.001631967,-0.558716025,1.057119584,-1.6158356090000001,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1034,2020-12-23 6:00,1864.82,-0.000557384,-0.7709197659999999,0.675932674,-1.44685244,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1035,2020-12-23 7:00,1861.51,-0.00177497,-1.340035143,0.085453838,-1.425488981,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1036,2020-12-23 8:00,1868.5,0.003755016,-0.79748975,0.502399385,-1.299889135,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1037,2020-12-23 9:00,1876.51,0.0042868609999999994,0.65405729,1.56315714,-0.90909985,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1038,2020-12-23 10:00,1871.67,-0.0025792560000000003,1.031634849,1.5525877590000001,-0.52095291,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1039,2020-12-23 11:00,1874.48,0.0015013329999999999,1.64675767,1.7341684640000001,-0.087410794,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1040,2020-12-23 12:00,1873.17,-0.00069886,1.876404965,1.571052607,0.305352358,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1041,2020-12-23 13:00,1873.41,0.000128125,2.0323898209999998,1.38162997,0.650759851,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1042,2020-12-23 14:00,1871.7,-0.000912774,1.8770783080000002,0.981054766,0.896023542,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1043,2020-12-23 15:00,1872.48,0.000416733,1.831765556,0.748593611,1.083171945,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1044,2020-12-23 16:00,1872.89,0.000218961,1.816559255,0.5867098479999999,1.2298494070000001,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1045,2020-12-23 17:00,1872.24,-0.00034705699999999995,1.6837556230000001,0.36312497299999996,1.32063065,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1046,2020-12-23 18:00,1872.76,0.000277742,1.6241216280000002,0.24279278199999998,1.381328846,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1047,2020-12-23 19:00,1873.26,0.000266986,1.614802205,0.186778687,1.428023518,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1048,2020-12-23 20:00,1876.64,0.001804341,2.019428831,0.473124251,1.54630458,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1049,2020-12-23 21:00,1877.06,0.00022380400000000003,2.3198834390000003,0.618863087,1.7010203519999998,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1050,2020-12-23 22:00,1876.36,-0.000372924,2.393540566,0.5540161720000001,1.839524395,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1051,2020-12-23 23:00,1875.4,-0.000511629,2.2712064030000003,0.345345606,1.925860796,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1052,2020-12-24 0:00,1875.89,0.000261278,2.203167976,0.22184574399999998,1.981322232,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1053,2020-12-24 1:00,1877.2,0.000698335,2.282571756,0.240999619,2.0415721369999997,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1054,2020-12-24 2:00,1876.61,-0.000314298,2.215128534,0.13884511800000002,2.076283416,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1055,2020-12-24 3:00,1879.47,0.001524025,2.498246892,0.33757078,2.160676112,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1056,2020-12-24 4:00,1878.11,-0.000723608,2.469376096,0.24695998800000002,2.222416108,0,0,0,0,2,0,97985.84229115663,0,1.068781738337623,0
1057,2020-12-24 5:00,1872.82,-0.002816661,1.704429552,-0.414389245,2.118818797,0,1,1,0,0,0,99987.4781063501,2001,0.0,0
1058,2020-12-24 6:00,1876.39,0.001906216,1.5979132169999999,-0.41672446399999996,2.014637681,0,0,0,0,0,0,99987.4781063501,0,0.0,0
1059,2020-12-24 7:00,1874.74,-0.0008793480000000001,1.273650895,-0.592789429,1.866440324,0,0,0,0,0,0,99987.4781063501,0,0.0,0
1060,2020-12-24 8:00,1873.79,-0.0005067369999999999,0.8938967090000001,-0.778034892,1.671931601,0,0,0,0,0,0,99987.4781063501,0,0.0,0
1061,2020-12-24 9:00,1876.99,0.001707769,1.02752715,-0.515523561,1.543050711,0,0,0,0,0,0,99987.4781063501,0,0.0,0
1062,2020-12-24 10:00,1877.67,0.00036228199999999996,1.190548125,-0.28200206899999997,1.472550194,0,0,0,0,0,0,99987.4781063501,0,0.0,0
1063,2020-12-24 11:00,1878.99,0.0007029989999999999,1.455097337,-0.013962285,1.4690596219999998,0,0,0,0,0,0,99987.4781063501,0,0.0,0
1064,2020-12-24 12:00,1879.92,0.0004949469999999999,1.7348776419999998,0.212654416,1.522223226,1,0,0,1,1,0,98987.4781063501,-1000,0.5319375292565641,0
1065,2020-12-24 13:00,1879.45,-0.00025001099999999996,1.835936895,0.250970935,1.58496596,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1066,2020-12-24 14:00,1883.46,0.002133603,2.396868955,0.6495223960000001,1.7473465590000001,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1067,2020-12-27 18:00,1888.57,0.0027130920000000003,3.4160760889999997,1.3349836240000001,2.081092465,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1068,2020-12-27 19:00,1887.83,-0.000391831,3.970544243,1.511561422,2.4589828209999998,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1069,2020-12-27 20:00,1898.47,0.005636101,5.679551134,2.576454651,3.1030964830000003,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1070,2020-12-27 21:00,1896.85,-0.000853319,6.5604741660000006,2.765902146,3.79457202,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1071,2020-12-27 22:00,1895.29,-0.0008224160000000001,6.845965721000001,2.441114961,4.40485076,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1072,2020-12-27 23:00,1894.8,-0.00025853599999999997,6.845182664,1.9522655230000001,4.892917141,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1073,2020-12-28 0:00,1890.44,-0.002301034,6.133817216000001,0.99272006,5.141097156,0,0,0,0,1,0,98987.4781063501,0,0.5319375292565641,0
1074,2020-12-28 1:00,1886.91,-0.00186729,5.0433806930000005,-0.07817317,5.121553863,0,1,1,0,0,0,99991.19634967961,1003,0.0,0
1075,2020-12-28 2:00,1885.38,-0.000810849,3.969569401,-0.92158757,4.891156971,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1076,2020-12-28 3:00,1883.47,-0.001013058,2.8793074880000002,-1.609479586,4.488787073999999,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1077,2020-12-28 4:00,1885.49,0.001072489,2.315499925,-1.73862972,4.054129644,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1078,2020-12-28 5:00,1879.31,-0.0032776629999999997,1.058555184,-2.396459568,3.455014752,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1079,2020-12-28 6:00,1872.67,-0.003533212,-0.723497768,-3.342810016,2.619312248,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1080,2020-12-28 7:00,1876.67,0.0021359879999999997,-1.4436665659999999,-3.2503830519999997,1.806716485,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1081,2020-12-28 8:00,1887.93,0.005999989,-0.445125988,-1.801473979,1.356347991,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1082,2020-12-28 9:00,1893.83,0.003125116,1.044652723,-0.249356214,1.294008937,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1083,2020-12-28 10:00,1881.09,-0.006727109,0.403998222,-0.712008572,1.116006794,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1084,2020-12-28 11:00,1879.38,-0.000909047,-0.281696845,-1.118162911,0.836466066,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1085,2020-12-28 12:00,1876.62,-0.0014685689999999999,-1.123265137,-1.567784962,0.444519826,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1086,2020-12-28 13:00,1876.07,-0.00029308,-1.7678434219999999,-1.7698905980000001,0.002047176,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1087,2020-12-28 14:00,1876.12,2.6700000000000002e-05,-2.18132618,-1.746698685,-0.434627495,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1088,2020-12-28 15:00,1873.54,-0.001375179,-2.76840841,-1.867024732,-0.901383678,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1089,2020-12-28 16:00,1873.69,8.01e-05,-3.107892645,-1.765207173,-1.342685471,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1090,2020-12-28 17:00,1873.76,3.74e-05,-3.2759543730000003,-1.546615122,-1.729339252,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1091,2020-12-28 18:00,1876.76,0.001601059,-2.934665608,-0.964261085,-1.970404523,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1092,2020-12-28 19:00,1878.91,0.001145591,-2.351740914,-0.305069113,-2.046671801,0,0,0,0,0,0,99991.19634967961,0,0.0,0
1093,2020-12-28 20:00,1878.5,-0.00021821200000000002,-1.945900404,0.080617118,-2.026517522,1,0,0,1,1,0,98991.19634967961,-1000,0.5323396326856534,0
1094,2020-12-28 21:00,1878.14,-0.000191642,-1.666904076,0.287690756,-1.954594833,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1095,2020-12-28 22:00,1879.84,0.0009051510000000001,-1.212726792,0.5934944320000001,-1.806221225,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1096,2020-12-28 23:00,1877.38,-0.001308622,-1.190122111,0.492879291,-1.683001402,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1097,2020-12-29 0:00,1877.05,-0.000175777,-1.193429465,0.391657549,-1.585087014,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1098,2020-12-29 1:00,1878.68,0.0008683839999999999,-0.957617908,0.501975285,-1.4595931930000001,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1099,2020-12-29 2:00,1879.86,0.0006281009999999999,-0.616587153,0.674404832,-1.290991985,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1100,2020-12-29 3:00,1877.9,-0.001042631,-0.620371726,0.536496207,-1.156867933,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1101,2020-12-29 4:00,1882.02,0.00219394,-0.069504825,0.869890487,-0.939395312,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1102,2020-12-29 5:00,1877.66,-0.00231666,-0.251124089,0.550616978,-0.801741067,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1103,2020-12-29 6:00,1877.19,-0.000250312,-0.436185709,0.292444286,-0.7286299959999999,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1104,2020-12-29 7:00,1878.5,0.000697852,-0.386205325,0.273939736,-0.660145061,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1105,2020-12-29 8:00,1879.87,0.000729305,-0.163164542,0.397584416,-0.560748958,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1106,2020-12-29 9:00,1878.4,-0.000781969,-0.19519298699999998,0.292444776,-0.48763776299999995,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1107,2020-12-29 10:00,1879.31,0.000484455,-0.09440112,0.314589314,-0.408990435,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1108,2020-12-29 11:00,1880.85,0.00081945,0.18099517199999998,0.471988485,-0.290993314,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1109,2020-12-29 12:00,1879.07,-0.000946381,0.138325981,0.343455435,-0.205129455,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1110,2020-12-29 13:00,1877.9,-0.0006226480000000001,-0.048274982,0.125483578,-0.17375856,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1111,2020-12-29 14:00,1878.65,0.000399382,-0.080754956,0.074402883,-0.15515784,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1112,2020-12-29 15:00,1879.12,0.00025018,-0.04037201,0.091828664,-0.132200674,0,0,0,0,1,0,98991.19634967961,0,0.5323396326856534,0
1113,2020-12-29 16:00,1878.18,-0.000500234,-0.134437158,-0.001789188,-0.132647971,0,1,1,0,0,0,99991.02600099715,999,0.0,0
1114,2020-12-29 17:00,1878.3,6.39e-05,-0.18247439199999999,-0.039861137000000005,-0.142613255,0,0,0,0,0,0,99991.02600099715,0,0.0,0
1115,2020-12-29 18:00,1878.83,0.00028217,-0.143157801,-0.00043563699999999995,-0.142722164,0,0,0,0,0,0,99991.02600099715,0,0.0,0
1116,2020-12-29 19:00,1879.54,0.000377895,-0.019233792,0.09879069800000001,-0.11802448900000001,1,0,0,1,1,0,98991.02600099715,-1000,0.5320450748587421,0
1117,2020-12-29 20:00,1883.13,0.001910042,0.5401919479999999,0.52657315,0.013618798,0,0,0,0,1,0,98991.02600099715,0,0.5320450748587421,0
1118,2020-12-29 21:00,1883.3,9.03e-05,0.947155765,0.746829574,0.200326192,0,0,0,0,1,0,98991.02600099715,0,0.5320450748587421,0
1119,2020-12-29 22:00,1884.31,0.0005362930000000001,1.348399762,0.918458856,0.429940906,0,0,0,0,1,0,98991.02600099715,0,0.5320450748587421,0
1120,2020-12-29 23:00,1885.58,0.000673987,1.771634916,1.073355208,0.6982797079999999,0,0,0,0,1,0,98991.02600099715,0,0.5320450748587421,0
1121,2020-12-30 0:00,1881.77,-0.0020205979999999998,1.5347984609999998,0.6692150029999999,0.8655834579999999,0,0,0,0,1,0,98991.02600099715,0,0.5320450748587421,0
1122,2020-12-30 1:00,1882.16,0.000207252,1.3875444330000002,0.41756878,0.969975653,0,0,0,0,1,0,98991.02600099715,0,0.5320450748587421,0
1123,2020-12-30 2:00,1878.99,-0.001684235,0.839131596,-0.104675246,0.943806842,0,1,1,0,0,0,99990.73337620599,999,0.0,0
1124,2020-12-30 3:00,1878.24,-0.000399151,0.33592794200000003,-0.48630312,0.8222310620000001,0,0,0,0,0,0,99990.73337620599,0,0.0,0
1125,2020-12-30 4:00,1878.39,7.99e-05,-0.006962075,-0.663354509,0.656392435,0,0,0,0,0,0,99990.73337620599,0,0.0,0
1126,2020-12-30 5:00,1879.19,0.00042589699999999995,-0.144218409,-0.640488674,0.496270266,0,0,0,0,0,0,99990.73337620599,0,0.0,0
1127,2020-12-30 6:00,1878.43,-0.00040443,-0.33815281799999997,-0.6675384670000001,0.329385649,0,0,0,0,0,0,99990.73337620599,0,0.0,0
1128,2020-12-30 7:00,1880.37,0.001032777,-0.213699313,-0.43446797,0.22076865699999998,0,0,0,0,0,0,99990.73337620599,0,0.0,0
1129,2020-12-30 8:00,1883.63,0.001733701,0.30669608,0.068741939,0.237954141,1,0,0,1,1,0,98990.73337620599,-1000,0.530889824434735,0
1130,2020-12-30 9:00,1887.42,0.002012072,1.1661333059999999,0.742543332,0.423589974,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1131,2020-12-30 10:00,1885.58,-0.0009748760000000001,1.508641783,0.8680414470000001,0.640600336,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1132,2020-12-30 11:00,1886.97,0.0007371739999999999,1.902867135,1.009813439,0.893053696,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1133,2020-12-30 12:00,1888.9,0.001022804,2.396604916,1.2028409759999998,1.19376394,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1134,2020-12-30 13:00,1890.65,0.000926465,2.927094157,1.386664174,1.5404299830000001,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1135,2020-12-30 14:00,1889.92,-0.00038611099999999996,3.1471957589999997,1.28541262,1.8617831390000001,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1136,2020-12-30 15:00,1893.38,0.001830765,3.6935868760000004,1.46544299,2.228143886,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1137,2020-12-30 16:00,1894.39,0.000533438,4.137932375,1.5278307919999998,2.610101584,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1138,2020-12-30 17:00,1894.22,-8.97e-05,4.346198236,1.388877322,2.957320914,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1139,2020-12-30 18:00,1895.27,0.000554318,4.543533729,1.2689702520000001,3.274563477,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1140,2020-12-30 19:00,1895.97,0.00036934099999999997,4.683194507,1.1269048240000001,3.556289683,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1141,2020-12-30 20:00,1896.9,0.000490514,4.809455774,1.002532873,3.806922901,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1142,2020-12-30 21:00,1891.29,-0.002957457,4.064904028,0.206384901,3.8585191269999997,0,0,0,0,1,0,98990.73337620599,0,0.530889824434735,0
1143,2020-12-30 22:00,1889.11,-0.0011526519999999999,3.170071399,-0.550758182,3.7208295810000003,0,1,1,0,0,0,99993.64265244389,1002,0.0,0
1144,2020-12-30 23:00,1888.96,-7.94e-05,2.453622643,-1.01376555,3.4673881939999998,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1145,2020-12-31 0:00,1890.25,0.000682915,2.06686852,-1.120415739,3.1872842589999997,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1146,2020-12-31 1:00,1887.15,-0.001639995,1.344580382,-1.474163101,2.8187434839999996,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1147,2020-12-31 2:00,1892.84,0.003015129,1.553880075,-1.011890727,2.565770802,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1148,2020-12-31 3:00,1894.01,0.000618119,1.824114604,-0.5933249589999999,2.4174395619999998,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1149,2020-12-31 4:00,1894.62,0.000322068,2.058439733,-0.28719986399999997,2.345639596,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1150,2020-12-31 5:00,1893.1,-0.0008022719999999999,1.982943567,-0.290156823,2.27310039,0,0,0,0,0,0,99993.64265244389,0,0.0,0
1151,2020-12-31 6:00,1894.11,0.0005335159999999999,2.022129236,-0.200776923,2.22290616,0,0,0,0,0,0,99993.64265244389,0,0.0,0
