,date,close,ROI,RSI_14,Entry_signal_long_6,Exit_signal_long_6,Entry_signal_short_6,Exit_signal_short_6,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
927,2020-12-16 18:00,1864.56,9.65e-05,62.98888017,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
928,2020-12-16 19:00,1865.47,0.000488051,64.14185207,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
929,2020-12-16 20:00,1864.61,-0.00046101,62.17072698,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
930,2020-12-16 21:00,1864.16,-0.000241337,61.11244573,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
931,2020-12-16 22:00,1864.16,0.0,61.11244573,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
932,2020-12-16 23:00,1868.4,0.002274483,67.21146349,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
933,2020-12-17 0:00,1869.63,0.000658317,68.74297695,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
934,2020-12-17 1:00,1869.31,-0.00017115700000000001,67.85498285,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
935,2020-12-17 2:00,1874.89,0.0029850590000000004,74.13037398,0,0,0,1,0,0,99957.13572581962,0,0.0,0.0
936,2020-12-17 3:00,1879.16,0.002277467,77.7155282,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
937,2020-12-17 4:00,1878.79,-0.00019689599999999998,76.72331820000001,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
938,2020-12-17 5:00,1875.09,-0.001969353,67.44948801,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
939,2020-12-17 6:00,1880.18,0.0027145359999999996,72.39315570000001,0,0,0,1,0,0,99957.13572581962,0,0.0,0.0
940,2020-12-17 7:00,1883.06,0.001531768,74.73160762,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
941,2020-12-17 8:00,1887.99,0.002618079,78.14442488,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
942,2020-12-17 9:00,1892.59,0.002436454,80.75612625,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
943,2020-12-17 10:00,1891.21,-0.00072916,77.75425954,0,0,0,0,0,0,99957.13572581962,0,0.0,0.0
944,2020-12-17 11:00,1884.53,-0.00353213,65.13308833,0,0,1,0,0,-1,100957.13572581962,1000,0.0,0.5306362859705073
945,2020-12-17 12:00,1887.51,0.001581296,67.6554161,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
946,2020-12-17 13:00,1884.4,-0.0016476729999999999,62.56830483,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
947,2020-12-17 14:00,1884.19,-0.000111441,62.22805456,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
948,2020-12-17 15:00,1884.26,3.72e-05,62.30164644,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
949,2020-12-17 16:00,1885.42,0.000615626,63.56837546,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
950,2020-12-17 17:00,1885.54,6.36e-05,63.70424594,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
951,2020-12-17 18:00,1883.8,-0.000922813,60.19846583,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
952,2020-12-17 19:00,1882.46,-0.000711328,57.57086564,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
953,2020-12-17 20:00,1880.11,-0.001248366,53.18634838,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
954,2020-12-17 21:00,1880.14,1.6e-05,53.23531218,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
955,2020-12-17 22:00,1883.29,0.001675407,58.18123979999999,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
