date,close,ROI,RSI_4,Entry_signal_long_1,Exit_signal_long_1,Entry_signal_short_1,Exit_signal_short_1
2021-02-24,13302.19,0.008145689,32.25568469,0,0,0,0
2021-02-25,12828.31,-0.035624209,13.22658106,0,0,0,0
2021-02-26,12909.44,0.006324294,23.52526813,0,0,0,0
2021-03-01,13282.95,0.028933091,55.75766865,0,0,0,0
2021-03-02,13059.95,-0.016788439,41.74983882,0,0,0,0
2021-03-03,12683.33,-0.028837783,26.66490201,0,0,0,0
2021-03-04,12464,-0.017292777,20.8228832,0,0,0,0
2021-03-05,12668.51,0.016408055,37.77252071,0,0,0,0
2021-03-08,12299.08,-0.029161283,24.92240519,0,0,0,0
2021-03-09,12794.49,0.040280249,53.31803632,0,0,0,0
2021-03-10,12752.07,-0.00331549,51.11104528,0,0,0,0
2021-03-11,13052.9,0.02359068,64.8633615,0,0,0,0
2021-03-12,12937.29,-0.008857036,56.69191043,0,0,0,0
2021-03-15,13082.54,0.011227235,64.23884732,0,0,0,0
2021-03-16,13152.28,0.005330769,67.82794317,0,0,0,0
2021-03-17,13202.38,0.003809225,70.649469,0,0,0,0
2021-03-18,12789.14,-0.031300417,35.96282159,0,0,0,0
2021-03-19,12866.99,0.006087196,42.99314792,0,0,0,0
2021-03-22,13086.51,0.017060711,59.64859164,0,0,0,0
2021-03-23,13017.79,-0.005251209,53.16517158,0,0,0,0
2021-03-24,12798.88,-0.016816218,36.37306844,0,0,0,0
2021-03-25,12780.51,-0.001435282,35.13153812,0,0,0,0
2021-03-26,12979.12,0.015540068,56.52389749,0,0,0,0
2021-03-29,12965.74,-0.001030887,54.89770114,0,0,0,0
2021-03-30,12896.53,-0.005337914,45.808278,0,0,0,0
2021-03-31,13091.44,0.015113368,66.58354303,0,0,0,0
2021-04-01,13329.51,0.018185165,79.42770278,0,0,0,0
2021-04-05,13598.16,0.020154529,86.96567742,0,0,0,0
2021-04-06,13578.46,-0.001448725,83.95786074,0,0,0,0
2021-04-07,13616.7,0.002816225,85.27588408,0,0,0,0
2021-04-08,13758.5,0.010413683,89.52927052,0,0,0,0
2021-04-09,13845.05,0.006290657,91.5222982,0,0,0,0
2021-04-12,13819.35,-0.001856259,85.10851617,0,0,0,0
2021-04-13,13986.49,0.012094635,90.73727032,0,0,0,0
2021-04-14,13803.91,-0.013054026,58.51993188,0,1,1,0
2021-04-15,14026.19,0.016102684,73.68608283,0,0,0,0
2021-04-16,14041.91,0.001120761,74.56306661,0,0,0,0
2021-04-19,13907.67,-0.009559953,54.05207823,0,0,0,0
2021-04-20,13809.3,-0.007073076,42.6019205,0,0,0,0
2021-04-21,13935.15,0.009113424,57.83739008,0,0,0,0
2021-04-22,13762.36,-0.012399579,38.92368674,0,0,0,0
2021-04-23,13941.44,0.013012303,57.93330803,0,0,0,0
2021-04-26,14026.16,0.006076847,64.83677097,0,0,0,0
2021-04-27,13960.28,-0.004696938,55.40888303,0,0,0,0
2021-04-28,13901.62,-0.004201921,47.25174052,0,0,0,0
2021-04-29,13970.21,0.004933957,57.098413,0,0,0,0
2021-04-30,13860.76,-0.007834528,40.8672277,0,0,0,0
2021-05-03,13799.72,-0.004403799,33.73609517,0,0,0,0
2021-05-04,13544.67,-0.018482259,17.10626013,0,0,0,0
2021-05-05,13503.37,-0.00304917,15.46079594,0,0,0,0
2021-05-06,13613.73,0.008172775,37.03863229,0,0,0,0
2021-05-07,13719.63,0.007778911,52.53812909,0,0,0,0
2021-05-10,13359.08,-0.026279863,24.81126876,0,0,0,0
2021-05-11,13351.27,-0.000584621,24.43876588,0,0,0,0
2021-05-12,13001.63,-0.026187771,12.88850184,0,0,0,0
2021-05-13,13109.15,0.008269732,27.02913938,0,0,0,0
2021-05-14,13393.12,0.021661969,53.56996626,0,0,0,0
2021-05-17,13312.91,-0.005988896,47.11598046,0,0,0,0
2021-05-18,13217.68,-0.007153207,39.56940153,0,0,0,0
2021-05-19,13237.91,0.001530526,42.19199342,0,0,0,0
2021-05-20,13494.09,0.019351997,66.63819648,0,0,0,0
2021-05-21,13411.74,-0.006102672,56.4132377,0,0,0,0
2021-05-24,13641.75,0.0171499,72.26292836,0,0,0,0
2021-05-25,13657.73,0.001171404,73.16680137,0,0,0,0
2021-05-26,13702.74,0.00329557,76.09263422,0,0,0,0
2021-05-27,13657.85,-0.003275987,66.45667402,0,0,0,0
2021-05-28,13686.51,0.002098427,69.7207673,0,0,0,0
2021-06-01,13654.59,-0.002332223,60.91785324,0,0,0,0
2021-06-02,13675.79,0.001552591,64.84814073,0,0,0,0
2021-06-03,13529.68,-0.010683843,33.70273955,0,0,0,0
2021-06-04,13770.77,0.017819342,67.76456536,0,0,0,0
2021-06-07,13802.89,0.002332477,70.46050681,0,0,0,0
2021-06-08,13810.86,0.000577415,71.25583816,0,0,0,0
2021-06-09,13814.94,0.00029542,71.77455041,0,0,0,0
2021-06-10,13960.35,0.010525561,84.80485474,0,0,0,0
2021-06-11,13998.3,0.002718413,86.90802779,0,0,0,0
2021-06-14,14128.2,0.009279698,91.97645026,0,0,0,0
2021-06-15,14030.41,-0.006921618,66.23729228,0,1,1,0
2021-06-16,13983.01,-0.003378376,56.09246121,0,0,0,0
2021-06-17,14163.81,0.012929977,75.31807213,0,0,0,0
2021-06-18,14049.58,-0.00806492,55.02248077,0,0,0,0
2021-06-21,14137.23,0.006238621,64.74245413,0,0,0,0
2021-06-22,14270.42,0.009421223,75.4790276,0,0,0,0
2021-06-23,14274.24,0.000267687,75.76129037,0,0,0,0
2021-06-24,14365.96,0.006425561,82.28831453,0,0,0,0
2021-06-25,14345.18,-0.001446475,76.09817815,0,0,0,0
2021-06-28,14524.98,0.012533827,87.20356821,0,0,0,0
2021-06-29,14572.75,0.003288817,89.01208446,0,0,0,0
2021-06-30,14554.8,-0.001231751,83.12610289,0,0,0,0
2021-07-01,14560.05,0.000360706,83.55029409,0,0,0,0
2021-07-02,14727.63,0.011509576,92.05294258,0,0,0,0
2021-07-06,14786.36,0.003987743,93.59898522,0,0,0,0
2021-07-07,14814.11,0.00187673,94.29785333,0,0,0,0
