date,close,ROI,RSI_6,Entry_signal_long_2,Exit_signal_long_2,Entry_signal_short_2,Exit_signal_short_2
2021-02-25,12828.31,-0.035624209,18.61891252,0,0,0,0
2021-02-26,12909.44,0.006324294,25.78607508,0,0,0,0
2021-03-01,13282.95,0.028933091,50.07633756,0,0,0,0
2021-03-02,13059.95,-0.016788439,40.56428027,0,0,0,0
2021-03-03,12683.33,-0.028837783,29.28902138,0,0,0,0
2021-03-04,12464,-0.017292777,24.52505542,0,0,0,0
2021-03-05,12668.51,0.016408055,36.14618616,0,0,0,0
2021-03-08,12299.08,-0.029161283,27.10080873,0,0,0,0
2021-03-09,12794.49,0.040280249,48.02925575,0,0,0,0
2021-03-10,12752.07,-0.00331549,46.65305582,0,0,0,0
2021-03-11,13052.9,0.02359068,57.11113551,0,0,0,0
2021-03-12,12937.29,-0.008857036,52.37602181,0,0,0,0
2021-03-15,13082.54,0.011227235,57.66759216,0,0,0,0
2021-03-16,13152.28,0.005330769,60.21459668,0,0,0,0
2021-03-17,13202.38,0.003809225,62.17640503,0,0,0,0
2021-03-18,12789.14,-0.031300417,41.78336099,0,0,0,0
2021-03-19,12866.99,0.006087196,45.8019847,0,0,0,0
2021-03-22,13086.51,0.017060711,56.06428339,0,0,0,0
2021-03-23,13017.79,-0.005251209,52.34126017,0,0,0,0
2021-03-24,12798.88,-0.016816218,41.74451315,0,0,0,0
2021-03-25,12780.51,-0.001435282,40.91047162,0,0,0,0
2021-03-26,12979.12,0.015540068,53.0743435,0,0,0,0
2021-03-29,12965.74,-0.001030887,52.20555457,0,0,0,0
2021-03-30,12896.53,-0.005337914,47.39036208,0,0,0,0
2021-03-31,13091.44,0.015113368,59.89216564,0,0,0,0
2021-04-01,13329.51,0.018185165,70.25313442,0,0,0,0
2021-04-05,13598.16,0.020154529,77.96221405,0,0,0,0
2021-04-06,13578.46,-0.001448725,76.2239592,0,0,0,0
2021-04-07,13616.7,0.002816225,77.39780951,0,0,0,0
2021-04-08,13758.5,0.010413683,81.46892476,0,0,0,0
2021-04-09,13845.05,0.006290657,83.62874201,0,0,0,0
2021-04-12,13819.35,-0.001856259,80.294114,0,0,0,0
2021-04-13,13986.49,0.012094635,84.97094785,0,0,0,0
2021-04-14,13803.91,-0.013054026,64.80854464,0,1,1,0
2021-04-15,14026.19,0.016102684,73.86754808,0,0,0,0
2021-04-16,14041.91,0.001120761,74.42623847,0,0,0,0
2021-04-19,13907.67,-0.009559953,61.05117828,0,0,0,0
2021-04-20,13809.3,-0.007073076,52.71998969,0,0,0,0
2021-04-21,13935.15,0.009113424,60.90946884,0,0,0,0
2021-04-22,13762.36,-0.012399579,47.38630777,0,0,0,0
2021-04-23,13941.44,0.013012303,58.77068453,0,0,0,0
2021-04-26,14026.16,0.006076847,63.28113424,0,0,0,0
2021-04-27,13960.28,-0.004696938,57.41945957,0,0,0,0
2021-04-28,13901.62,-0.004201921,52.24828489,0,0,0,0
2021-04-29,13970.21,0.004933957,57.60550581,0,0,0,0
2021-04-30,13860.76,-0.007834528,47.41873076,0,0,0,0
2021-05-03,13799.72,-0.004403799,42.40077817,0,0,0,0
2021-05-04,13544.67,-0.018482259,27.70203169,0,0,0,0
2021-05-05,13503.37,-0.00304917,25.95374567,0,0,0,0
2021-05-06,13613.73,0.008172775,38.41635881,0,0,0,0
2021-05-07,13719.63,0.007778911,48.41411265,0,0,0,0
2021-05-10,13359.08,-0.026279863,29.10785588,0,0,0,0
2021-05-11,13351.27,-0.000584621,28.80923198,0,0,0,0
2021-05-12,13001.63,-0.026187771,18.57288438,0,0,0,0
2021-05-13,13109.15,0.008269732,28.01183738,0,0,0,0
2021-05-14,13393.12,0.021661969,47.3533347,0,0,0,0
2021-05-17,13312.91,-0.005988896,43.4008972,0,0,0,0
2021-05-18,13217.68,-0.007153207,38.78833634,0,0,0,0
2021-05-19,13237.91,0.001530526,40.40296045,0,0,0,0
2021-05-20,13494.09,0.019351997,57.4561221,0,0,0,0
2021-05-21,13411.74,-0.006102672,51.74468264,0,0,0,0
2021-05-24,13641.75,0.0171499,63.80423916,0,0,0,0
2021-05-25,13657.73,0.001171404,64.54299265,0,0,0,0
2021-05-26,13702.74,0.00329557,66.83114923,0,0,0,0
2021-05-27,13657.85,-0.003275987,62.039615,0,0,0,0
2021-05-28,13686.51,0.002098427,64.01617852,0,0,0,0
2021-06-01,13654.59,-0.002332223,59.85112641,0,0,0,0
2021-06-02,13675.79,0.001552591,61.83038569,0,0,0,0
2021-06-03,13529.68,-0.010683843,43.92257651,0,0,0,0
2021-06-04,13770.77,0.017819342,64.3609737,0,0,0,0
2021-06-07,13802.89,0.002332477,66.32327726,0,0,0,0
2021-06-08,13810.86,0.000577415,66.86649232,0,0,0,0
2021-06-09,13814.94,0.00029542,67.19158732,0,0,0,0
2021-06-10,13960.35,0.010525561,76.88933179,0,0,0,0
2021-06-11,13998.3,0.002718413,78.8474834,0,0,0,0
2021-06-14,14128.2,0.009279698,84.30853165,0,0,0,0
2021-06-15,14030.41,-0.006921618,68.36411287,0,1,1,0
2021-06-16,13983.01,-0.003378376,61.58915563,0,0,0,0
2021-06-17,14163.81,0.012929977,73.57549495,0,0,0,0
2021-06-18,14049.58,-0.00806492,59.49871565,0,0,0,0
2021-06-21,14137.23,0.006238621,65.56500502,0,0,0,0
2021-06-22,14270.42,0.009421223,72.9523023,0,0,0,0
2021-06-23,14274.24,0.000267687,73.15054355,0,0,0,0
2021-06-24,14365.96,0.006425561,77.8319216,0,0,0,0
2021-06-25,14345.18,-0.001446475,74.30946931,0,0,0,0
2021-06-28,14524.98,0.012533827,82.52235361,0,0,0,0
2021-06-29,14572.75,0.003288817,84.13894919,0,0,0,0
2021-06-30,14554.8,-0.001231751,80.77026422,0,0,0,0
2021-07-01,14560.05,0.000360706,81.03673677,0,0,0,0
2021-07-02,14727.63,0.011509576,87.61211225,0,0,0,0
2021-07-06,14786.36,0.003987743,89.18865665,0,0,0,0
2021-07-07,14814.11,0.00187673,89.91629145,0,0,0,0
