date,close,ROI,RSI_14,Entry_signal_long_6,Exit_signal_long_6,Entry_signal_short_6,Exit_signal_short_6
2021-02-26,12909.44,0.006324294,38.73970998,0,0,0,0
2021-03-01,13282.95,0.028933091,49.60571415,0,0,0,0
2021-03-02,13059.95,-0.016788439,44.52754794,0,0,0,0
2021-03-03,12683.33,-0.028837783,37.53826529,0,0,0,0
2021-03-04,12464,-0.017292777,34.17407936,0,0,0,0
2021-03-05,12668.51,0.016408055,39.60883925,0,0,0,0
2021-03-08,12299.08,-0.029161283,34.12746186,0,0,0,0
2021-03-09,12794.49,0.040280249,45.09958153,0,0,0,0
2021-03-10,12752.07,-0.00331549,44.41735375,0,0,0,0
2021-03-11,13052.9,0.02359068,50.17374489,0,0,0,0
2021-03-12,12937.29,-0.008857036,48.11159708,0,0,0,0
2021-03-15,13082.54,0.011227235,50.84507599,0,0,0,0
2021-03-16,13152.28,0.005330769,52.14851679,0,0,0,0
2021-03-17,13202.38,0.003809225,53.11044109,0,0,0,0
2021-03-18,12789.14,-0.031300417,45.0636745,0,0,0,0
2021-03-19,12866.99,0.006087196,46.70197498,0,0,0,0
2021-03-22,13086.51,0.017060711,51.12781647,0,0,0,0
2021-03-23,13017.79,-0.005251209,49.73547815,0,0,0,0
2021-03-24,12798.88,-0.016816218,45.48602853,0,0,0,0
2021-03-25,12780.51,-0.001435282,45.13750495,0,0,0,0
2021-03-26,12979.12,0.015540068,49.63109361,0,0,0,0
2021-03-29,12965.74,-0.001030887,49.337911,0,0,0,0
2021-03-30,12896.53,-0.005337914,47.76609567,0,0,0,0
2021-03-31,13091.44,0.015113368,52.36830874,0,0,0,0
2021-04-01,13329.51,0.018185165,57.31530569,0,0,0,0
2021-04-05,13598.16,0.020154529,62.09899751,0,0,0,0
2021-04-06,13578.46,-0.001448725,61.55422778,0,0,0,0
2021-04-07,13616.7,0.002816225,62.2465705,0,0,0,0
2021-04-08,13758.5,0.010413683,64.77943464,0,0,0,0
2021-04-09,13845.05,0.006290657,66.26703254,0,0,0,0
2021-04-12,13819.35,-0.001856259,65.38393029,0,0,0,0
2021-04-13,13986.49,0.012094635,68.33901447,0,0,0,0
2021-04-14,13803.91,-0.013054026,62.10228158,0,1,1,0
2021-04-15,14026.19,0.016102684,66.15223725,0,0,0,0
2021-04-16,14041.91,0.001120761,66.42550197,0,0,0,0
2021-04-19,13907.67,-0.009559953,61.83458796,0,0,0,0
2021-04-20,13809.3,-0.007073076,58.63644861,0,0,0,0
2021-04-21,13935.15,0.009113424,61.3879161,0,0,0,0
2021-04-22,13762.36,-0.012399579,55.89077636,0,0,0,0
2021-04-23,13941.44,0.013012303,59.89875087,0,0,0,0
2021-04-26,14026.16,0.006076847,61.67303635,0,0,0,0
2021-04-27,13960.28,-0.004696938,59.46953918,0,0,0,0
2021-04-28,13901.62,-0.004201921,57.49958982,0,0,0,0
2021-04-29,13970.21,0.004933957,59.2013927,0,0,0,0
2021-04-30,13860.76,-0.007834528,55.38997169,0,0,0,0
2021-05-03,13799.72,-0.004403799,53.32794953,0,0,0,0
2021-05-04,13544.67,-0.018482259,45.67639781,0,0,0,0
2021-05-05,13503.37,-0.00304917,44.56142792,0,0,0,0
2021-05-06,13613.73,0.008172775,48.20012833,0,0,0,0
2021-05-07,13719.63,0.007778911,51.49039398,0,0,0,0
2021-05-10,13359.08,-0.026279863,41.76387771,0,0,0,0
2021-05-11,13351.27,-0.000584621,41.58064939,0,0,0,0
2021-05-12,13001.63,-0.026187771,34.32112666,0,0,0,0
2021-05-13,13109.15,0.008269732,37.91104039,0,0,0,0
2021-05-14,13393.12,0.021661969,46.26485165,0,0,0,0
2021-05-17,13312.91,-0.005988896,44.44581323,0,0,0,0
2021-05-18,13217.68,-0.007153207,42.31840918,0,0,0,0
2021-05-19,13237.91,0.001530526,42.94319812,0,0,0,0
2021-05-20,13494.09,0.019351997,50.28669274,0,0,0,0
2021-05-21,13411.74,-0.006102672,48.14172829,0,0,0,0
2021-05-24,13641.75,0.0171499,54.03867693,0,0,0,0
2021-05-25,13657.73,0.001171404,54.42641393,0,0,0,0
2021-05-26,13702.74,0.00329557,55.56352082,0,0,0,0
2021-05-27,13657.85,-0.003275987,54.11335448,0,0,0,0
2021-05-28,13686.51,0.002098427,54.9222667,0,0,0,0
2021-06-01,13654.59,-0.002332223,53.78503766,0,0,0,0
2021-06-02,13675.79,0.001552591,54.45949578,0,0,0,0
2021-06-03,13529.68,-0.010683843,49.13706128,0,0,0,0
2021-06-04,13770.77,0.017819342,56.66327781,0,0,0,0
2021-06-07,13802.89,0.002332477,57.56420283,0,0,0,0
2021-06-08,13810.86,0.000577415,57.79864002,0,0,0,0
2021-06-09,13814.94,0.00029542,57.92678052,0,0,0,0
2021-06-10,13960.35,0.010525561,62.31824956,0,0,0,0
2021-06-11,13998.3,0.002718413,63.39218957,0,0,0,0
2021-06-14,14128.2,0.009279698,66.87251224,0,0,0,0
2021-06-15,14030.41,-0.006921618,62.08712298,0,1,1,0
2021-06-16,13983.01,-0.003378376,59.85142713,0,0,0,0
2021-06-17,14163.81,0.012929977,65.02482468,0,0,0,0
2021-06-18,14049.58,-0.00806492,59.78336187,0,0,0,0
2021-06-21,14137.23,0.006238621,62.29484614,0,0,0,0
2021-06-22,14270.42,0.009421223,65.79084607,0,0,0,0
2021-06-23,14274.24,0.000267687,65.88853548,0,0,0,0
2021-06-24,14365.96,0.006425561,68.23412165,0,0,0,0
2021-06-25,14345.18,-0.001446475,67.1082392,0,0,0,0
2021-06-28,14524.98,0.012533827,71.49147663,0,0,0,0
2021-06-29,14572.75,0.003288817,72.53856036,0,0,0,0
2021-06-30,14554.8,-0.001231751,71.47622366,0,0,0,0
2021-07-01,14560.05,0.000360706,71.60719645,0,0,0,0
2021-07-02,14727.63,0.011509576,75.47781805,0,0,0,0
2021-07-06,14786.36,0.003987743,76.67777303,0,0,0,0
2021-07-07,14814.11,0.00187673,77.24438035,0,0,0,0
