date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_3,Exit_signal_long_3,Entry_signal_short_3,Exit_signal_short_3
2020-10-29 11:00,1868.77,-0.002684385,1872.257774,1881.993226,1877.1255,0,0,0,0
2020-10-29 12:00,1868.53,-0.000128427,1871.459362,1881.925638,1876.6925,0,0,0,0
2020-10-29 13:00,1867.73,-0.000428144,1870.623618,1881.826382,1876.225,0,0,0,0
2020-10-29 14:00,1869.16,0.000765635,1869.978266,1881.568734,1875.7735,0,0,0,0
2020-10-29 15:00,1869.52,0.0001926,1869.389347,1881.169653,1875.2795,0,0,0,0
2020-10-29 16:00,1867.59,-0.001032351,1868.657396,1880.820604,1874.739,0,0,0,0
2020-10-29 17:00,1868.23,0.000342688,1868.046368,1880.411632,1874.229,0,0,0,0
2020-10-29 18:00,1866.7,-0.000818957,1867.322884,1879.945116,1873.634,0,0,0,0
2020-10-29 19:00,1868.39,0.000905341,1866.859232,1879.057768,1872.9585,0,0,0,0
2020-10-29 20:00,1867.39,-0.00053522,1866.416748,1877.997252,1872.207,0,0,0,0
2020-10-29 21:00,1874.68,0.003903844,1866.530127,1877.073873,1871.802,0,0,0,0
2020-10-29 22:00,1874.64,-2.13E-05,1866.75035,1876.02265,1871.3865,0,0,0,0
2020-10-29 23:00,1876.28,0.000874835,1866.954272,1875.311728,1871.133,0,1,0,0
2020-10-30 0:00,1873.86,-0.001289786,1866.99955,1874.87945,1870.9395,0,0,0,0
2020-10-30 1:00,1868.6,-0.00280704,1866.834995,1874.169005,1870.502,0,0,0,0
2020-10-30 2:00,1870.46,0.000995398,1866.908865,1873.342135,1870.1255,0,0,0,0
2020-10-30 3:00,1871.66,0.000641553,1866.897365,1873.295635,1870.0965,0,0,0,0
2020-10-30 4:00,1869.47,-0.001170084,1867.489631,1873.242369,1870.366,0,0,0,0
2020-10-30 5:00,1874.11,0.002481987,1867.498489,1873.458511,1870.4785,0,1,0,0
2020-10-30 6:00,1876.36,0.00120057,1867.427946,1873.785054,1870.6065,0,0,0,0
2020-10-30 7:00,1879.28,0.001556205,1867.444934,1874.819066,1871.132,0,0,0,0
2020-10-30 8:00,1887.9,0.004586863,1866.899638,1877.301362,1872.1005,0,0,0,0
2020-10-30 9:00,1885.2,-0.00143016,1867.11978,1878.82822,1872.974,0,0,0,0
2020-10-30 10:00,1879.54,-0.003002334,1867.5355,1879.4505,1873.493,0,0,0,0
2020-10-30 11:00,1879.45,-4.79E-05,1867.967106,1880.011894,1873.9895,0,0,1,0
2020-10-30 12:00,1881.66,0.001175876,1868.635816,1880.750184,1874.693,0,0,0,0
2020-10-30 13:00,1879.69,-0.001046948,1869.311201,1881.220799,1875.266,0,0,0,0
2020-10-30 14:00,1879.86,9.04E-05,1870.244849,1881.603151,1875.924,0,0,0,0
2020-10-30 15:00,1877.48,-0.001266052,1870.977083,1881.779917,1876.3785,0,0,0,0
2020-10-30 16:00,1878.81,0.000708396,1871.960411,1881.938589,1876.9495,0,0,0,0
2020-11-01 18:00,1877.18,-0.00086757,1872.114029,1882.034971,1877.0745,0,0,0,0
2020-11-01 19:00,1875.15,-0.001081409,1872.151406,1882.048594,1877.1,0,0,0,0
2020-11-01 20:00,1881.27,0.003263739,1872.319304,1882.379696,1877.3495,0,0,0,0
2020-11-01 21:00,1884,0.001451147,1872.687432,1883.025568,1877.8565,0,1,0,0
2020-11-01 22:00,1882.46,-0.00081741,1873.772524,1883.326476,1878.5495,0,0,0,0
2020-11-01 23:00,1880.53,-0.001025254,1874.658131,1883.447869,1879.053,0,0,0,0
2020-11-02 0:00,1884.27,0.001988801,1875.505912,1883.861088,1879.6835,0,0,0,0
2020-11-02 1:00,1884.11,-8.49E-05,1876.889995,1883.941005,1880.4155,0,0,0,0
2020-11-02 2:00,1885,0.000472372,1877.62373,1884.29627,1880.96,0,0,0,0
2020-11-02 3:00,1884.34,-0.000350133,1878.126243,1884.591757,1881.359,0,0,0,0
2020-11-02 4:00,1887.09,0.001459397,1878.315645,1885.183355,1881.7495,0,0,0,0
2020-11-02 5:00,1888.47,0.000731285,1878.288496,1885.267504,1881.778,0,0,0,0
2020-11-02 6:00,1888.56,4.77E-05,1878.210839,1885.681161,1881.946,0,0,0,0
2020-11-02 7:00,1888.77,0.000111196,1878.42335,1886.39165,1882.4075,0,0,0,0
2020-11-02 8:00,1889.61,0.000444734,1878.687999,1887.143001,1882.9155,0,0,0,0
2020-11-02 9:00,1888.81,-0.000423368,1878.85905,1887.68695,1883.273,0,0,0,0
2020-11-02 10:00,1891.19,0.001260053,1879.183438,1888.512562,1883.848,0,0,0,0
2020-11-02 11:00,1893.11,0.001015234,1879.513095,1889.507905,1884.5105,0,0,0,0
2020-11-02 12:00,1893.68,0.000301092,1880.210979,1890.430021,1885.3205,0,0,0,0
2020-11-02 13:00,1892.49,-0.000628406,1880.896741,1891.112259,1886.0045,0,0,0,0
2020-11-02 14:00,1894.38,0.000998684,1881.874088,1891.854912,1886.8645,0,0,0,0
2020-11-02 15:00,1895.48,0.000580665,1883.353238,1892.408762,1887.881,0,0,0,0
2020-11-02 16:00,1895.48,0,1884.040877,1893.142123,1888.5915,0,0,0,0
2020-11-02 17:00,1895.32,-8.44E-05,1884.505172,1893.809828,1889.1575,0,0,0,0
2020-11-02 18:00,1894.84,-0.000253255,1885.240039,1894.312961,1889.7765,0,0,0,0
2020-11-02 19:00,1893.55,-0.000680796,1886.379917,1894.475083,1890.4275,0,0,1,0
2020-11-02 20:00,1897.71,0.002196932,1887.012525,1895.186475,1891.0995,0,0,0,0
2020-11-02 21:00,1895.76,-0.001027554,1887.819597,1895.544403,1891.682,0,0,0,0
2020-11-02 22:00,1893.04,-0.001434781,1888.549152,1895.618848,1892.084,0,0,0,0
2020-11-02 23:00,1891.76,-0.000676161,1889.421932,1895.488068,1892.455,0,0,0,0
2020-11-03 0:00,1892.12,0.000190299,1889.945356,1895.467644,1892.7065,0,0,0,0
2020-11-03 1:00,1893.47,0.000713485,1890.378869,1895.534131,1892.9565,0,0,0,0
2020-11-03 2:00,1890.56,-0.001536861,1890.623682,1895.489318,1893.0565,0,0,0,1
2020-11-03 3:00,1895.65,0.002692324,1891.12432,1895.67668,1893.4005,0,0,0,0
2020-11-03 4:00,1899.34,0.001946562,1891.430912,1896.343088,1893.887,0,1,0,0
2020-11-03 5:00,1897.27,-0.001089852,1892.053953,1896.566047,1894.31,0,0,0,0
2020-11-03 6:00,1899.26,0.001048875,1892.326947,1897.100053,1894.7135,0,0,0,0
2020-11-03 7:00,1900.41,0.000605499,1892.408674,1897.748326,1895.0785,0,0,0,0
2020-11-03 8:00,1906.73,0.003325598,1892.026678,1899.435322,1895.731,0,0,0,0
2020-11-03 9:00,1900.9,-0.003057591,1892.358181,1899.944819,1896.1515,0,0,0,0
2020-11-03 10:00,1907.48,0.003461518,1892.275831,1901.337169,1896.8065,0,0,0,0
2020-11-03 11:00,1906.67,-0.000424644,1892.343522,1902.388478,1897.366,0,0,0,0
2020-11-03 12:00,1909.1,0.001274473,1892.408154,1903.685846,1898.047,0,0,0,0
2020-11-03 13:00,1905.95,-0.001649992,1892.71377,1904.44323,1898.5785,0,0,0,0
2020-11-03 14:00,1906.76,0.000424985,1893.107496,1905.241504,1899.1745,0,0,0,0
2020-11-03 15:00,1906.02,-0.000388093,1893.698763,1905.897237,1899.798,0,0,0,0
2020-11-03 16:00,1909.17,0.001652658,1893.948502,1906.793498,1900.371,0,0,0,0
2020-11-03 17:00,1909.24,3.67E-05,1894.427505,1907.662495,1901.045,0,0,0,0
2020-11-03 18:00,1914.26,0.002629318,1895.147192,1909.064808,1902.106,0,0,0,0
2020-11-03 19:00,1899.49,-0.007715775,1895.935497,1909.049503,1902.4925,0,0,1,0
2020-11-03 20:00,1901.82,0.001226645,1896.885873,1909.069127,1902.9775,0,0,0,0
2020-11-03 21:00,1893.77,-0.004232788,1896.925196,1909.059804,1902.9925,0,0,0,1
2020-11-03 22:00,1896.81,0.001605264,1897.774537,1908.835463,1903.305,0,0,0,0
2020-11-03 23:00,1898.92,0.001112394,1898.131297,1908.805703,1903.4685,0,0,0,0
2020-11-04 0:00,1896.09,-0.001490321,1897.790001,1908.821999,1903.306,0,0,0,0
2020-11-04 1:00,1899.81,0.001961932,1898.035316,1908.830684,1903.433,0,0,0,0
2020-11-04 2:00,1890.98,-0.004647833,1897.002356,1909.035644,1903.019,0,0,0,0
2020-11-04 3:00,1893.09,0.001115824,1896.258515,1909.047485,1902.653,0,0,0,0
2020-11-04 4:00,1890.49,-0.001373416,1894.977561,1908.704439,1901.841,0,0,0,0
2020-11-04 5:00,1889.22,-0.000671784,1893.835084,1908.678916,1901.257,0,0,0,0
2020-11-04 6:00,1902.42,0.006987011,1893.720426,1908.287574,1901.004,0,0,0,0
2020-11-04 7:00,1909.96,0.003963373,1893.715052,1908.621948,1901.1685,0,1,0,0
2020-11-04 8:00,1906.23,-0.00195292,1893.705875,1908.344125,1901.025,0,0,0,0
2020-11-04 9:00,1902.9,-0.001746904,1893.630019,1908.114981,1900.8725,0,0,0,0
2020-11-04 10:00,1902.4,-0.000262757,1893.53397,1907.77503,1900.6545,0,0,0,0
2020-11-04 11:00,1901.62,-0.000410008,1893.421307,1907.447693,1900.4345,0,0,0,0
2020-11-04 12:00,1895.1,-0.003428656,1892.93796,1906.52404,1899.731,0,0,0,0
2020-11-04 13:00,1898.4,0.001741333,1892.772584,1905.605416,1899.189,0,0,0,0
2020-11-04 14:00,1899.76,0.000716393,1893.108648,1903.819352,1898.464,0,0,0,0
2020-11-04 15:00,1904.94,0.00272666,1893.190914,1904.282086,1898.7365,0,1,0,0
2020-11-04 16:00,1902.92,-0.001060401,1893.208396,1904.374604,1898.7915,0,0,0,0
2020-11-04 17:00,1902.87,-2.63E-05,1893.723685,1904.769315,1899.2465,0,0,0,0
2020-11-04 18:00,1904.86,0.001045789,1894.020768,1905.277232,1899.649,0,0,0,0
2020-11-04 19:00,1905.11,0.000131243,1894.203693,1905.713307,1899.9585,0,0,0,0
2020-11-04 20:00,1907.44,0.001223026,1894.61524,1906.43676,1900.526,0,0,0,0
2020-11-04 21:00,1908.47,0.000539991,1894.791814,1907.126186,1900.959,0,0,0,0
2020-11-04 22:00,1907.36,-0.000581618,1895.926205,1907.629795,1901.778,0,0,0,0
2020-11-04 23:00,1906.31,-0.000550499,1896.880953,1907.997047,1902.439,0,0,0,0
2020-11-05 0:00,1909.71,0.00178355,1898.381276,1908.418724,1903.4,0,0,0,0
2020-11-05 1:00,1909.59,-6.28E-05,1900.477748,1908.359252,1904.4185,0,0,0,0
2020-11-05 2:00,1911.16,0.000822166,1900.67097,1909.04003,1904.8555,0,0,0,0
2020-11-05 3:00,1918,0.003578978,1900.251265,1910.263735,1905.2575,0,0,0,0
2020-11-05 4:00,1917.27,-0.000380605,1900.127369,1911.491631,1905.8095,0,0,0,0
2020-11-05 5:00,1918.32,0.000547654,1900.299349,1912.861651,1906.5805,0,0,0,0
2020-11-05 6:00,1919.34,0.000531715,1900.61967,1914.23533,1907.4275,0,0,0,0
2020-11-05 7:00,1928.18,0.00460575,1900.669606,1916.841394,1908.7555,0,0,0,0
2020-11-05 8:00,1931.62,0.001784066,1901.661153,1919.501847,1910.5815,0,0,0,0
2020-11-05 9:00,1933.24,0.000838674,1902.546496,1922.100504,1912.3235,0,0,0,0
2020-11-05 10:00,1945.71,0.006450311,1902.772275,1926.469725,1914.621,0,0,0,0
2020-11-05 11:00,1946.63,0.000472835,1903.110987,1930.300013,1916.7055,0,0,0,0
2020-11-05 12:00,1947.86,0.000631861,1904.100622,1933.804378,1918.9525,0,0,0,0
2020-11-05 13:00,1946.9,-0.000492849,1905.566435,1936.741565,1921.154,0,0,0,0
2020-11-05 14:00,1949.71,0.00144332,1907.067891,1939.725109,1923.3965,0,0,0,0
2020-11-05 15:00,1949.66,-2.56E-05,1908.887676,1942.360324,1925.624,0,0,0,0
2020-11-05 16:00,1949.66,0,1910.752143,1944.717857,1927.735,0,0,0,0
2020-11-05 17:00,1949.31,-0.000179518,1912.777192,1946.776808,1929.777,0,0,0,0
2020-11-05 18:00,1946.5,-0.001441536,1915.204256,1948.263744,1931.734,0,0,1,0
2020-11-05 19:00,1942.66,-0.001972772,1917.994563,1949.108437,1933.5515,0,0,0,0
2020-11-05 20:00,1944.29,0.000839056,1920.616801,1949.944199,1935.2805,0,0,0,0
2020-11-05 21:00,1942.75,-0.000792063,1923.5098,1950.3672,1936.9385,0,0,0,0
2020-11-05 22:00,1937.96,-0.002465577,1926.298539,1950.258461,1938.2785,0,0,0,0
2020-11-05 23:00,1937.03,-0.000479886,1928.229751,1950.230249,1939.23,0,0,0,0
2020-11-06 0:00,1938.82,0.000924095,1930.590964,1950.024036,1940.3075,0,0,0,0
2020-11-06 1:00,1940.76,0.001000609,1933.204419,1949.654581,1941.4295,0,0,0,0
2020-11-06 2:00,1947.85,0.003653208,1936.374166,1949.335834,1942.855,0,0,0,0
2020-11-06 3:00,1945.4,-0.001257797,1938.218067,1949.213933,1943.716,0,0,0,0
2020-11-06 4:00,1948.39,0.001536959,1939.765315,1949.343685,1944.5545,0,0,0,0
2020-11-06 5:00,1951.38,0.0015346,1941.244329,1949.678671,1945.4615,0,1,0,0
2020-11-06 6:00,1955.65,0.002188195,1941.164262,1950.752738,1945.9585,0,0,0,0
2020-11-06 7:00,1949.86,-0.002960652,1941.248176,1950.991824,1946.12,0,0,0,0
2020-11-06 8:00,1959.05,0.004713159,1941.018668,1952.340332,1946.6795,0,0,0,0
2020-11-06 9:00,1942.41,-0.008493913,1940.714895,1952.195105,1946.455,0,0,0,0
2020-11-06 10:00,1948.85,0.003315469,1940.694385,1952.129615,1946.412,0,0,0,0
2020-11-06 11:00,1952.31,0.001775406,1940.717986,1952.371014,1946.5445,0,0,0,0
2020-11-06 12:00,1951.66,-0.000332939,1940.744995,1952.544005,1946.6445,0,0,0,0
2020-11-06 13:00,1953.56,0.00097353,1940.782484,1952.931516,1946.857,0,0,0,0
2020-11-06 14:00,1952.05,-0.000772948,1940.951353,1953.317647,1947.1345,0,0,0,0
2020-11-06 15:00,1952.54,0.000251018,1941.427004,1953.829996,1947.6285,0,0,0,0
2020-11-06 16:00,1951.35,-0.000609463,1941.779105,1954.183895,1947.9815,0,0,0,0
2020-11-08 18:00,1958.4,0.003612883,1942.275733,1955.252267,1948.764,0,0,0,0
2020-11-08 19:00,1954.16,-0.002165033,1943.508033,1955.639967,1949.574,0,0,0,0
2020-11-08 20:00,1955.86,0.000869939,1945.069321,1955.961679,1950.5155,0,0,0,0
2020-11-08 21:00,1957.26,0.000715798,1946.542506,1956.332494,1951.4375,0,0,0,0
2020-11-08 22:00,1960.86,0.001839306,1947.798135,1957.086865,1952.4425,0,0,0,0
2020-11-08 23:00,1962.6,0.000887366,1948.148321,1958.211679,1953.18,0,0,0,0
2020-11-09 0:00,1962.02,-0.000295526,1948.959455,1959.062545,1954.011,0,0,0,0
2020-11-09 1:00,1957.15,-0.002482136,1949.532514,1959.365486,1954.449,0,0,0,0
2020-11-09 2:00,1956.78,-0.00018905,1949.831736,1959.606264,1954.719,0,0,0,0
2020-11-09 3:00,1959.79,0.001538241,1949.911217,1959.940783,1954.926,0,0,0,0
2020-11-09 4:00,1958.65,-0.000581695,1950.433577,1960.297423,1955.3655,0,0,0,0
2020-11-09 5:00,1958.78,6.64E-05,1950.430334,1960.273666,1955.352,0,0,0,0
2020-11-09 6:00,1938.42,-0.010394225,1949.633946,1960.671054,1955.1525,0,0,0,1
2020-11-09 7:00,1910.99,-0.0141507,1941.979405,1964.539595,1953.2595,0,0,0,0
2020-11-09 8:00,1880.3,-0.016059739,1929.816879,1969.501121,1949.659,0,0,0,0
2020-11-09 9:00,1863.24,-0.00907302,1917.561466,1972.914534,1945.238,0,0,0,0
2020-11-09 10:00,1860.65,-0.001390052,1907.182699,1974.002301,1940.5925,0,0,0,0
2020-11-09 11:00,1858.42,-0.001198506,1897.942317,1973.879683,1935.911,0,0,0,0
2020-11-09 12:00,1862.18,0.002023224,1890.262727,1972.523273,1931.393,0,0,0,0
2020-11-09 13:00,1861.2,-0.000526265,1883.197183,1970.573817,1926.8855,0,0,0,0
2020-11-09 14:00,1866.82,0.003019557,1877.315233,1967.297767,1922.3065,0,0,0,0
2020-11-09 15:00,1865.69,-0.000605307,1871.851259,1963.914741,1917.883,0,0,0,0
2020-11-09 16:00,1863.04,-0.001420386,1866.566058,1959.917942,1913.242,0,0,0,0
2020-11-09 17:00,1863.02,-1.07E-05,1861.774852,1955.285148,1908.53,1,0,0,0
2020-11-09 18:00,1871.06,0.004315574,1858.273313,1949.806687,1904.04,0,0,0,0
2020-11-09 19:00,1873.65,0.001384242,1855.525639,1943.659361,1899.5925,0,0,0,0
2020-11-09 20:00,1874.42,0.000410963,1853.380347,1937.044653,1895.2125,0,0,0,0
2020-11-09 21:00,1877.07,0.001413771,1851.857912,1930.559088,1891.2085,0,0,0,0
