date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_4,Exit_signal_long_4,Entry_signal_short_4,Exit_signal_short_4
2020-10-22 17:00,1903.88,,,,,0,0,0,0
2020-10-22 18:00,1906.45,0.001349875,,,,0,0,0,0
2020-10-22 19:00,1904.94,-0.000792048,,,,0,0,0,0
2020-10-22 20:00,1903.31,-0.00085567,,,,0,0,0,0
2020-10-22 21:00,1904.57,0.000662005,,,,0,0,0,0
2020-10-22 22:00,1907.02,0.00128638,,,,0,0,0,0
2020-10-22 23:00,1906.55,-0.000246458,,,,0,0,0,0
2020-10-23 0:00,1905.95,-0.000314705,,,,0,0,0,0
2020-10-23 1:00,1904.92,-0.000540413,,,,0,0,0,0
2020-10-23 2:00,1906.49,0.000824182,,,,0,0,0,0
2020-10-23 3:00,1908.84,0.001232632,,,,0,0,0,0
2020-10-23 4:00,1911.12,0.001194443,1904.000237,1908.339763,1906.17,0,0,0,0
2020-10-23 5:00,1909.25,-0.000978484,1904.409543,1908.825457,1906.6175,0,0,0,0
2020-10-23 6:00,1910.68,0.000748985,1904.472536,1909.467464,1906.97,0,0,0,0
2020-10-23 7:00,1910.78,5.23E-05,1904.825323,1910.08801,1907.456667,0,0,0,0
2020-10-23 8:00,1910.72,-3.14E-05,1905.64251,1910.505823,1908.074167,0,0,0,0
2020-10-23 9:00,1903.46,-0.003799615,1905.388824,1910.574509,1907.981667,0,0,1,1
2020-10-23 10:00,1898.02,-0.002857953,1903.352689,1911.110645,1907.231667,0,0,0,0
2020-10-23 11:00,1898.78,0.000400417,1901.997168,1911.171165,1906.584167,0,0,0,0
2020-10-23 12:00,1900.96,0.001148106,1901.301001,1911.035666,1906.168333,0,0,0,0
2020-10-23 13:00,1903.25,0.001204654,1901.099423,1910.95891,1906.029167,0,0,0,0
2020-10-23 14:00,1902.24,-0.000530671,1900.630054,1910.719946,1905.675,0,0,0,0
2020-10-23 15:00,1903.72,0.00077803,1900.279461,1910.217205,1905.248333,0,0,0,0
2020-10-23 16:00,1902.05,-0.00087723,1899.816799,1909.168201,1904.4925,0,0,0,0
2020-10-25 18:00,1893.74,-0.00436897,1897.862144,1908.537856,1903.2,0,0,0,0
2020-10-25 19:00,1898.64,0.002587472,1897.277475,1907.115858,1902.196667,0,0,0,0
2020-10-25 20:00,1900.21,0.000826908,1897.191122,1905.440545,1901.315833,0,0,0,0
2020-10-25 21:00,1897.65,-0.00134722,1897.243223,1903.21011,1900.226667,0,0,0,0
2020-10-25 22:00,1899.1,0.000764103,1897.048744,1902.677923,1899.863333,0,0,0,0
2020-10-25 23:00,1898.42,-0.000358064,1897.103606,1902.689727,1899.896667,0,0,0,0
2020-10-26 0:00,1897.57,-0.000447741,1896.937711,1902.653956,1899.795833,0,0,0,0
2020-10-26 1:00,1897.22,-0.000184446,1896.561349,1902.406984,1899.484167,0,0,0,0
2020-10-26 2:00,1897.86,0.000337336,1896.338084,1901.731916,1899.035,0,0,0,0
2020-10-26 3:00,1900.49,0.001385771,1896.337934,1901.4404,1898.889167,0,1,0,0
2020-10-26 4:00,1898.53,-0.001031313,1896.408517,1900.504816,1898.456667,0,0,0,0
2020-10-26 5:00,1902.82,0.002259643,1896.341983,1900.699684,1898.520833,0,0,0,0
2020-10-26 6:00,1904.76,0.001019539,1897.139521,1901.738813,1899.439167,0,0,0,0
2020-10-26 7:00,1903.93,-0.00043575,1897.26242,1902.49758,1899.88,0,0,0,0
2020-10-26 8:00,1901.5,-0.001276307,1897.328966,1902.646034,1899.9875,0,0,0,0
2020-10-26 9:00,1905.22,0.00195635,1897.681335,1903.555332,1900.618333,0,0,0,0
2020-10-26 10:00,1903.67,-0.000813554,1897.981755,1904.016578,1900.999167,0,0,0,0
2020-10-26 11:00,1904.48,0.000425494,1898.450759,1904.557574,1901.504167,0,0,0,0
2020-10-26 12:00,1904.21,-0.000141771,1899.185598,1904.929402,1902.0575,0,0,0,0
2020-10-26 13:00,1902.68,-0.000803483,1900.077381,1904.947619,1902.5125,0,0,0,0
2020-10-26 14:00,1903.46,0.000409948,1901.028258,1904.930075,1902.979167,0,0,0,0
2020-10-26 15:00,1902.49,-0.000509598,1901.347438,1904.944229,1903.145833,0,0,0,1
2020-10-26 16:00,1902.08,-0.000215507,1902.299246,1904.584087,1903.441667,0,0,0,0
2020-10-26 17:00,1902.04,-2.10E-05,1902.175006,1904.578327,1903.376667,0,0,0,0
2020-10-26 18:00,1902.56,0.000273391,1902.055797,1904.330869,1903.193333,0,0,0,0
2020-10-26 19:00,1902.29,-0.000141914,1901.917167,1904.196167,1903.056667,0,0,0,0
2020-10-26 20:00,1905.41,0.001640128,1902.171789,1904.593211,1903.3825,0,1,0,0
2020-10-26 21:00,1907.05,0.000860707,1901.999981,1905.070019,1903.535,0,0,0,0
2020-10-26 22:00,1908.94,0.000991059,1901.783266,1906.165067,1903.974167,0,0,0,0
2020-10-26 23:00,1907.7,-0.000649575,1901.801144,1906.683856,1904.2425,0,0,0,0
2020-10-27 0:00,1907.74,2.10E-05,1901.89512,1907.178214,1904.536667,0,0,0,0
2020-10-27 1:00,1907.78,2.10E-05,1902.237032,1907.686301,1904.961667,0,0,0,0
2020-10-27 2:00,1908.53,0.000393127,1902.523844,1908.244489,1905.384167,0,0,0,0
2020-10-27 3:00,1904.27,-0.002232084,1902.792277,1908.272723,1905.5325,0,0,1,1
2020-10-27 4:00,1901.37,-0.001522893,1902.645522,1908.301144,1905.473333,0,0,0,0
2020-10-27 5:00,1900.93,-0.000231412,1902.415686,1908.345981,1905.380833,0,0,0,0
2020-10-27 6:00,1900.92,-5.26E-06,1902.104524,1908.383809,1905.244167,0,0,0,0
2020-10-27 7:00,1903,0.001094207,1902.218207,1908.38846,1905.303333,0,0,0,0
2020-10-27 8:00,1905.73,0.001434577,1902.242486,1908.417514,1905.33,0,1,0,0
2020-10-27 9:00,1906.79,0.000556217,1902.233098,1908.383568,1905.308333,0,0,0,0
2020-10-27 10:00,1905.78,-0.000529686,1902.180974,1907.909026,1905.045,0,0,0,0
2020-10-27 11:00,1908.72,0.001542675,1902.166602,1908.093398,1905.13,0,0,0,0
2020-10-27 12:00,1909.45,0.000382455,1902.136121,1908.408879,1905.2725,0,0,0,0
2020-10-27 13:00,1908.71,-0.000387546,1902.13551,1908.56449,1905.35,0,0,0,0
2020-10-27 14:00,1908.02,-0.000361501,1902.135789,1908.479211,1905.3075,0,0,0,0
2020-10-27 15:00,1908,-1.05E-05,1902.375566,1908.861101,1905.618333,0,0,0,0
2020-10-27 16:00,1907.99,-5.24E-06,1903.160992,1909.179008,1906.17,0,0,0,0
2020-10-27 17:00,1907.96,-1.57E-05,1904.211258,1909.300409,1906.755833,0,0,0,0
2020-10-27 18:00,1905.04,-0.00153043,1905.22358,1908.974754,1907.099167,0,0,0,1
2020-10-27 19:00,1905.29,0.000131231,1905.790636,1908.789364,1907.29,0,0,0,0
2020-10-27 20:00,1906.51,0.000640322,1905.913628,1908.796372,1907.355,0,0,0,0
2020-10-27 21:00,1906.74,0.000120639,1905.907608,1908.794059,1907.350833,0,0,0,0
2020-10-27 22:00,1905.74,-0.000524455,1905.900276,1908.794724,1907.3475,0,0,0,0
2020-10-27 23:00,1906.86,0.000587698,1905.807364,1908.577636,1907.1925,0,0,0,0
2020-10-28 0:00,1908.28,0.00074468,1905.849028,1908.340972,1907.095,0,1,0,0
2020-10-28 1:00,1908.43,7.86E-05,1905.856446,1908.286887,1907.071667,0,0,0,0
2020-10-28 2:00,1906.43,-0.001047982,1905.750352,1908.127982,1906.939167,0,0,0,0
2020-10-28 3:00,1906.13,-0.000157362,1905.624021,1907.942646,1906.783333,0,0,0,0
2020-10-28 4:00,1904.18,-0.001023015,1905.155188,1907.776478,1906.465833,0,0,0,0
2020-10-28 5:00,1899.93,-0.002231932,1903.580879,1908.012454,1905.796667,0,0,0,0
2020-10-28 6:00,1896.58,-0.001763223,1901.622098,1908.561235,1905.091667,0,0,0,0
2020-10-28 7:00,1891.23,-0.002820867,1898.62807,1909.21193,1903.92,0,0,0,0
2020-10-28 8:00,1882.15,-0.004801108,1893.766948,1910.013052,1901.89,0,0,0,0
2020-10-28 9:00,1876.18,-0.003171904,1888.533072,1910.153595,1899.343333,0,0,0,0
2020-10-28 10:00,1871.78,-0.002345191,1883.342455,1909.684212,1896.513333,0,0,0,0
2020-10-28 11:00,1882.73,0.005850046,1881.213414,1907.791586,1894.5025,1,0,0,0
2020-10-28 12:00,1880.64,-0.00111009,1879.121486,1905.276847,1892.199167,0,0,0,0
2020-10-28 13:00,1881.13,0.00026055,1877.572273,1902.27606,1889.924167,0,0,0,0
2020-10-28 14:00,1877.01,-0.002190173,1875.793197,1899.151803,1887.4725,0,0,0,0
2020-10-28 15:00,1876.99,-1.07E-05,1874.636625,1895.451708,1885.044167,0,0,0,0
2020-10-28 16:00,1877.19,0.000106554,1874.127984,1891.462016,1882.795,0,0,0,0
2020-10-28 17:00,1877.08,-5.86E-05,1874.003218,1887.778449,1880.890833,0,0,0,0
2020-10-28 18:00,1878.19,0.000591344,1874.545533,1884.171134,1879.358333,0,0,0,0
2020-10-28 19:00,1879.4,0.000644237,1875.324454,1881.420546,1878.3725,0,1,0,0
2020-10-28 20:00,1878.4,-0.000532085,1875.251639,1880.868361,1878.06,0,0,0,0
2020-10-28 21:00,1878.43,1.60E-05,1875.501653,1880.993347,1878.2475,0,0,0,0
2020-10-28 22:00,1878.6,9.05E-05,1876.973007,1880.65866,1878.815833,0,0,0,0
2020-10-28 23:00,1881.9,0.001756627,1877.054705,1880.438628,1878.746667,0,0,0,0
2020-10-29 0:00,1882.42,0.000276316,1876.961217,1880.828783,1878.895,0,0,0,0
2020-10-29 1:00,1882.78,0.000191243,1876.879155,1881.185845,1879.0325,0,0,0,0
2020-10-29 2:00,1882.95,9.03E-05,1877.20524,1881.84976,1879.5275,0,0,0,0
2020-10-29 3:00,1881.35,-0.00084973,1877.662497,1882.119169,1879.890833,0,0,0,0
2020-10-29 4:00,1877.73,-0.00192415,1877.762217,1882.10945,1879.935833,0,0,0,1
2020-10-29 5:00,1877.35,-0.000202372,1877.815791,1882.100876,1879.958333,0,0,0,0
2020-10-29 6:00,1877.99,0.000340906,1877.783398,1882.099935,1879.941667,0,0,0,0
2020-10-29 7:00,1872.24,-0.003061784,1876.240904,1882.449096,1879.345,0,0,0,0
