date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_4,Exit_signal_long_4,Entry_signal_short_4,Exit_signal_short_4
2020-12-24,12711.01,0.004573568,12444.12544,12744.25623,12594.19083,0,0,0,0
2020-12-28,12838.86,0.010058209,12487.19051,12780.22782,12633.70917,0,0,0,0
2020-12-29,12843.49,0.000360624,12532.32508,12808.71825,12670.52167,0,0,0,0
2020-12-30,12845.36,0.000145599,12598.8385,12820.52984,12709.68417,0,0,0,0
2020-12-31,12888.28,0.003341284,12654.39582,12835.98418,12745.19,0,0,0,0
2021-01-04,12694.66,-0.015022951,12673.56693,12833.26973,12753.41833,0,0,0,1
2021-01-05,12802.38,0.008485458,12688.46607,12840.7406,12764.60333,0,0,0,0
2021-01-06,12623.35,-0.013984119,12667.44289,12840.31211,12753.8775,0,0,0,0
2021-01-07,12939.57,0.025050403,12669.28947,12872.03053,12770.66,0,0,0,0
2021-01-08,13105.2,0.012800271,12669.00967,12941.467,12805.23833,0,0,0,0
2021-01-11,12902.49,-0.015467906,12684.78118,12956.51716,12820.64917,0,0,0,0
2021-01-12,12892.09,-0.000806046,12714.30522,12966.81811,12840.56167,0,0,0,0
2021-01-13,12973.63,0.006324808,12737.93902,12986.95432,12862.44667,0,0,0,0
2021-01-14,12898.69,-0.005776332,12742.75741,12992.10759,12867.4325,0,0,0,0
2021-01-15,12803.93,-0.007346482,12738.25293,12990.01874,12864.13583,0,0,0,1
2021-01-19,12996.54,0.015043038,12745.45193,13008.0164,12876.73417,0,0,0,0
2021-01-20,13296.45,0.023076142,12731.93157,13089.5651,12910.74833,0,0,0,0
2021-01-21,13404.99,0.008163081,12755.19888,13184.68612,12969.9425,0,0,0,0
2021-01-22,13366.4,-0.002878779,12781.48436,13252.40397,13016.94417,0,0,0,0
2021-01-25,13483.29,0.008745062,12852.96515,13324.24652,13088.60583,0,0,0,0
2021-01-26,13490.19,0.000511745,12877.83669,13391.14497,13134.49083,0,0,0,0
2021-01-27,13112.65,-0.027986263,12878.52582,13391.69752,13135.11167,0,0,1,1
2021-01-28,13201.53,0.006778187,12913.7787,13406.28463,13160.03167,0,0,0,0
2021-01-29,12925.38,-0.02091803,12919.6781,13405.93357,13162.80583,0,0,0,0
2021-02-01,13248.9,0.025029825,12949.19166,13422.29834,13185.745,0,0,0,0
2021-02-02,13456.12,0.015640544,13002.50594,13461.88906,13232.1975,0,0,0,0
2021-02-03,13402.37,-0.003994465,13092.32083,13471.81417,13282.0675,0,0,0,0
2021-02-04,13560.89,0.011827759,13146.75909,13511.43424,13329.09667,0,0,0,0
2021-02-05,13603.96,0.003176045,13156.47546,13552.96954,13354.7225,0,0,0,0
2021-02-08,13695.02,0.006693639,13157.61715,13600.16619,13378.89167,0,0,0,0
2021-02-09,13687.08,-0.000579773,13167.27969,13643.95031,13405.615,0,0,0,0
2021-02-10,13655.27,-0.00232409,13171.55724,13668.33609,13419.94667,0,0,0,0
2021-02-11,13734.35,0.005791171,13176.12778,13704.45889,13440.29333,0,0,0,0
2021-02-12,13807.7,0.005340624,13236.22918,13760.19916,13498.21417,0,0,0,0
2021-02-16,13773.77,-0.002457325,13290.83956,13800.96211,13545.90083,0,0,0,0
2021-02-17,13699.71,-0.005376887,13444.11418,13776.74248,13610.42833,0,0,0,0
2021-02-18,13637.51,-0.004540242,13521.56511,13764.05989,13642.8125,0,0,0,1
2021-02-19,13580.78,-0.00415985,13544.73669,13761.66497,13653.20083,0,0,0,0
2021-02-22,13223.74,-0.026290095,13488.08166,13788.54834,13638.315,0,0,0,0
2021-02-23,13194.71,-0.002195294,13410.57208,13805.02792,13607.8,0,0,0,0
2021-02-24,13302.19,0.008145689,13366.55459,13798.75041,13582.6525,0,0,0,0
2021-02-25,12828.31,-0.035624209,13207.78847,13813.06486,13510.42667,0,0,0,0
2021-02-26,12909.44,0.006324294,13103.56093,13787.68574,13445.62333,0,0,0,0
2021-03-01,13282.95,0.028933091,13076.41535,13752.77798,13414.59667,1,0,0,0
2021-03-02,13059.95,-0.016788439,13022.15225,13694.64108,13358.39667,0,0,0,0
2021-03-03,12683.33,-0.028837783,12908.94718,13620.45116,13264.69917,0,0,0,0
2021-03-04,12464,-0.017292777,12770.47055,13540.63279,13155.55167,0,0,0,0
2021-03-05,12668.51,0.016408055,12702.36204,13436.87462,13069.61833,0,0,0,0
2021-03-08,12299.08,-0.029161283,12576.03128,13340.13372,12958.0825,0,0,0,0
2021-03-09,12794.49,0.040280249,12563.22239,13221.89428,12892.55833,0,0,0,0
2021-03-10,12752.07,-0.00331549,12539.24611,13167.25889,12853.2525,0,0,0,0
2021-03-11,13052.9,0.02359068,12538.99189,13143.87811,12841.435,0,1,0,0
2021-03-12,12937.29,-0.008857036,12542.70068,13079.35265,12811.02667,0,0,0,0
2021-03-15,13082.54,0.011227235,12552.59882,13111.82618,12832.2125,0,0,0,0
2021-03-16,13152.28,0.005330769,12558.32694,13146.57139,12852.44917,0,0,0,0
2021-03-17,13202.38,0.003809225,12561.58293,13129.88707,12845.735,0,0,0,0
2021-03-18,12789.14,-0.031300417,12546.93147,13099.40353,12823.1675,0,0,0,1
2021-03-19,12866.99,0.006087196,12565.62143,13111.32357,12838.4725,0,0,0,0
2021-03-22,13086.51,0.017060711,12636.66197,13144.0347,12890.34833,0,0,0,0
2021-03-23,13017.79,-0.005251209,12673.61927,13165.29073,12919.455,0,0,0,0
2021-03-24,12798.88,-0.016816218,12803.38148,13118.82852,12961.105,0,0,0,0
2021-03-25,12780.51,-0.001435282,12800.82841,13119.05159,12959.94,0,0,0,0
2021-03-26,12979.12,0.015540068,12833.83938,13123.88229,12978.86083,0,0,0,0
2021-03-29,12965.74,-0.001030887,12828.45081,13114.74419,12971.5975,0,0,0,0
2021-03-30,12896.53,-0.005337914,12823.68899,13112.71268,12968.20083,0,0,0,0
2021-03-31,13091.44,0.015113368,12823.76917,13114.11583,12968.9425,0,0,0,0
2021-04-01,13329.51,0.018185165,12811.66331,13155.76002,12983.71167,0,0,0,0
2021-04-05,13598.16,0.020154529,12775.05415,13258.33251,13016.69333,0,0,0,0
2021-04-06,13578.46,-0.001448725,12803.80975,13361.13025,13082.47,0,0,0,0
2021-04-07,13616.7,0.002816225,12836.53375,13453.35792,13144.94583,0,0,0,0
2021-04-08,13758.5,0.010413683,12846.53111,13555.35889,13200.945,0,0,0,0
2021-04-09,13845.05,0.006290657,12876.06787,13663.6988,13269.88333,0,0,0,0
2021-04-12,13819.35,-0.001856259,12961.88232,13747.96268,13354.9225,0,0,0,0
2021-04-13,13986.49,0.012094635,13068.47296,13842.3687,13455.42083,0,0,0,0
2021-04-14,13803.91,-0.013054026,13156.74131,13891.56536,13524.15333,0,0,1,0
2021-04-15,14026.19,0.016102684,13264.62005,13960.42829,13612.52417,0,0,0,0
2021-04-16,14041.91,0.001120761,13422.91908,13993.02592,13707.9725,0,0,0,0
2021-04-19,13907.67,-0.009559953,13563.2055,13988.77783,13775.99167,0,0,0,0
2021-04-20,13809.3,-0.007073076,13656.24775,13975.70059,13815.97417,0,0,0,1
2021-04-21,13935.15,0.009113424,13696.98397,13991.12937,13844.05667,0,0,0,0
2021-04-22,13762.36,-0.012399579,13734.60963,13984.1537,13859.38167,0,0,0,0
2021-04-23,13941.44,0.013012303,13786.30714,13986.57953,13886.44333,0,0,0,0
2021-04-26,14026.16,0.006076847,13809.9,14007.59667,13908.74833,0,0,0,0
2021-04-27,13960.28,-0.004696938,13820.6628,14016.03886,13918.35083,0,0,0,0
2021-04-28,13901.62,-0.004201921,13832.32982,14018.08351,13925.20667,0,0,0,0
2021-04-29,13970.21,0.004933957,13831.8348,14015.8652,13923.85,0,0,0,0
2021-04-30,13860.76,-0.007834528,13842.00586,14015.16914,13928.5875,0,0,0,0
2021-05-03,13799.72,-0.004403799,13821.67229,13997.75771,13909.715,0,0,0,0
2021-05-04,13544.67,-0.018482259,13740.19985,13996.35682,13868.27833,0,0,0,0
2021-05-05,13503.37,-0.00304917,13669.87482,13999.29851,13834.58667,0,0,0,0
2021-05-06,13613.73,0.008172775,13641.60741,13994.97092,13818.28917,0,0,0,0
2021-05-07,13719.63,0.007778911,13625.66395,13974.99438,13800.32917,0,0,0,0
2021-05-10,13359.08,-0.026279863,13550.28574,13983.15926,13766.7225,0,0,0,0
2021-05-11,13351.27,-0.000584621,13478.53936,13956.54397,13717.54167,0,0,0,0
2021-05-12,13001.63,-0.026187771,13337.02852,13927.29981,13632.16417,0,0,0,0
2021-05-13,13109.15,0.008269732,13250.27469,13872.19864,13561.23667,0,0,0,0
2021-05-14,13393.12,0.021661969,13224.28562,13813.43772,13518.86167,0,0,0,0
2021-05-17,13312.91,-0.005988896,13201.71588,13726.45745,13464.08667,0,0,0,0
2021-05-18,13217.68,-0.007153207,13171.91629,13649.07704,13410.49667,0,0,0,0
2021-05-19,13237.91,0.001530526,13155.19647,13572.16186,13363.67917,0,0,0,0
2021-05-20,13494.09,0.019351997,13154.49156,13564.43678,13359.46417,0,1,0,0
2021-05-21,13411.74,-0.006102672,13151.03996,13552.61671,13351.82833,0,0,0,0
2021-05-24,13641.75,0.0171499,13149.9192,13558.40747,13354.16333,0,0,0,0
2021-05-25,13657.73,0.001171404,13154.26978,13543.74022,13349.005,0,0,0,0
2021-05-26,13702.74,0.00329557,13157.65883,13597.62783,13377.64333,0,0,0,0
2021-05-27,13657.85,-0.003275987,13169.19233,13637.191,13403.19167,0,0,0,0
2021-05-28,13686.51,0.002098427,13250.88459,13669.64541,13460.265,0,0,0,0
2021-06-01,13654.59,-0.002332223,13321.8384,13689.59826,13505.71833,0,0,1,0
2021-06-02,13675.79,0.001552591,13343.03933,13715.50901,13529.27417,0,0,0,0
2021-06-03,13529.68,-0.010683843,13373.92645,13720.75022,13547.33833,0,0,0,1
2021-06-04,13770.77,0.017819342,13443.71938,13743.13895,13593.42917,0,0,0,0
2021-06-07,13802.89,0.002332477,13528.73875,13752.28292,13640.51083,0,0,0,0
2021-06-08,13810.86,0.000577415,13555.45478,13778.36188,13666.90833,0,0,0,0
2021-06-09,13814.94,0.00029542,13615.2836,13785.73307,13700.50833,0,0,0,0
2021-06-10,13960.35,0.010525561,13616.07016,13838.04651,13727.05833,0,0,0,0
2021-06-11,13998.3,0.002718413,13622.43128,13888.44706,13755.43917,0,0,0,0
2021-06-14,14128.2,0.009279698,13621.48588,13960.30245,13790.89417,0,0,0,0
2021-06-15,14030.41,-0.006921618,13645.15355,13998.72812,13821.94083,0,0,0,0
2021-06-16,13983.01,-0.003378376,13669.791,14023.50733,13846.64917,0,0,1,0
2021-06-17,14163.81,0.012929977,13701.71908,14076.44926,13889.08417,0,0,0,0
2021-06-18,14049.58,-0.00806492,13740.64195,14099.82472,13920.23333,0,0,0,0
2021-06-21,14137.23,0.006238621,13829.89841,14111.82659,13970.8625,0,0,0,0
2021-06-22,14270.42,0.009421223,13862.50815,14162.49185,14012.5,0,0,0,0
2021-06-23,14274.24,0.000267687,13899.96278,14203.59555,14051.77917,0,0,0,0
2021-06-24,14365.96,0.006425561,13941.79762,14254.27738,14098.0375,0,0,0,0
2021-06-25,14345.18,-0.001446475,13998.87919,14285.56914,14142.22417,0,0,0,0
2021-06-28,14524.98,0.012533827,14020.62367,14357.92966,14189.27667,0,0,0,0
2021-06-29,14572.75,0.003288817,14047.41983,14426.87517,14237.1475,0,0,0,0
2021-06-30,14554.8,-0.001231751,14066.02904,14479.36596,14272.6975,0,0,0,0
2021-07-01,14560.05,0.000360706,14110.05759,14523.61074,14316.83417,0,0,0,0
2021-07-02,14727.63,0.011509576,14169.68132,14588.09034,14378.88583,0,0,0,0
2021-07-06,14786.36,0.003987743,14203.34628,14658.18372,14430.765,0,0,0,0
2021-07-07,14814.11,0.00187673,14276.66554,14712.28612,14494.47583,0,0,0,0
