date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_1,Exit_signal_long_1,Entry_signal_short_1,Exit_signal_short_1
2020-07-07,10524.01,,,,,0,0,0,0
2020-07-08,10666.7,0.01355852,,,,0,0,0,0
2020-07-09,10754.59,0.008239662,,,,0,0,0,0
2020-07-10,10836.33,0.007600476,,,,0,0,0,0
2020-07-13,10602.21,-0.021605101,,,,0,0,0,0
2020-07-14,10689.52,0.008235076,,,,0,0,0,0
2020-07-15,10701.68,0.001137563,,,,0,0,0,0
2020-07-16,10626.46,-0.007028803,,,,0,0,0,0
2020-07-17,10645.22,0.001765404,,,,0,0,0,0
2020-07-20,10952.08,0.028826083,,,,0,0,0,0
2020-07-21,10833.07,-0.010866429,,,,0,0,0,0
2020-07-22,10870.75,0.003478238,,,,0,0,0,0
2020-07-23,10580.59,-0.026691811,,,,0,0,0,0
2020-07-24,10483.13,-0.009211207,,,,0,0,0,0
2020-07-27,10674.38,0.018243597,,,,0,0,0,0
2020-07-28,10532.5,-0.013291638,,,,0,0,0,0
2020-07-29,10662.98,0.012388322,,,,0,0,0,0
2020-07-30,10715.51,0.00492639,,,,0,0,0,0
2020-07-31,10905.88,0.017765837,,,,0,0,0,0
2020-08-03,11055.08,0.013680693,10412.20238,11019.06462,10715.6335,0,0,0,0
2020-08-04,11096.54,0.003750312,10410.44149,11078.07851,10744.26,0,0,0,0
2020-08-05,11125.44,0.002604415,10394.98433,11139.40967,10767.197,0,0,0,0
2020-08-06,11267.08,0.012731182,10358.82718,11226.81582,10792.8215,0,0,0,0
2020-08-07,11139.39,-0.011333016,10347.24463,11268.70437,10807.9745,0,0,0,0
2020-08-10,11085.17,-0.004867412,10366.20454,11298.04046,10832.1225,0,0,0,0
2020-08-11,10876.08,-0.018862137,10380.10592,11302.79508,10841.4505,0,0,0,0
2020-08-12,11157.72,0.025895359,10387.18329,11341.32171,10864.2525,0,0,0,0
2020-08-13,11178.37,0.001850737,10408.88114,11374.81486,10891.848,0,0,0,0
2020-08-14,11164.45,-0.001245262,10434.84123,11400.77777,10917.8095,0,0,0,0
2020-08-17,11288.57,0.011117431,10423.98843,11445.27957,10934.634,0,0,0,0
2020-08-18,11399.03,0.009785119,10414.64517,11511.21883,10962.932,0,0,0,0
2020-08-19,11318.64,-0.007052354,10416.68305,11553.96995,10985.3265,0,0,0,0
2020-08-20,11477.05,0.013995498,10454.55162,11605.74738,11030.1495,0,0,0,0
2020-08-21,11555.16,0.006805756,10523.17242,11644.32958,11083.751,0,0,0,0
2020-08-24,11626.17,0.006145307,10555.69109,11706.98991,11131.3405,0,0,0,0
2020-08-25,11721.81,0.008226269,10630.10352,11751.50848,11190.806,0,0,0,0
2020-08-26,11971.94,0.021338855,10651.14578,11861.36222,11256.254,0,0,0,0
2020-08-27,11926.16,-0.003823942,10697.3934,11936.1796,11316.7865,0,0,0,0
2020-08-28,11995.85,0.005843457,10713.50429,12029.06571,11371.285,0,0,0,0
2020-08-31,12110.7,0.009574144,10706.43236,12141.69964,11424.066,0,0,0,0
2020-09-01,12292.86,0.015041245,10686.22605,12281.53795,11483.882,0,0,0,0
2020-09-02,12420.54,0.010386517,10667.58563,12429.68837,11548.637,0,0,0,0
2020-09-03,11771.37,-0.052265844,10697.87807,12449.82493,11573.8515,0,0,0,0
2020-09-04,11622.13,-0.012678218,10746.14999,12449.82701,11597.9885,0,0,0,0
2020-09-08,11068.26,-0.047656497,10743.13052,12451.15548,11597.143,0,0,0,0
2020-09-09,11395.85,0.029597245,10832.20517,12414.05783,11623.1315,0,0,0,0
2020-09-10,11154.12,-0.021212108,10831.57768,12414.32532,11622.9515,0,0,0,0
2020-09-11,11087.4,-0.005981646,10815.31116,12421.49484,11618.403,0,0,0,0
2020-09-14,11277.76,0.017169039,10832.95127,12415.18573,11624.0685,0,0,0,0
2020-09-15,11438.87,0.014285638,10851.10113,12412.06587,11631.5835,0,0,0,0
2020-09-16,11247.6,-0.016721057,10831.19011,12416.83389,11624.012,0,0,0,0
2020-09-17,11080.95,-0.014816494,10793.33113,12430.92387,11612.1275,0,0,0,0
2020-09-18,10936.98,-0.012992568,10713.6431,12456.6049,11585.124,0,0,0,0
2020-09-21,10980.22,0.003953559,10643.77422,12468.97978,11556.377,0,0,0,0
2020-09-22,11186.37,0.018774669,10607.77788,12460.99612,11534.387,0,0,0,0
2020-09-23,10833.33,-0.031559836,10517.14778,12462.77822,11489.963,0,0,0,0
2020-09-24,10896.47,0.005828309,10456.67779,12415.70121,11436.1895,0,0,0,0
2020-09-25,11151.13,0.023370871,10438.43529,12356.44071,11397.438,0,0,0,0
2020-09-28,11364.45,0.0191299,10449.17286,12282.56314,11365.868,0,0,0,0
2020-09-29,11322.95,-0.003651739,10479.49114,12173.46986,11326.4805,0,0,0,0
2020-09-30,11418.06,0.008399754,10565.45895,12000.02205,11282.7405,0,0,0,0
2020-10-01,11583.2,0.014463052,10737.31309,11744.43391,11240.8735,0,0,0,0
2020-10-02,11255.69,-0.02827457,10777.39966,11652.77934,11215.0895,0,0,0,0
2020-10-05,11509.06,0.022510393,10791.40394,11627.46806,11209.436,0,0,0,0
2020-10-06,11291.27,-0.018923353,10806.53189,11634.64111,11220.5865,0,0,0,0
2020-10-07,11503.19,0.018768482,10799.72966,11652.17734,11225.9535,0,0,0,0
2020-10-08,11550.94,0.004151022,10797.28821,11694.30079,11245.7945,0,0,0,0
2020-10-09,11725.85,0.015142491,10787.71516,11767.71884,11277.717,0,0,0,0
2020-10-12,12088.11,0.030894136,10708.7676,11927.7014,11318.2345,0,0,0,0
2020-10-13,12083.17,-0.000408666,10652.45172,12048.44728,11350.4495,0,0,0,0
2020-10-14,11985.36,-0.00809473,10636.26485,12138.41015,11387.3375,0,0,0,0
2020-10-15,11898.57,-0.007241334,10658.58655,12197.85045,11428.2185,0,0,0,0
2020-10-16,11852.17,-0.003899628,10718.62875,12229.32725,11473.978,0,0,0,0
2020-10-19,11634.35,-0.018378069,10785.47904,12227.88996,11506.6845,0,0,0,0
2020-10-20,11677.84,0.003738069,10822.62434,12239.89166,11531.258,0,0,0,0
2020-10-21,11665.37,-0.001067834,10943.48505,12202.23495,11572.86,0,0,0,0
2020-10-22,11662.91,-0.000210881,11067.74847,12154.61553,11611.182,0,0,0,0
2020-10-23,11692.57,0.002543105,11139.18364,12137.32436,11638.254,0,0,0,0
2020-10-26,11504.52,-0.016082863,11158.58816,12131.92684,11645.2575,0,0,0,0
2020-10-27,11598.95,0.008208078,11195.77927,12122.33573,11659.0575,0,0,0,0
2020-10-28,11142.76,-0.039330284,11137.63104,12152.95396,11645.2925,0,0,0,0
2020-10-29,11350.74,0.018665035,11109.64167,12157.69733,11633.6695,0,0,0,0
2020-10-30,11052.95,-0.026235294,11062.20212,12184.86288,11623.5325,0,0,0,0
2020-11-02,11084.76,0.002877965,10992.76955,12211.86545,11602.3175,0,0,0,0
2020-11-03,11279.91,0.017605253,10990.96124,12212.53776,11601.7495,0,0,0,0
2020-11-04,11777.02,0.044070387,11001.68594,12229.19606,11615.441,0,0,0,0
2020-11-05,12078.07,0.025562494,10995.30502,12288.28998,11641.7975,0,0,0,0
2020-11-06,12091.35,0.001099513,10983.60683,12336.53817,11660.0725,0,0,0,0
2020-11-09,11830.39,-0.021582371,10995.69452,12298.67848,11647.1865,0,0,0,0
2020-11-10,11624.29,-0.017421235,11005.92344,12242.56156,11624.2425,0,0,0,0
2020-11-11,11892.93,0.023110229,11011.36679,12227.87521,11619.621,0,0,0,0
2020-11-12,11827.14,-0.005531858,11013.88339,12218.21561,11616.0495,0,0,0,0
2020-11-13,11937.84,0.009359828,11009.93221,12230.73379,11620.333,0,0,0,0
2020-11-16,12013.38,0.006327778,11004.02166,12274.54734,11639.2845,0,0,0,0
2020-11-17,11977.49,-0.002987502,11001.28815,12307.24585,11654.267,0,0,0,0
2020-11-18,11894.71,-0.006911298,11003.93879,12327.52921,11665.734,0,0,0,0
2020-11-19,11985.43,0.00762692,11004.81256,12358.90744,11681.86,0,0,0,0
2020-11-20,11906.44,-0.006590502,11008.0787,12377.0283,11692.5535,0,0,0,0
2020-11-23,11905.94,-4.20E-05,11027.8237,12397.4253,11712.6245,0,0,0,0
2020-11-24,12079.81,0.014603635,11035.11064,12438.22436,11736.6675,0,0,0,0
2020-11-25,12152.22,0.0059943,11121.14352,12453.13748,11787.1405,0,0,0,0
2020-11-27,12258.21,0.008721863,11168.05412,12496.97388,11832.514,0,0,0,0
2020-11-30,12268.32,0.000824753,11311.90328,12474.66172,11893.2825,0,0,0,0
2020-12-01,12455.33,0.015243326,11464.70905,12458.91295,11961.811,0,0,0,0
2020-12-02,12456.41,8.67E-05,11589.1866,12452.0854,12020.636,0,0,0,0
2020-12-03,12467.13,0.000860601,11596.21797,12514.06503,12055.1415,0,0,0,0
2020-12-04,12528.48,0.00492094,11572.15934,12583.16466,12077.662,0,0,0,0
2020-12-07,12596.47,0.005426835,11546.61469,12659.22131,12102.918,0,0,0,0
2020-12-08,12635.72,0.003115952,11554.30918,12732.05982,12143.1845,0,0,0,0
2020-12-09,12364.64,-0.021453467,11637.39016,12723.01384,12180.202,0,0,0,0
2020-12-10,12401.74,0.003000492,11671.9026,12739.3824,12205.6425,0,0,0,0
2020-12-11,12375.41,-0.002123089,11725.49243,12740.61957,12233.056,0,0,0,0
2020-12-14,12462.21,0.007013909,11761.84753,12756.70147,12259.2745,0,0,0,0
2020-12-15,12595.92,0.010729237,11783.43501,12793.36799,12288.4015,0,0,0,0
2020-12-16,12668.16,0.00573519,11813.05219,12832.81781,12322.935,0,0,0,0
2020-12-17,12752.06,0.006622903,11863.40269,12868.20231,12365.8025,0,0,0,0
2020-12-18,12738.18,-0.001088452,11908.2895,12898.5905,12403.44,0,0,0,0
2020-12-21,12690.26,-0.003761919,11990.9407,12894.3213,12442.631,0,0,0,0
2020-12-22,12717.56,0.002151256,12092.87423,12873.54977,12483.212,0,0,0,0
2020-12-23,12653.14,-0.005065437,12164.42643,12859.33057,12511.8785,0,0,0,0
2020-12-24,12711.01,0.004573568,12225.88848,12853.74752,12539.818,0,0,0,0
2020-12-28,12838.86,0.010058209,12257.18735,12880.51365,12568.8505,0,0,0,0
2020-12-29,12843.49,0.000360624,12296.7494,12898.4686,12597.609,0,0,0,0
2020-12-30,12845.36,0.000145599,12304.73945,12929.48155,12617.1105,0,0,0,0
