date,close,ROI,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,Entry_signal_long_1,Exit_signal_long_1,Entry_signal_short_1,Exit_signal_short_1
2020-12-30,12845.36,0.000145599,179.1837748,-4.75273937,183.9365141,0,0,0,0
2020-12-31,12888.28,0.003341284,180.1568162,-3.02375839,183.1805745,0,0,0,0
2021-01-04,12694.66,-0.015022951,151.7804451,-25.12010357,176.9005487,0,0,0,0
2021-01-05,12802.38,0.008485458,142.7951232,-27.28434035,170.0794636,0,0,0,0
2021-01-06,12623.35,-0.013984119,110.0481255,-48.02507048,158.073196,0,0,0,0
2021-01-07,12939.57,0.025050403,126.1943266,-25.50309552,151.6974221,0,0,0,0
2021-01-08,13105.2,0.012800271,156.810846,4.090739118,152.7201069,1,0,0,1
2021-01-11,12902.49,-0.015467906,148.6725093,-3.238078061,151.9105873,0,0,0,0
2021-01-12,12892.09,-0.000806046,138.5489882,-10.68927931,149.2382675,0,0,0,0
2021-01-13,12973.63,0.006324808,139.2992463,-7.951217004,147.2504633,0,0,0,0
2021-01-14,12898.69,-0.005776332,127.1749995,-16.060371,143.2353705,0,0,0,0
2021-01-15,12803.93,-0.007346482,103.5898755,-31.71639597,135.3062715,0,0,0,0
2021-01-19,12996.54,0.015043038,110.1130227,-20.15459902,130.2676218,0,0,0,0
2021-01-20,13296.45,0.023076142,151.8829647,17.29227438,134.5906904,1,0,0,1
2021-01-21,13404.99,0.008163081,192.6016517,46.40876909,146.1928826,0,0,0,0
2021-01-22,13366.4,-0.002878779,212.4343263,52.99315494,159.4411714,0,0,0,0
2021-01-25,13483.29,0.008745062,237.5150189,62.45907805,175.0559409,0,0,0,0
2021-01-26,13490.19,0.000511745,251.3566194,61.0405428,190.3160766,0,0,0,0
2021-01-27,13112.65,-0.027986263,206.4897385,12.93892954,193.550809,0,0,0,0
2021-01-28,13201.53,0.006778187,182.2652826,-9.02842112,191.2937037,0,1,1,0
2021-01-29,12925.38,-0.02091803,125.1926312,-52.88085796,178.0734892,0,0,0,0
2021-02-01,13248.9,0.025029825,124.7915115,-42.62558216,167.4170937,0,0,0,0
2021-02-02,13456.12,0.015640544,149.1975579,-14.5756286,163.7731865,0,0,0,0
2021-02-03,13402.37,-0.003994465,156.3821855,-5.912800799,162.2949863,0,0,0,0
2021-02-04,13560.89,0.011827759,179.1187467,13.45900834,165.6597384,1,0,0,1
2021-02-05,13603.96,0.003176045,197.2321992,25.25796863,171.9742305,0,0,0,0
2021-02-08,13695.02,0.006693639,218.0125757,36.8306761,181.1818996,0,0,0,0
2021-02-09,13687.08,-0.000579773,227.2588505,36.86156071,190.3972897,0,0,0,0
2021-02-10,13655.27,-0.00232409,225.0284619,27.70493773,197.3235242,0,0,0,0
2021-02-11,13734.35,0.005791171,229.2896324,25.57288657,203.7167458,0,0,0,0
2021-02-12,13807.7,0.005340624,237.3022856,26.86843183,210.4338538,0,0,0,0
2021-02-16,13773.77,-0.002457325,233.7183579,18.62760328,215.0907546,0,0,0,0
2021-02-17,13699.71,-0.005376887,216.7376341,1.317503576,215.4201305,0,0,0,0
2021-02-18,13637.51,-0.004540242,192.1848468,-18.58822692,210.7730738,0,1,1,0
2021-02-19,13580.78,-0.00415985,163.4923741,-37.82455971,201.3169338,0,0,0,0
2021-02-22,13223.74,-0.026290095,93.01785051,-86.63926666,179.6571172,0,0,0,0
2021-02-23,13194.71,-0.002195294,37.49621056,-113.7287253,151.2249358,0,0,0,0
2021-02-24,13302.19,0.008145689,11.5945215,-111.7043315,123.298853,0,0,0,0
2021-02-25,12828.31,-0.035624209,-69.18070352,-153.9836452,84.80294168,0,0,0,0
2021-02-26,12909.44,0.006324294,-114.2434747,-159.2371331,44.99365841,0,0,0,0
2021-03-01,13282.95,0.028933091,-94.75132349,-111.7959855,17.04466203,0,0,0,0
2021-03-02,13059.95,-0.016788439,-108.3376545,-100.3058532,-8.031801277,0,0,0,0
2021-03-03,12683.33,-0.028837783,-165.2106632,-125.7430895,-39.46757366,0,0,0,0
2021-03-04,12464,-0.017292777,-230.8872216,-153.1357184,-77.75150325,0,0,0,0
2021-03-05,12668.51,0.016408055,-245.8059554,-134.4435617,-111.3623937,0,0,0,0
2021-03-08,12299.08,-0.029161283,-299.8997883,-150.8299157,-149.0698726,0,0,0,0
2021-03-09,12794.49,0.040280249,-267.035533,-94.3725283,-172.6630047,0,0,0,0
2021-03-10,12752.07,-0.00331549,-243.9738265,-57.04865749,-186.925169,0,0,0,0
2021-03-11,13052.9,0.02359068,-183.235876,2.951434445,-186.1873104,1,0,0,1
2021-03-12,12937.29,-0.008857036,-151.7692266,27.53446707,-179.3036937,0,0,0,0
2021-03-15,13082.54,0.011227235,-107.3808033,57.53831233,-164.9191156,0,0,0,0
2021-03-16,13152.28,0.005330769,-64.66796244,80.20092251,-144.868885,0,0,0,0
2021-03-17,13202.38,0.003809225,-26.58175252,94.62970594,-121.2114585,0,0,0,0
2021-03-18,12789.14,-0.031300417,-53.37894243,54.26601283,-107.6449553,0,0,0,0
2021-03-19,12866.99,0.006087196,-61.0253607,37.29567565,-98.32103635,0,0,0,0
2021-03-22,13086.51,0.017060711,-36.37322492,49.55824914,-85.93147406,0,0,0,0
2021-03-23,13017.79,-0.005251209,-27.2314476,46.96002117,-74.19146877,0,0,0,0
2021-03-24,12798.88,-0.016816218,-48.96319197,20.18262144,-69.14581341,0,0,0,0
2021-03-25,12780.51,-0.001435282,-65.75213865,2.714939806,-68.46707846,0,0,0,0
2021-03-26,12979.12,0.015540068,-50.21468401,14.60191556,-64.81659957,0,0,0,0
2021-03-29,12965.74,-0.001030887,-39.97113661,19.87637037,-59.84750698,0,0,0,0
2021-03-30,12896.53,-0.005337914,-41.00890841,15.07087885,-56.07978726,0,0,0,0
2021-03-31,13091.44,0.015113368,-15.31998124,32.60784482,-47.92782606,0,0,0,0
2021-04-01,13329.51,0.018185165,34.41511841,65.87435557,-31.45923716,0,0,0,0
2021-04-05,13598.16,0.020154529,104.1633683,108.4980844,-4.334716073,0,0,0,0
2021-04-06,13578.46,-0.001448725,148.7891335,122.4990797,26.29005384,0,0,0,0
2021-04-07,13616.7,0.002816225,182.3582779,124.8545793,57.50369865,0,0,0,0
2021-04-08,13758.5,0.010413683,221.030233,130.8212275,90.20900552,0,0,0,0
2021-04-09,13845.05,0.006290657,255.2739339,132.0519427,123.2219912,0,0,0,0
2021-04-12,13819.35,-0.001856259,270.9548551,118.1862911,152.768564,0,0,0,0
2021-04-13,13986.49,0.012094635,298.5162164,116.5981219,181.9180945,0,0,0,0
2021-04-14,13803.91,-0.013054026,287.9982655,84.86413683,203.1341287,0,0,0,0
2021-04-15,14026.19,0.016102684,303.9314666,80.63787032,223.2935962,0,0,0,0
2021-04-16,14041.91,0.001120761,311.1215791,70.26238629,240.8591928,0,0,0,0
2021-04-19,13907.67,-0.009559953,292.2927379,41.14683606,251.1459018,0,0,0,0
2021-04-20,13809.3,-0.007073076,260.1572393,7.20906997,252.9481693,0,0,0,0
2021-04-21,13935.15,0.009113424,248.7052254,-3.394355178,252.0995805,0,1,1,0
2021-04-22,13762.36,-0.012399579,212.8938978,-31.36454618,244.258444,0,0,0,0
2021-04-23,13941.44,0.013012303,206.7874259,-29.9768145,236.7642404,0,0,0,0
2021-04-26,14026.16,0.006076847,209.4170431,-21.87775777,231.2948009,0,0,0,0
2021-04-27,13960.28,-0.004696938,198.3948121,-26.31999108,224.7148031,0,0,0,0
2021-04-28,13901.62,-0.004201921,178.8905111,-36.65943366,215.5499447,0,0,0,0
2021-04-29,13970.21,0.004933957,170.4924091,-36.04602848,206.5384376,0,0,0,0
2021-04-30,13860.76,-0.007834528,146.7378439,-47.84047494,194.5783189,0,0,0,0
2021-05-03,13799.72,-0.004403799,118.9619323,-60.49310926,179.4550416,0,0,0,0
2021-05-04,13544.67,-0.018482259,63.42771332,-92.82186259,156.2495759,0,0,0,0
2021-05-05,13503.37,-0.00304917,17.45649358,-111.0344659,128.4909594,0,0,0,0
2021-05-06,13613.73,0.008172775,-0.90934854,-103.5202464,102.6108978,0,0,0,0
2021-05-07,13719.63,0.007778911,0.029133773,-82.06541126,82.09454503,0,0,0,0
2021-05-10,13359.08,-0.026279863,-46.65283093,-102.9979008,56.34506984,0,0,0,0
2021-05-11,13351.27,-0.000584621,-79.74335484,-108.8707397,29.1273849,0,0,0,0
2021-05-12,13001.63,-0.026187771,-147.4420414,-141.255541,-6.186500347,0,0,0,0
2021-05-13,13109.15,0.008269732,-178.2123845,-137.6207073,-40.59167718,0,0,0,0
2021-05-14,13393.12,0.021661969,-159.0799527,-94.79062043,-64.28933229,0,0,0,0
2021-05-17,13312.91,-0.005988896,-152.8708605,-70.86522256,-82.00563793,0,0,0,0
2021-05-18,13217.68,-0.007153207,-157.8972425,-60.71328368,-97.18395885,0,0,0,0
2021-05-19,13237.91,0.001530526,-155.6049421,-46.73678661,-108.8681555,0,0,0,0
2021-05-20,13494.09,0.019351997,-117.2007915,-6.666108771,-110.5346827,0,0,0,0
2021-05-21,13411.74,-0.006102672,-98.49228512,9.633918058,-108.1262032,1,0,0,1
2021-05-24,13641.75,0.0171499,-53.07097184,44.04418507,-97.11515691,0,0,0,0
2021-05-25,13657.73,0.001171404,-17.78436707,63.46463188,-81.24899894,0,0,0,0
2021-05-26,13702.74,0.00329557,13.43544171,75.74755252,-62.31211081,0,0,0,0
2021-05-27,13657.85,-0.003275987,29.34398444,73.3248762,-43.98089176,0,0,0,0
2021-05-28,13686.51,0.002098427,43.76307558,70.19517387,-26.43209829,0,0,0,0
2021-06-01,13654.59,-0.002332223,48.88277486,60.25189852,-11.36912366,0,0,0,0
2021-06-02,13675.79,0.001552591,54.29907182,52.53455639,1.764515434,0,0,0,0
2021-06-03,13529.68,-0.010683843,37.84566419,28.864919,8.980745184,0,0,0,0
2021-06-04,13770.77,0.017819342,57.10566557,38.49993631,18.60572926,0,0,0,0
2021-06-07,13802.89,0.002332477,73.78797634,44.14579766,29.64217868,0,0,0,0
2021-06-08,13810.86,0.000577415,85.13944907,44.39781632,40.74163276,0,0,0,0
2021-06-09,13814.94,0.00029542,91.98151163,40.9919031,50.98960853,0,0,0,0
2021-06-10,13960.35,0.010525561,114.0553637,50.45260414,63.60275957,0,0,0,0
2021-06-11,13998.3,0.002718413,132.3423225,54.99165033,77.35067215,0,0,0,0
2021-06-14,14128.2,0.009279698,159.6564888,65.84465335,93.81183549,0,0,0,0
2021-06-15,14030.41,-0.006921618,162.903041,55.27296443,107.6300766,0,0,0,0
2021-06-16,13983.01,-0.003378376,155.68337,38.44263475,117.2407353,0,0,0,0
2021-06-17,14163.81,0.012929977,171.1748477,43.14728994,128.0275578,0,0,0,0
2021-06-18,14049.58,-0.00806492,163.6704411,28.51430664,135.1561344,0,0,0,0
2021-06-21,14137.23,0.006238621,166.5674174,25.12902634,141.438391,0,0,0,0
2021-06-22,14270.42,0.009421223,182.7403821,33.04159284,149.6987892,0,0,0,0
2021-06-23,14274.24,0.000267687,190.9857029,33.02953096,157.956172,0,0,0,0
2021-06-24,14365.96,0.006425561,205.0014711,37.63623935,167.3652318,0,0,0,0
2021-06-25,14345.18,-0.001446475,208.0414796,32.54099821,175.5004813,0,0,0,0
2021-06-28,14524.98,0.012533827,229.5982233,43.27819356,186.3200297,0,0,0,0
2021-06-29,14572.75,0.003288817,246.4748457,48.12385275,198.3509929,0,0,0,0
2021-06-30,14554.8,-0.001231751,251.0714505,42.17636604,208.8950844,0,0,0,0
2021-07-01,14560.05,0.000360706,249.9388185,32.83498725,217.1038312,0,0,0,0
2021-07-02,14727.63,0.011509576,266.0941531,39.19225748,226.9018956,0,0,0,0
2021-07-06,14786.36,0.003987743,279.8534977,42.36128166,237.492216,0,0,0,0
2021-07-07,14814.11,0.00187673,287.5726606,40.06435565,247.5083049,0,0,0,0
