date,close,ROI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Entry_signal_long_4,Exit_signal_long_4,Entry_signal_short_4,Exit_signal_short_4
2021-01-04,12694.66,-0.015022951,176.5074945,-15.07220183,191.5796963,0,0,0,0
2021-01-05,12802.38,0.008485458,169.5265613,-17.64250799,187.1690693,0,0,0,0
2021-01-06,12623.35,-0.013984119,147.8436472,-31.4603377,179.3039849,0,0,0,0
2021-01-07,12939.57,0.025050403,154.3963082,-19.92614133,174.3224496,0,0,0,0
2021-01-08,13105.2,0.012800271,170.983307,-2.671314082,173.654621,0,0,0,0
2021-01-11,12902.49,-0.015467906,165.8596928,-6.235942613,172.0956354,0,0,0,0
2021-01-12,12892.09,-0.000806046,159.1256966,-10.37595106,169.5016476,0,0,0,0
2021-01-13,12973.63,0.006324808,158.5409907,-8.768525512,167.3095162,0,0,0,0
2021-01-14,12898.69,-0.005776332,150.2980333,-13.60918637,163.9072196,0,0,0,0
2021-01-15,12803.93,-0.007346482,134.5678754,-23.47147544,158.0393508,0,0,0,0
2021-01-19,12996.54,0.015043038,136.0750408,-17.571448,153.6464888,0,0,0,0
2021-01-20,13296.45,0.023076142,159.6296001,4.786489081,154.8431111,1,0,0,1
2021-01-21,13404.99,0.008163081,184.9233478,24.06418938,160.8591584,0,0,0,0
2021-01-22,13366.4,-0.002878779,199.5545934,30.95634799,168.5982454,0,0,0,0
2021-01-25,13483.29,0.008745062,218.068252,39.57600527,178.4922467,0,0,0,0
2021-01-26,13490.19,0.000511745,230.6385742,41.71706201,188.9215122,0,0,0,0
2021-01-27,13112.65,-0.027986263,207.7416065,15.05607541,192.6855311,0,0,0,0
2021-01-28,13201.53,0.006778187,194.5251035,1.471657921,193.0534456,0,0,0,0
2021-01-29,12925.38,-0.02091803,159.9244233,-26.5032178,186.4276411,0,1,1,0
2021-02-01,13248.9,0.025029825,156.800991,-23.70132009,180.5023111,0,0,0,0
2021-02-02,13456.12,0.015640544,169.0973219,-9.123991346,178.2213132,0,0,0,0
2021-02-03,13402.37,-0.003994465,172.5164151,-4.563918516,177.0803336,0,0,0,0
2021-02-04,13560.89,0.011827759,185.8746629,7.035463408,178.8391995,1,0,0,1
2021-02-05,13603.96,0.003176045,197.6580802,15.0551046,182.6029756,0,0,0,0
2021-02-08,13695.02,0.006693639,211.9016342,23.43892687,188.4627073,0,0,0,0
2021-02-09,13687.08,-0.000579773,220.0128901,25.24014619,194.7727439,0,0,0,0
2021-02-10,13655.27,-0.00232409,221.3230434,21.24023958,200.0828038,0,0,0,0
2021-02-11,13734.35,0.005791171,226.1356929,20.84231127,205.2933816,0,0,0,0
2021-02-12,13807.7,0.005340624,233.1805243,22.30971419,210.8708101,0,0,0,0
2021-02-16,13773.77,-0.002457325,233.3359846,17.97213957,215.363845,0,0,0,0
2021-02-17,13699.71,-0.005376887,224.8907642,7.621535332,217.2692289,0,0,0,0
2021-02-18,13637.51,-0.004540242,210.7494575,-5.215817133,215.9652746,0,1,1,0
2021-02-19,13580.78,-0.00415985,192.7429128,-18.57788946,211.3208022,0,0,0,0
2021-02-22,13223.74,-0.026290095,147.9568973,-50.69112397,198.6480212,0,0,0,0
2021-02-23,13194.71,-0.002195294,108.8662367,-71.82542761,180.6916643,0,0,0,0
2021-02-24,13302.19,0.008145689,85.57291308,-76.095001,161.6679141,0,0,0,0
2021-02-25,12828.31,-0.035624209,28.54557504,-106.4978712,135.0434463,0,0,0,0
2021-02-26,12909.44,0.006324294,-9.987360182,-116.0246452,106.037285,0,0,0,0
2021-03-01,13282.95,0.028933091,-10.26749621,-93.04382495,82.77632874,0,0,0,0
2021-03-02,13059.95,-0.016788439,-28.15914128,-88.74837602,60.58923474,0,0,0,0
2021-03-03,12683.33,-0.028837783,-71.89967071,-105.9911244,34.09145365,0,0,0,0
2021-03-04,12464,-0.017292777,-122.8463571,-125.5502486,2.703891503,0,0,0,0
2021-03-05,12668.51,0.016408055,-145.0477056,-118.2012777,-26.84642791,0,0,0,0
2021-03-08,12299.08,-0.029161283,-190.2591586,-130.7301845,-59.52897405,0,0,0,0
2021-03-09,12794.49,0.040280249,-183.9931556,-99.57134524,-84.42181035,0,0,0,0
2021-03-10,12752.07,-0.00331549,-180.3710375,-76.75938172,-103.6116558,0,0,0,0
2021-03-11,13052.9,0.02359068,-151.4798505,-38.29455581,-113.1852947,0,0,0,0
2021-03-12,12937.29,-0.008857036,-136.3404893,-18.52415561,-117.8163336,0,0,0,0
2021-03-15,13082.54,0.011227235,-111.3385339,5.18223976,-116.5207737,1,0,0,1
2021-03-16,13152.28,0.005330769,-84.91798737,25.28222906,-110.2002164,0,0,0,0
2021-03-17,13202.38,0.003809225,-59.2538214,40.75711603,-100.0109374,0,0,0,0
2021-03-18,12789.14,-0.031300417,-71.43632588,22.85968924,-94.29601512,0,0,0,0
2021-03-19,12866.99,0.006087196,-73.95667752,16.27147008,-90.2281476,0,0,0,0
2021-03-22,13086.51,0.017060711,-57.57693391,26.12097095,-83.69790486,0,0,0,0
2021-03-23,13017.79,-0.005251209,-49.56959138,27.30265078,-76.87224216,0,0,0,0
2021-03-24,12798.88,-0.016816218,-60.19404277,13.34255951,-73.53660229,0,0,0,0
2021-03-25,12780.51,-0.001435282,-69.29748426,3.391294422,-72.68877868,0,0,0,0
2021-03-26,12979.12,0.015540068,-59.79656252,10.31377292,-70.11033545,0,0,0,0
2021-03-29,12965.74,-0.001030887,-52.73872855,13.89728552,-66.63601407,0,0,0,0
2021-03-30,12896.53,-0.005337914,-52.12910103,11.60553043,-63.73463146,0,0,0,0
2021-03-31,13091.44,0.015113368,-35.50903273,22.58047898,-58.08951172,0,0,0,0
2021-04-01,13329.51,0.018185165,-3.091611333,43.99832031,-47.08993164,0,0,0,0
2021-04-05,13598.16,0.020154529,43.77265457,72.69006896,-28.9174144,0,0,0,0
2021-04-06,13578.46,-0.001448725,78.41932837,85.86939421,-7.450065845,0,0,0,0
2021-04-07,13616.7,0.002816225,107.720975,92.13683271,15.58414233,0,0,0,0
2021-04-08,13758.5,0.010413683,140.7621971,100.1424438,40.61975328,0,0,0,0
2021-04-09,13845.05,0.006290657,171.9493403,105.0636696,66.88567068,0,0,0,0
2021-04-12,13819.35,-0.001856259,192.3740327,100.3906896,91.98334308,0,0,0,0
2021-04-13,13986.49,0.012094635,219.5170933,102.0270002,117.4900931,0,0,0,0
2021-04-14,13803.91,-0.013054026,223.7166183,84.98122017,138.7353982,0,0,0,0
2021-04-15,14026.19,0.016102684,242.1891053,82.76296569,159.4261396,0,0,0,0
2021-04-16,14041.91,0.001120761,255.1558788,76.58379133,178.5720874,0,0,0,0
2021-04-19,13907.67,-0.009559953,251.6986685,58.50126484,193.1974036,0,0,0,0
2021-04-20,13809.3,-0.007073076,238.2744875,36.06166713,202.2128204,0,0,0,0
2021-04-21,13935.15,0.009113424,235.0809043,26.29446715,208.7864372,0,0,0,0
2021-04-22,13762.36,-0.012399579,216.1160069,5.863655774,210.2523511,0,0,0,0
2021-04-23,13941.44,0.013012303,213.0801926,2.262273177,210.8179194,0,0,0,0
2021-04-26,14026.16,0.006076847,215.0317319,3.371049986,211.6606819,0,0,0,0
2021-04-27,13960.28,-0.004696938,208.854827,-2.244683929,211.099511,0,1,1,0
2021-04-28,13901.62,-0.004201921,196.9558294,-11.31494522,208.2707747,0,0,0,0
2021-04-29,13970.21,0.004933957,190.860309,-13.92837248,204.7886815,0,0,0,0
2021-04-30,13860.76,-0.007834528,175.178516,-23.68813238,198.8666484,0,0,0,0
2021-05-03,13799.72,-0.004403799,156.0265869,-34.27204924,190.2986361,0,0,0,0
2021-05-04,13544.67,-0.018482259,118.8975645,-57.12085733,176.0184218,0,0,0,0
2021-05-05,13503.37,-0.00304917,85.15832964,-72.68807372,157.8464034,0,0,0,0
2021-05-06,13613.73,0.008172775,66.55763763,-73.03101259,139.5886502,0,0,0,0
2021-05-07,13719.63,0.007778911,59.67381753,-63.93186614,123.6056837,0,0,0,0
2021-05-10,13359.08,-0.026279863,24.83864433,-79.01363148,103.8522758,0,0,0,0
2021-05-11,13351.27,-0.000584621,-3.359951713,-85.76978202,82.4098303,0,0,0,0
2021-05-12,13001.63,-0.026187771,-53.30608876,-108.5727353,55.26664649,0,0,0,0
2021-05-13,13109.15,0.008269732,-83.2531068,-110.8158026,27.56269583,0,0,0,0
2021-05-14,13393.12,0.021661969,-83.11423938,-88.54154817,5.427308789,0,0,0,0
2021-05-17,13312.91,-0.005988896,-88.45678782,-75.10727728,-13.34951053,0,0,0,0
2021-05-18,13217.68,-0.007153207,-99.23118573,-68.70534016,-30.52584557,0,0,0,0
2021-05-19,13237.91,0.001530526,-104.9280367,-59.52175289,-45.4062838,0,0,0,0
2021-05-20,13494.09,0.019351997,-87.75960895,-33.88266012,-53.87694883,0,0,0,0
2021-05-21,13411.74,-0.006102672,-79.87768285,-20.80058722,-59.07709563,0,0,0,0
2021-05-24,13641.75,0.0171499,-54.44372156,3.706699254,-58.15042082,1,0,0,1
2021-05-25,13657.73,0.001171404,-32.62162971,20.42303288,-53.0446626,0,0,0,0
2021-05-26,13702.74,0.00329557,-11.56225143,33.18592893,-44.74818036,0,0,0,0
2021-05-27,13657.85,-0.003275987,1.488056357,36.98898938,-35.50093302,0,0,0,0
2021-05-28,13686.51,0.002098427,13.98196638,39.58631952,-25.60435314,0,0,0,0
2021-06-01,13654.59,-0.002332223,21.06497888,37.33546562,-16.27048674,0,0,0,0
2021-06-02,13675.79,0.001552591,28.065459,35.46875659,-7.403297588,0,0,0,0
2021-06-03,13529.68,-0.010683843,21.57483279,23.1825043,-1.607671513,0,0,0,0
2021-06-04,13770.77,0.017819342,35.475968,29.66691161,5.80905639,0,0,0,0
2021-06-07,13802.89,0.002332477,48.52516547,34.17288726,14.35227821,0,0,0,0
2021-06-08,13810.86,0.000577415,58.83168581,35.58352609,23.24815973,0,0,0,0
2021-06-09,13814.94,0.00029542,66.56161844,34.65076697,31.91085147,0,0,0,0
2021-06-10,13960.35,0.010525561,83.45895462,41.23848252,42.2204721,0,0,0,0
2021-06-11,13998.3,0.002718413,98.77385955,45.24270996,53.53114959,0,0,0,0
2021-06-14,14128.2,0.009279698,120.0094818,53.18266579,66.82681604,0,0,0,0
2021-06-15,14030.41,-0.006921618,127.4785365,48.52137638,78.95716013,0,0,0,0
2021-06-16,13983.01,-0.003378376,128.0964166,39.31140514,88.78501142,0,0,0,0
2021-06-17,14163.81,0.012929977,141.5435144,42.20680239,99.33671202,0,0,0,0
2021-06-18,14049.58,-0.00806492,141.3535938,33.61350539,107.7400884,0,0,0,0
2021-06-21,14137.23,0.006238621,146.5859512,31.07669023,115.5092609,0,0,0,0
2021-06-22,14270.42,0.009421223,159.6397246,35.30437094,124.3353537,0,0,0,0
2021-06-23,14274.24,0.000267687,168.3525132,35.21372763,133.1387856,0,0,0,0
2021-06-24,14365.96,0.006425561,180.5769201,37.9505076,142.6264125,0,0,0,0
2021-06-25,14345.18,-0.001446475,186.4389264,35.05001112,151.3889152,0,0,0,0
2021-06-28,14524.98,0.012533827,203.2500262,41.48888873,161.7611374,0,0,0,0
2021-06-29,14572.75,0.003288817,217.9155884,44.92356075,172.9920276,0,0,0,0
2021-06-30,14554.8,-0.001231751,225.4904239,41.99871699,183.4917069,0,0,0,0
2021-07-01,14560.05,0.000360706,229.274236,36.62602331,192.6482127,0,0,0,0
2021-07-02,14727.63,0.011509576,242.9941545,40.27675345,202.7174011,0,0,0,0
2021-07-06,14786.36,0.003987743,255.6592285,42.35346196,213.3057665,0,0,0,0
2021-07-07,14814.11,0.00187673,264.882187,41.26113637,223.6210506,0,0,0,0
