,date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_3,Exit_signal_long_3,Entry_signal_short_3,Exit_signal_short_3,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
112,2020-12-14,12462.21,0.0070139090000000005,12010.561020000001,12507.98798,12259.2745,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
113,2020-12-15,12595.92,0.010729236999999999,12035.91825,12540.88475,12288.4015,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
114,2020-12-16,12668.16,0.00573519,12067.99359,12577.876409999999,12322.935,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
115,2020-12-17,12752.06,0.006622903,12114.60259,12617.00241,12365.8025,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
116,2020-12-18,12738.18,-0.001088452,12155.86475,12651.01525,12403.44,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
117,2020-12-21,12690.26,-0.0037619190000000003,12216.78585,12668.47615,12442.631000000001,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
118,2020-12-22,12717.56,0.0021512560000000003,12288.043109999999,12678.38089,12483.212,0,0,0,0,0,-1,101109.8763674913,0,0.0,0.0808757877301725
119,2020-12-23,12653.14,-0.005065437,12338.15246,12685.60454,12511.8785,0,0,1,0,0,-2,102109.8763674913,1000,0.0,0.1599075537582098
120,2020-12-24,12711.01,0.004573568,12382.85324,12696.78276,12539.818000000001,0,0,0,0,0,-2,102109.8763674913,0,0.0,0.1599075537582098
121,2020-12-28,12838.86,0.010058209,12413.01892,12724.68208,12568.8505,0,0,0,0,0,-2,102109.8763674913,0,0.0,0.1599075537582098
122,2020-12-29,12843.49,0.00036062400000000004,12447.1792,12748.0388,12597.608999999999,0,0,0,0,0,-2,102109.8763674913,0,0.0,0.1599075537582098
123,2020-12-30,12845.36,0.000145599,12460.92498,12773.29602,12617.1105,0,0,0,0,0,-2,102109.8763674913,0,0.0,0.1599075537582098
124,2020-12-31,12888.28,0.0033412840000000004,12476.179979999999,12801.22802,12638.704,0,0,0,0,0,-2,102109.8763674913,0,0.0,0.1599075537582098
125,2021-01-04,12694.66,-0.015022951000000001,12492.3045,12807.8565,12650.0805,0,0,1,0,0,-3,103109.8763674913,1000,0.0,0.2386808332316262
126,2021-01-05,12802.38,0.008485458000000001,12505.22459,12822.32641,12663.7755,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
127,2021-01-06,12623.35,-0.013984119,12507.05597,12823.18303,12665.1195,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
128,2021-01-07,12939.57,0.025050403,12511.01935,12849.60465,12680.312,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
129,2021-01-08,13105.2,0.012800271,12539.93182,12894.74818,12717.34,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
130,2021-01-11,12902.49,-0.015467906000000002,12576.92132,12907.83368,12742.3775,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
131,2021-01-12,12892.09,-0.000806046,12624.10993,12912.31307,12768.2115,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
132,2021-01-13,12973.63,0.006324808,12661.98875,12925.57625,12793.7825,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
133,2021-01-14,12898.69,-0.0057763319999999995,12683.83265,12934.00935,12808.921,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
134,2021-01-15,12803.93,-0.007346482,12695.0568,12936.3622,12815.7095,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
135,2021-01-19,12996.54,0.015043038,12701.80819,12954.058809999999,12827.9335,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
136,2021-01-20,13296.45,0.023076142,12693.93198,13017.76202,12855.847,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
137,2021-01-21,13404.99,0.008163080999999999,12693.339890000001,13089.82711,12891.5835,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
138,2021-01-22,13366.4,-0.002878779,12703.87879,13144.172209999999,12924.0255,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
139,2021-01-25,13483.29,0.008745062,12722.1179,13208.9481,12965.533000000001,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
140,2021-01-26,13490.19,0.000511745,12742.3255,13266.6585,13004.492,0,0,0,0,0,-3,103109.8763674913,0,0.0,0.2386808332316262
141,2021-01-27,13112.65,-0.027986262999999997,12757.9781,13278.3849,13018.1815,0,0,1,0,0,-4,104109.8763674913,1000,0.0,0.3149430685540057
142,2021-01-28,13201.53,0.006778187,12776.21508,13295.95192,13036.0835,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
143,2021-01-29,12925.38,-0.02091803,12782.70295,13297.46605,13040.0845,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
144,2021-02-01,13248.9,0.025029825,12799.3007,13316.9303,13058.1155,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
145,2021-02-02,13456.12,0.015640544,12837.64668,13354.73032,13096.1885,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
146,2021-02-03,13402.37,-0.003994465,12868.724890000001,13383.651109999999,13126.188,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
147,2021-02-04,13560.89,0.011827758999999998,12926.8699,13419.2601,13173.065,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
148,2021-02-05,13603.96,0.003176045,12948.6936,13463.8754,13206.2845,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
149,2021-02-08,13695.02,0.006693639,12957.43849,13514.112509999999,13235.7755,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
150,2021-02-09,13687.08,-0.000579773,12990.88347,13559.126530000001,13275.005,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
151,2021-02-10,13655.27,-0.00232409,13031.941929999999,13594.386069999999,13313.163999999999,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
152,2021-02-11,13734.35,0.0057911709999999995,13066.89006,13635.50994,13351.2,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
153,2021-02-12,13807.7,0.005340624,13115.850629999999,13677.450369999999,13396.6505,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
154,2021-02-16,13773.77,-0.002457325,13189.47055,13700.81445,13445.1425,0,0,0,0,0,-4,104109.8763674913,0,0.0,0.3149430685540057
155,2021-02-17,13699.71,-0.0053768869999999995,13241.79327,13718.80873,13480.301000000001,0,0,1,0,0,-5,105109.8763674913,1000,0.0,0.3879373144176043
156,2021-02-18,13637.51,-0.004540242,13260.49626,13734.21174,13497.354,0,0,0,0,0,-5,105109.8763674913,0,0.0,0.3879373144176043
157,2021-02-19,13580.78,-0.00415985,13269.63225,13742.65475,13506.1435,0,0,0,0,0,-5,105109.8763674913,0,0.0,0.3879373144176043
158,2021-02-22,13223.74,-0.026290095,13256.000890000001,13742.02011,13499.0105,0,0,0,1,0,0,99979.89418533465,-5129,0.0,0.0
159,2021-02-23,13194.71,-0.002195294,13232.20256,13736.96044,13484.5815,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
160,2021-02-24,13302.19,0.008145689000000001,13219.54242,13730.820580000001,13475.1815,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
161,2021-02-25,12828.31,-0.035624209,13177.68979,13744.23921,13460.9645,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
162,2021-02-26,12909.44,0.006324294,13142.24317,13750.476830000001,13446.36,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
163,2021-03-01,13282.95,0.028933091,13182.68793,13745.789069999999,13464.2385,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
164,2021-03-02,13059.95,-0.016788439,13162.66295,13746.91905,13454.791000000001,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
165,2021-03-03,12683.33,-0.028837783,13076.90099,13755.40201,13416.1515,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
166,2021-03-04,12464.0,-0.017292777,12968.63458,13769.831419999999,13369.233,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
167,2021-03-05,12668.51,0.016408055,12897.65621,13751.57179,13324.614,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
168,2021-03-08,12299.08,-0.029161283,12780.76917,13737.970830000002,13259.37,0,0,0,0,0,0,99979.89418533465,0,0.0,0.0
169,2021-03-09,12794.49,0.040280249,12736.52548,13692.16152,13214.3435,1,0,0,0,1,0,98979.89418533465,-1000,0.07815864485415207,0.0
170,2021-03-10,12752.07,-0.00331549,12692.730370000001,13642.45563,13167.593,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
171,2021-03-11,13052.9,0.02359068,12676.26448,13598.684519999999,13137.4745,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
172,2021-03-12,12937.29,-0.008857036,12656.711720000001,13538.531280000001,13097.6215,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
173,2021-03-15,13082.54,0.011227235,12653.329029999999,13469.397969999998,13061.3635,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
174,2021-03-16,13152.28,0.005330769,12657.1952,13403.3828,13030.288999999999,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
