,date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_2,Exit_signal_long_2,Entry_signal_short_2,Exit_signal_short_2,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
162,2021-02-26,12909.44,0.006324294,12761.498529999999,14129.74814,13445.62333,0,0,0,0,0,0,100000,0,0,0
163,2021-03-01,13282.95,0.028933091,12738.234040000001,14090.95929,13414.59667,0,0,0,0,0,0,100000,0,0,0
164,2021-03-02,13059.95,-0.016788439,12685.90783,14030.8855,13358.39667,0,0,0,0,0,0,100000,0,0,0
165,2021-03-03,12683.33,-0.028837783,12553.19519,13976.203140000001,13264.69917,0,0,0,0,0,0,100000,0,0,0
166,2021-03-04,12464.0,-0.017292777,12385.38942,13925.713909999999,13155.55167,0,0,0,0,0,0,100000,0,0,0
167,2021-03-05,12668.51,0.016408055,12335.10575,13804.13091,13069.61833,0,0,0,0,0,0,100000,0,0,0
168,2021-03-08,12299.08,-0.029161283,12193.98006,13722.184940000001,12958.0825,0,0,0,0,0,0,100000,0,0,0
169,2021-03-09,12794.49,0.040280249,12233.88644,13551.23022,12892.55833,0,0,0,0,0,0,100000,0,0,0
170,2021-03-10,12752.07,-0.00331549,12225.23973,13481.265269999998,12853.2525,0,0,0,0,0,0,100000,0,0,0
171,2021-03-11,13052.9,0.02359068,12236.54878,13446.321219999998,12841.435,0,0,0,0,0,0,100000,0,0,0
172,2021-03-12,12937.29,-0.008857036,12274.3747,13347.67864,12811.026670000001,0,0,0,0,0,0,100000,0,0,0
173,2021-03-15,13082.54,0.011227235,12272.98515,13391.43985,12832.2125,0,0,0,0,0,0,100000,0,0,0
174,2021-03-16,13152.28,0.005330769,12264.20471,13440.693619999998,12852.44917,0,0,0,0,0,0,100000,0,0,0
175,2021-03-17,13202.38,0.003809225,12277.430859999999,13414.03914,12845.735,0,0,0,0,0,0,100000,0,0,0
176,2021-03-18,12789.14,-0.031300417000000004,12270.69543,13375.639570000001,12823.1675,0,0,0,0,0,0,100000,0,0,0
177,2021-03-19,12866.99,0.006087196,12292.770359999999,13384.174640000001,12838.4725,0,0,0,0,0,0,100000,0,0,0
178,2021-03-22,13086.51,0.017060711,12382.9756,13397.72107,12890.348329999999,0,0,0,0,0,0,100000,0,0,0
179,2021-03-23,13017.79,-0.005251209000000001,12427.78354,13411.12646,12919.455,0,0,0,0,0,0,100000,0,0,0
180,2021-03-24,12798.88,-0.016816218,12645.65797,13276.552029999999,12961.105,0,0,0,0,0,0,100000,0,0,0
181,2021-03-25,12780.51,-0.0014352820000000002,12641.71681,13278.163190000001,12959.94,0,0,0,0,0,0,100000,0,0,0
182,2021-03-26,12979.12,0.015540068,12688.81792,13268.90374,12978.86083,0,0,0,0,0,0,100000,0,0,0
183,2021-03-29,12965.74,-0.0010308869999999999,12685.30411,13257.89089,12971.5975,0,0,0,0,0,0,100000,0,0,0
184,2021-03-30,12896.53,-0.005337914,12679.17714,13257.22453,12968.20083,0,0,0,0,0,0,100000,0,0,0
185,2021-03-31,13091.44,0.015113368,12678.59584,13259.28916,12968.9425,0,0,0,0,0,0,100000,0,0,0
186,2021-04-01,13329.51,0.018185165,12639.614959999999,13327.80838,12983.71167,0,0,0,0,0,0,100000,0,0,0
187,2021-04-05,13598.16,0.020154528999999997,12533.41497,13499.9717,13016.69333,0,0,0,0,0,0,100000,0,0,0
188,2021-04-06,13578.46,-0.001448725,12525.14951,13639.790490000001,13082.47,0,0,0,0,0,0,100000,0,0,0
189,2021-04-07,13616.7,0.002816225,12528.121659999999,13761.77001,13144.94583,0,0,0,0,0,0,100000,0,0,0
190,2021-04-08,13758.5,0.010413683,12492.11722,13909.772780000001,13200.945,0,0,0,0,0,0,100000,0,0,0
191,2021-04-09,13845.05,0.006290657,12482.2524,14057.51426,13269.88333,0,0,0,0,0,0,100000,0,0,0
192,2021-04-12,13819.35,-0.0018562589999999999,12568.84215,14141.00285,13354.9225,0,0,0,0,0,0,100000,0,0,0
193,2021-04-13,13986.49,0.012094635,12681.525090000001,14229.316569999999,13455.420830000001,0,0,0,0,0,0,100000,0,0,0
194,2021-04-14,13803.91,-0.013054026000000002,12789.329290000001,14258.977380000002,13524.153330000001,0,0,0,0,0,0,100000,0,0,0
195,2021-04-15,14026.19,0.016102684,12916.71593,14308.332409999999,13612.524169999999,0,0,0,0,0,0,100000,0,0,0
196,2021-04-16,14041.91,0.001120761,13137.86566,14278.07934,13707.9725,0,0,0,0,0,0,100000,0,0,0
197,2021-04-19,13907.67,-0.009559953000000001,13350.41934,14201.56399,13775.99167,0,0,0,0,0,0,100000,0,0,0
198,2021-04-20,13809.3,-0.007073076,13496.521319999998,14135.42701,13815.97417,0,0,0,0,0,0,100000,0,0,0
199,2021-04-21,13935.15,0.009113424,13549.911269999999,14138.20207,13844.056669999998,0,0,0,0,0,0,100000,0,0,0
200,2021-04-22,13762.36,-0.012399578999999999,13609.8376,14108.92573,13859.381669999999,0,0,0,0,0,0,100000,0,0,0
201,2021-04-23,13941.44,0.013012303000000001,13686.17094,14086.715719999998,13886.443330000002,0,0,0,0,0,0,100000,0,0,0
202,2021-04-26,14026.16,0.006076847,13711.05166,14106.445,13908.74833,0,0,0,0,0,0,100000,0,0,0
203,2021-04-27,13960.28,-0.0046969379999999995,13722.974769999999,14113.7269,13918.350830000001,0,0,0,0,0,0,100000,0,0,0
204,2021-04-28,13901.62,-0.004201921,13739.452980000002,14110.96036,13925.20667,0,0,0,0,0,0,100000,0,0,0
205,2021-04-29,13970.21,0.004933957,13739.819609999999,14107.88039,13923.85,0,0,0,0,0,0,100000,0,0,0
206,2021-04-30,13860.76,-0.007834528,13755.42423,14101.750769999999,13928.5875,0,0,0,0,0,0,100000,0,0,0
207,2021-05-03,13799.72,-0.004403799,13733.62958,14085.80042,13909.715,0,0,0,0,0,0,100000,0,0,0
208,2021-05-04,13544.67,-0.018482258999999997,13612.121369999999,14124.4353,13868.278330000001,0,0,0,0,0,0,100000,0,0,0
209,2021-05-05,13503.37,-0.00304917,13505.16297,14164.01036,13834.586669999999,0,0,0,0,0,0,100000,0,0,0
210,2021-05-06,13613.73,0.008172775,13464.925659999999,14171.652680000001,13818.289169999998,0,0,0,0,0,0,100000,0,0,0
211,2021-05-07,13719.63,0.0077789109999999995,13450.99874,14149.659590000001,13800.329169999999,0,0,0,0,0,0,100000,0,0,0
212,2021-05-10,13359.08,-0.026279862999999997,13333.848979999999,14199.596019999999,13766.7225,0,0,0,0,0,0,100000,0,0,0
213,2021-05-11,13351.27,-0.000584621,13239.537059999999,14195.546269999999,13717.541669999999,0,0,0,0,0,0,100000,0,0,0
214,2021-05-12,13001.63,-0.026187771000000002,13041.89288,14222.43545,13632.164169999998,0,0,0,0,0,0,100000,0,0,0
215,2021-05-13,13109.15,0.008269732,12939.31272,14183.160609999999,13561.236669999998,0,0,0,0,0,0,100000,0,0,0
216,2021-05-14,13393.12,0.021661969,12929.70957,14108.01377,13518.861669999998,0,0,0,0,0,0,100000,0,0,0
217,2021-05-17,13312.91,-0.005988896,12939.3451,13988.828230000001,13464.086669999999,0,0,0,0,0,0,100000,0,0,0
218,2021-05-18,13217.68,-0.007153206999999999,12933.33591,13887.65742,13410.49667,0,0,0,0,0,0,100000,0,0,0
219,2021-05-19,13237.91,0.0015305260000000002,12946.71378,13780.644559999999,13363.67917,0,0,0,0,0,0,100000,0,0,0
220,2021-05-20,13494.09,0.019351997,12949.51895,13769.40939,13359.464170000001,0,0,0,0,0,0,100000,0,0,0
221,2021-05-21,13411.74,-0.006102672,12950.25158,13753.40508,13351.82833,0,0,0,0,0,0,100000,0,0,0
222,2021-05-24,13641.75,0.017149900000000003,12945.67506,13762.651609999999,13354.16333,0,0,0,0,0,0,100000,0,0,0
223,2021-05-25,13657.73,0.001171404,12959.53455,13738.47545,13349.005,0,0,0,0,0,0,100000,0,0,0
224,2021-05-26,13702.74,0.00329557,12937.674340000001,13817.612330000002,13377.643329999999,0,0,0,0,0,0,100000,0,0,0
225,2021-05-27,13657.85,-0.003275987,12935.192990000001,13871.190340000001,13403.19167,0,0,0,0,0,0,100000,0,0,0
226,2021-05-28,13686.51,0.002098427,13041.50418,13879.025819999999,13460.265,0,0,0,0,0,0,100000,0,0,0
